Dates,URI
2019-02-13,121.19000244140625
2018-12-11,124.75
2019-09-25,126.73999786376953
2020-01-21,125.37000274658203
2020-04-09,126.05000305175781
2019-11-06,125.76000213623047
2020-01-24,136.0
2020-01-27,135.4600067138672
2020-04-15,138.3800048828125
2018-12-26,139.88999938964844
2019-08-07,137.52999877929688
2019-06-04,140.39999389648438
2018-09-21,140.94000244140625
2018-07-19,140.9199981689453
2018-08-20,138.63999938964844
2018-10-23,137.0
2019-05-03,140.24000549316406
2019-04-01,137.5500030517578
2019-02-28,134.27000427246094
2019-11-12,133.99000549316406
2020-01-30,133.7899932861328
2019-11-15,132.50999450683594
2020-04-21,126.19000244140625
2019-04-16,127.08999633789062
2019-03-15,128.6699981689453
2019-02-11,128.4600067138672
2019-01-10,126.33000183105469
2019-08-22,124.05000305175781
2018-11-07,126.7300033569336
2018-08-03,122.38999938964844
2018-09-04,118.48999786376953
2019-06-19,118.54000091552734
2019-09-23,115.0
2019-11-18,115.83000183105469
2020-02-05,115.19000244140625
2020-04-24,110.0999984741211
2019-03-29,113.8499984741211
2019-11-21,121.33999633789062
2020-04-27,119.37999725341797
2020-02-11,118.75
2020-04-30,122.2300033569336
2019-05-01,123.58999633789062
2019-02-26,122.25
2019-01-25,121.55000305175781
2018-12-24,123.77999877929688
2019-09-06,122.87000274658203
2018-07-17,121.33999633789062
2018-09-19,127.76000213623047
2019-08-05,126.27999877929688
2019-10-08,130.75
2019-12-11,129.8699951171875
2019-11-27,129.61000061035156
2020-02-14,128.6199951171875
2020-05-06,130.57000732421875
2019-01-08,131.97000122070312
2018-12-07,132.6300048828125
2019-08-20,134.3000030517578
2018-11-05,131.8000030517578
2019-07-19,132.9199981689453
2018-10-04,132.9199981689453
2019-06-17,131.9199981689453
2019-05-16,131.41000366210938
2018-08-01,130.47999572753906
2019-03-13,131.3300018310547
2019-12-03,136.33999633789062
2020-02-20,134.74000549316406
2019-12-06,137.58999633789062
2020-05-12,131.49000549316406
2019-12-09,121.11000061035156
2020-02-26,118.9800033569336
2020-05-15,118.11000061035156
2019-03-28,121.86000061035156
2018-09-17,126.62999725341797
2018-08-16,127.73999786376953
2018-10-19,127.61000061035156
2019-04-29,128.99000549316406
2019-01-23,129.9499969482422
2019-09-04,126.55000305175781
2018-11-20,120.87999725341797
2019-07-02,117.27999877929688
2019-05-31,113.3499984741211
2019-12-12,114.37999725341797
2020-05-18,113.41000366210938
2019-09-27,117.8499984741211
2020-03-03,115.56999969482422
2020-05-21,110.83999633789062
2019-05-14,112.5199966430664
2018-08-31,105.36000061035156
2018-07-30,104.56999969482422
2018-10-02,107.98999786376953
2019-04-12,110.63999938964844
2019-03-11,109.16000366210938
2019-02-07,111.26000213623047
2019-07-17,109.8499984741211
2019-09-19,104.95999908447266
2019-10-21,106.26000213623047
2019-12-18,103.80000305175781
2020-03-06,106.31999969482422
2019-10-03,111.31999969482422
2020-03-09,112.55999755859375
2020-05-27,109.66999816894531
2019-12-24,112.80000305175781
2020-03-12,116.48999786376953
2018-12-20,116.88999938964844
2019-08-01,120.72000122070312
2018-08-14,124.05000305175781
2018-07-13,127.62000274658203
2018-10-17,128.0
2019-05-29,128.8699951171875
2019-03-26,128.35000610351562
2019-02-22,126.9000015258789
2019-10-04,124.70999908447266
2019-11-05,125.0999984741211
2019-12-27,126.44000244140625
2020-06-02,128.39999389648438
2019-12-30,124.7300033569336
2020-03-18,127.88999938964844
2020-06-05,127.56999969482422
2019-07-15,124.79000091552734
2018-12-03,124.63999938964844
2019-06-13,119.56999969482422
2019-01-04,115.9800033569336
2018-08-29,116.38999938964844
2019-02-05,117.20999908447266
2018-11-01,115.66000366210938
2019-08-16,109.19999694824219
2019-04-10,111.4800033569336
2019-09-17,113.31999969482422
2019-10-15,118.4000015258789
2020-01-02,118.68000030517578
2020-06-08,120.68000030517578
2019-10-18,121.66999816894531
2020-03-24,127.9000015258789
2020-06-11,128.66000366210938
2020-01-08,129.6699981689453
2019-04-25,132.39999389648438
2019-07-30,133.6699981689453
2019-02-20,132.0
2018-07-11,135.3800048828125
2018-09-13,136.0
2018-10-15,137.0399932861328
2019-06-28,135.94000244140625
2018-12-18,133.57000732421875
2018-11-16,141.86000061035156
2019-10-02,146.72999572753906
2020-03-27,146.97999572753906
2020-01-10,147.13999938964844
2019-10-24,150.1699981689453
2020-03-30,155.32000732421875
2020-06-17,156.36000061035156
2020-01-14,154.4600067138672
2020-04-02,150.72999572753906
2019-01-02,152.32000732421875
2019-08-14,154.33999633789062
2018-10-30,153.27000427246094
2019-06-11,152.27000427246094
2019-05-10,148.52000427246094
2019-04-08,152.47000122070312
2018-08-27,154.50999450683594
2018-07-26,157.02000427246094
2018-09-28,156.2899932861328
2019-03-07,156.4600067138672
2019-10-30,153.0500030517578
2020-01-17,152.19000244140625
2020-06-23,149.3699951171875
2020-04-08,150.52999877929688
2020-06-26,153.1300048828125
2019-03-22,157.25999450683594
2019-01-17,155.86000061035156
2019-08-29,153.77999877929688
2018-11-14,156.97000122070312
2019-06-26,163.19000244140625
2018-09-11,162.74000549316406
2018-07-09,165.16000366210938
2018-08-10,164.50999450683594
2019-04-23,166.1999969482422
2019-09-30,165.69000244140625
2020-01-23,167.3300018310547
2019-11-08,168.9199981689453
2020-04-14,168.44000244140625
2019-11-11,169.82000732421875
2020-01-29,168.52999877929688
2020-04-17,168.36000061035156
2018-07-24,166.77000427246094
2018-09-26,168.64999389648438
2019-05-08,165.7100067138672
2019-03-05,165.3800048828125
2019-02-01,165.0800018310547
2018-12-31,164.80999755859375
2018-11-29,163.22999572753906
2019-08-12,159.47000122070312
2019-07-11,157.44000244140625
2019-09-13,154.33999633789062
2019-11-14,154.88999938964844
2020-04-20,157.64999389648438
2020-02-04,158.72000122070312
2020-04-23,154.99000549316406
2018-12-14,155.27000427246094
2019-08-27,155.14999389648438
2018-08-08,151.64999389648438
2018-10-11,146.27000427246094
2018-11-12,150.5
2019-07-26,152.25999450683594
2019-06-24,141.5800018310547
2019-05-23,135.69000244140625
2019-03-20,139.52000427246094
2019-01-15,147.52999877929688
2019-11-20,154.3800048828125
2020-02-07,152.61000061035156
2020-02-10,149.75
2020-04-29,150.75
2019-11-26,154.0500030517578
2020-02-13,158.8699951171875
2019-01-30,160.0800018310547
2018-08-23,156.86000061035156
2018-09-24,153.97999572753906
2018-11-27,153.5500030517578
2018-10-26,155.72000122070312
2019-07-09,151.41000366210938
2019-06-07,141.9499969482422
2019-05-06,134.63999938964844
2019-04-04,131.72000122070312
2019-09-11,129.63999938964844
2019-11-29,132.47999572753906
2020-05-05,135.8000030517578
2019-12-02,128.63999938964844
2020-02-19,130.16000366210938
2020-05-08,119.81999969482422
2019-05-21,115.66999816894531
2019-03-18,98.95999908447266
2018-09-07,107.41999816894531
2018-08-06,99.72000122070312
2018-10-09,83.2300033569336
2019-02-14,91.01000213623047
2018-12-12,83.2300033569336
2019-07-24,81.43000030517578
2019-09-26,69.58999633789062
2019-10-28,77.70999908447266
2019-12-05,70.0999984741211
2020-05-11,70.88999938964844
2019-07-03,86.61000061035156
2020-02-25,93.19000244140625
2020-05-14,99.18000030517578
2020-02-28,90.1500015258789
2019-08-08,95.16000366210938
2019-06-05,102.9000015258789
2018-07-20,95.9800033569336
2018-08-21,96.16000366210938
2018-10-24,91.06999969482422
2019-04-02,103.18000030517578
2019-03-01,107.93000030517578
2019-01-28,111.63999938964844
2018-12-27,107.70999908447266
2019-09-09,103.76000213623047
2020-03-02,108.63999938964844
2020-05-20,103.79000091552734
2019-12-17,98.55000305175781
2020-03-05,105.05000305175781
2019-02-12,100.5999984741211
2019-01-11,97.66999816894531
2018-12-10,100.62000274658203
2019-08-23,103.7300033569336
2018-11-08,106.05000305175781
2019-07-22,111.02999877929688
2019-06-20,116.55000305175781
2018-09-05,127.9800033569336
2019-04-17,128.5
2019-09-24,119.27999877929688
2019-12-20,116.75
2020-05-26,113.87000274658203
2019-04-30,110.80999755859375
2019-12-23,112.7300033569336
2020-03-11,119.58000183105469
2020-05-29,116.5199966430664
2019-12-26,110.18000030517578
2020-06-01,108.7699966430664
2019-05-02,116.05999755859375
2019-02-27,118.56999969482422
2018-11-23,129.3300018310547
2019-08-06,124.75
2018-07-18,128.02000427246094
2018-09-20,127.72000122070312
2018-10-22,130.55999755859375
2019-07-05,137.1699981689453
2019-06-03,140.47999572753906
2019-10-09,137.6199951171875
2019-10-11,138.88999938964844
2020-03-17,139.9600067138672
2020-06-04,143.1300048828125
2019-10-14,149.7899932861328
2020-03-20,151.3800048828125
2018-11-06,161.36000061035156
2019-06-18,158.27999877929688
2019-05-17,158.25
2019-04-15,155.60000610351562
2019-03-14,142.0500030517578
2019-01-09,143.49000549316406
2018-08-02,147.0399932861328
2018-10-05,158.2899932861328
2019-08-21,155.55999755859375
2019-10-17,153.80999755859375
2020-03-23,155.50999450683594
2020-06-10,157.11000061035156
2019-02-25,153.97999572753906
2020-01-07,142.42999267578125
2020-03-26,144.33999633789062
2019-10-23,140.39999389648438
