Dates,URI
2019-06-27,117.68000030517578
2019-04-24,114.69999694824219
2018-07-10,114.19000244140625
2018-09-12,112.19999694824219
2019-02-19,107.25
2019-01-18,111.45999908447266
2020-02-24,109.79000091552734
2020-05-13,111.30000305175781
2019-12-10,111.4000015258789
2020-02-27,110.37999725341797
2019-12-13,115.0
2020-05-19,114.76000213623047
2019-03-06,118.0
2018-11-30,105.94999694824219
2019-08-13,102.08999633789062
2019-07-12,103.22000122070312
2019-06-10,99.5
2019-05-09,100.83999633789062
2018-07-25,107.02999877929688
2018-09-27,108.5
2018-10-29,105.36000061035156
2019-10-16,102.94999694824219
2019-12-16,102.86000061035156
2020-03-04,100.06999969482422
2020-05-22,99.5
2019-10-01,99.02999877929688
2019-12-19,95.6500015258789
2018-09-10,94.27999877929688
2019-05-24,99.4800033569336
2018-08-09,100.83999633789062
2019-04-22,98.77999877929688
2019-03-21,99.0
2019-01-16,100.5
2019-08-28,103.47000122070312
2018-11-13,108.11000061035156
2018-10-12,114.01000213623047
2019-06-25,114.8499984741211
2020-03-10,115.5999984741211
2020-05-28,115.33000183105469
2019-10-07,115.5199966430664
2020-03-13,114.5999984741211
2019-10-10,116.16999816894531
2020-03-16,117.0
2020-06-03,119.30000305175781
2018-11-28,117.02999877929688
2018-09-25,114.05999755859375
2018-07-23,119.7300033569336
2018-08-24,123.4000015258789
2019-07-10,123.0
2019-05-07,124.01000213623047
2019-04-05,122.30000305175781
2019-03-04,124.47000122070312
2019-01-31,124.41999816894531
2019-09-12,125.05000305175781
2019-12-31,128.02999877929688
2020-03-19,128.0
2020-01-03,124.52999877929688
2020-06-09,123.66000366210938
2019-02-15,126.13999938964844
2019-01-14,129.1999969482422
2018-07-06,132.08999633789062
2018-08-07,130.0
2018-10-10,132.11000061035156
2018-12-13,130.6300048828125
2019-08-26,134.2100067138672
2019-07-25,133.8300018310547
2019-05-22,135.3800048828125
2019-03-19,135.6999969482422
2020-01-06,134.14999389648438
2020-03-25,133.4199981689453
2020-06-12,134.24000549316406
2019-10-22,134.0399932861328
2020-01-09,131.3699951171875
2020-06-15,130.30999755859375
2019-10-25,127.88999938964844
2020-03-31,123.75
2020-06-18,121.62000274658203
2019-04-03,122.55000305175781
2018-08-22,122.05000305175781
2018-10-25,124.19999694824219
2019-01-29,121.62000274658203
2018-12-28,119.8499984741211
2018-11-26,120.0
2019-08-09,120.33000183105469
2019-07-08,114.05999755859375
2019-06-06,115.37999725341797
2019-09-10,110.88999938964844
2020-01-15,110.25
2020-04-03,109.86000061035156
2019-10-31,109.19000244140625
2020-04-06,110.0199966430664
2020-06-24,113.30999755859375
2018-11-09,114.37999725341797
2019-07-23,117.3499984741211
2019-06-21,119.79000091552734
2019-05-20,121.30000305175781
2019-04-18,123.11000061035156
2018-09-06,121.83000183105469
2018-10-08,119.1500015258789
2019-02-13,118.69000244140625
2018-12-11,121.37999725341797
2019-09-25,125.13999938964844
2020-01-21,125.04000091552734
2020-04-09,123.72000122070312
2019-11-06,125.1500015258789
2020-01-24,134.11000061035156
2020-01-27,133.66000366210938
2020-04-15,135.1300048828125
2018-12-26,138.0
2019-08-07,136.77000427246094
2019-06-04,137.38999938964844
2018-09-21,140.27999877929688
2018-07-19,138.72000122070312
2018-08-20,138.55999755859375
2018-10-23,134.1699981689453
2019-05-03,137.49000549316406
2019-04-01,134.39999389648438
2019-02-28,132.44000244140625
2019-11-12,133.36000061035156
2020-01-30,128.30999755859375
2019-11-15,128.75999450683594
2020-04-21,124.2300033569336
2019-04-16,125.6500015258789
2019-03-15,124.44999694824219
2019-02-11,128.1300048828125
2019-01-10,125.6500015258789
2019-08-22,122.93000030517578
2018-11-07,124.7699966430664
2018-08-03,121.5999984741211
2018-09-04,117.63999938964844
2019-06-19,116.91000366210938
2019-09-23,114.97000122070312
2019-11-18,112.88999938964844
2020-02-05,114.62999725341797
2020-04-24,109.3499984741211
2019-03-29,111.75
2019-11-21,115.55000305175781
2020-04-27,117.68000030517578
2020-02-11,116.61000061035156
2020-04-30,118.58000183105469
2019-05-01,123.05000305175781
2019-02-26,121.2699966430664
2019-01-25,119.91999816894531
2018-12-24,121.70999908447266
2019-09-06,120.94000244140625
2018-07-17,120.69000244140625
2018-09-19,123.41999816894531
2019-08-05,125.75
2019-10-08,128.36000061035156
2019-12-11,128.6999969482422
2019-11-27,129.50999450683594
2020-02-14,127.91000366210938
2020-05-06,129.39999389648438
2019-01-08,129.75999450683594
2018-12-07,132.13999938964844
2019-08-20,133.10000610351562
2018-11-05,131.1999969482422
2019-07-19,131.9199981689453
2018-10-04,130.0
2019-06-17,130.97000122070312
2019-05-16,129.6199951171875
2018-08-01,129.11000061035156
2019-03-13,128.77000427246094
2019-12-03,131.8300018310547
2020-02-20,134.5800018310547
2019-12-06,132.82000732421875
2020-05-12,131.25999450683594
2019-12-09,120.81999969482422
2020-02-26,118.87000274658203
2020-05-15,117.0
2019-03-28,118.0999984741211
2018-09-17,121.5
2018-08-16,124.9000015258789
2018-10-19,127.05000305175781
2019-04-29,126.30000305175781
2019-01-23,126.58999633789062
2019-09-04,125.94999694824219
2018-11-20,119.61000061035156
2019-07-02,116.16000366210938
2019-05-31,111.77999877929688
2019-12-12,112.5199966430664
2020-05-18,110.55999755859375
2019-09-27,114.68000030517578
2020-03-03,114.5
2020-05-21,110.4000015258789
2019-05-14,109.55999755859375
2018-08-31,103.8499984741211
2018-07-30,102.76000213623047
2018-10-02,105.29000091552734
2019-04-12,109.2699966430664
2019-03-11,109.04000091552734
2019-02-07,110.5999984741211
2019-07-17,109.33000183105469
2019-09-19,104.30999755859375
2019-10-21,104.29000091552734
2019-12-18,103.0
2020-03-06,101.9000015258789
2019-10-03,108.25
2020-03-09,111.87999725341797
2020-05-27,108.05000305175781
2019-12-24,111.05999755859375
2020-03-12,114.80000305175781
2018-12-20,115.5199966430664
2019-08-01,117.5199966430664
2018-08-14,119.58000183105469
2018-07-13,123.62999725341797
2018-10-17,125.94999694824219
2019-05-29,128.61000061035156
2019-03-26,126.87999725341797
2019-02-22,124.62999725341797
2019-10-04,122.81999969482422
2019-11-05,124.69999694824219
2019-12-27,126.2699966430664
2020-06-02,124.05000305175781
2019-12-30,124.18000030517578
2020-03-18,124.5999984741211
2020-06-05,126.20999908447266
2019-07-15,123.77999877929688
2018-12-03,122.19999694824219
2019-06-13,119.1500015258789
2019-01-04,114.12999725341797
2018-08-29,112.12999725341797
2019-02-05,116.30999755859375
2018-11-01,115.23999786376953
2019-08-16,109.04000091552734
2019-04-10,109.80999755859375
2019-09-17,111.62999725341797
2019-10-15,116.16999816894531
2020-01-02,117.0
2020-06-08,117.66000366210938
2019-10-18,119.83000183105469
2020-03-24,122.5
2020-06-11,127.5
2020-01-08,129.3800048828125
2019-04-25,128.4499969482422
2019-07-30,130.00999450683594
2019-02-20,130.3800048828125
2018-07-11,131.0
2018-09-13,134.17999267578125
2018-10-15,134.97000122070312
2019-06-28,132.86000061035156
2018-12-18,130.02000427246094
2018-11-16,135.33999633789062
2019-10-02,142.97000122070312
2020-03-27,146.4199981689453
2020-01-10,143.8300018310547
2019-10-24,149.17999267578125
2020-03-30,150.2899932861328
2020-06-17,152.89999389648438
2020-01-14,153.0800018310547
2020-04-02,150.27000427246094
2019-01-02,150.63999938964844
2019-08-14,152.89999389648438
2018-10-30,151.69000244140625
2019-06-11,151.2100067138672
2019-05-10,146.35000610351562
2019-04-08,147.75
2018-08-27,151.8699951171875
2018-07-26,153.16000366210938
2018-09-28,154.72999572753906
2019-03-07,154.47000122070312
2019-10-30,152.67999267578125
2020-01-17,151.6199951171875
2020-06-23,145.9499969482422
2020-04-08,150.3699951171875
2020-06-26,151.0500030517578
2019-03-22,155.94000244140625
2019-01-17,155.47000122070312
2019-08-29,152.5
2018-11-14,155.0500030517578
2019-06-26,156.69000244140625
2018-09-11,160.1699981689453
2018-07-09,164.1999969482422
2018-08-10,162.6999969482422
2019-04-23,163.75999450683594
2019-09-30,163.60000610351562
2020-01-23,165.42999267578125
2019-11-08,166.57000732421875
2020-04-14,167.97000122070312
2019-11-11,168.13999938964844
2020-01-29,168.0
2020-04-17,167.2100067138672
2018-07-24,166.36000061035156
2018-09-26,164.41000366210938
2019-05-08,161.3699951171875
2019-03-05,162.36000061035156
2019-02-01,163.6300048828125
2018-12-31,163.61000061035156
2018-11-29,162.6199951171875
2019-08-12,158.64999389648438
2019-07-11,155.7100067138672
2019-09-13,152.6199951171875
2019-11-14,152.25
2020-04-20,155.50999450683594
2020-02-04,158.13999938964844
2020-04-23,154.7899932861328
2018-12-14,154.6300048828125
2019-08-27,150.83999633789062
2018-08-08,149.50999450683594
2018-10-11,146.0399932861328
2018-11-12,147.30999755859375
2019-07-26,150.55999755859375
2019-06-24,140.07000732421875
2019-05-23,135.25999450683594
2019-03-20,136.72000122070312
2019-01-15,141.61000061035156
2019-11-20,150.25
2020-02-07,150.36000061035156
2020-02-10,149.0500030517578
2020-04-29,148.25999450683594
2019-11-26,151.89999389648438
2020-02-13,156.02000427246094
2019-01-30,157.0
2018-08-23,154.89999389648438
2018-09-24,151.52000427246094
2018-11-27,153.16000366210938
2018-10-26,152.5500030517578
2019-07-09,150.8000030517578
2019-06-07,139.42999267578125
2019-05-06,132.72000122070312
2019-04-04,131.55999755859375
2019-09-11,123.62999725341797
2019-11-29,124.0999984741211
2020-05-05,127.0
2019-12-02,126.56999969482422
2020-02-19,126.37999725341797
2020-05-08,118.66999816894531
2019-05-21,111.6500015258789
2019-03-18,97.9000015258789
2018-09-07,97.95999908447266
2018-08-06,98.37999725341797
2018-10-09,83.0
2019-02-14,83.01000213623047
2018-12-12,76.08999633789062
2019-07-24,74.62000274658203
2019-09-26,58.849998474121094
2019-10-28,63.58000183105469
2019-12-05,69.97000122070312
2020-05-11,63.77000045776367
2019-07-03,77.33000183105469
2020-02-25,82.54000091552734
2020-05-14,90.29000091552734
2020-02-28,86.44999694824219
2019-08-08,86.0
2019-06-05,94.63999938964844
2018-07-20,92.13999938964844
2018-08-21,93.25
2018-10-24,86.69000244140625
2019-04-02,97.0
2019-03-01,104.01000213623047
2019-01-28,107.30999755859375
2018-12-27,103.6500015258789
2019-09-09,100.12999725341797
2020-03-02,105.1500015258789
2020-05-20,100.19999694824219
2019-12-17,94.80000305175781
2020-03-05,100.51000213623047
2019-02-12,98.31999969482422
2019-01-11,96.18000030517578
2018-12-10,99.05000305175781
2019-08-23,100.22000122070312
2018-11-08,102.23999786376953
2019-07-22,105.0199966430664
2019-06-20,112.79000091552734
2018-09-05,120.02999877929688
2019-04-17,120.5
2019-09-24,118.3499984741211
2019-12-20,112.01000213623047
2020-05-26,113.62999725341797
2019-04-30,110.70999908447266
2019-12-23,111.62999725341797
2020-03-11,113.5
2020-05-29,114.80000305175781
2019-12-26,110.08000183105469
2020-06-01,106.5
2019-05-02,105.26000213623047
2019-02-27,113.33000183105469
2018-11-23,125.12000274658203
2019-08-06,124.58999633789062
2018-07-18,126.05000305175781
2018-09-20,126.25
2018-10-22,126.56999969482422
2019-07-05,135.25
2019-06-03,137.25999450683594
2019-10-09,136.52000427246094
2019-10-11,134.38999938964844
2020-03-17,137.3000030517578
2020-06-04,141.14999389648438
2019-10-14,145.3000030517578
2020-03-20,147.05999755859375
2018-11-06,159.32000732421875
2019-06-18,156.42999267578125
2019-05-17,152.5
2019-04-15,153.60000610351562
2019-03-14,141.7899932861328
2019-01-09,139.3699951171875
2018-08-02,136.50999450683594
2018-10-05,154.67999267578125
2019-08-21,154.67999267578125
2019-10-17,152.75999450683594
2020-03-23,152.39999389648438
2020-06-10,152.74000549316406
2019-02-25,153.94000244140625
2020-01-07,142.27000427246094
2020-03-26,139.10000610351562
2019-10-23,139.9499969482422
