Dates,MCHP
2019-08-09,86.0999984741211
2019-07-08,84.27999877929688
2019-06-06,87.37999725341797
2019-09-10,85.41999816894531
2020-01-15,83.81999969482422
2020-04-03,84.25
2019-10-31,81.37000274658203
2020-04-06,81.1500015258789
2020-06-24,82.95999908447266
2018-11-09,87.45999908447266
2019-07-23,87.72000122070312
2019-06-21,90.30000305175781
2019-05-20,91.2699966430664
2019-04-18,92.91999816894531
2018-09-06,94.05999755859375
2018-10-08,92.9000015258789
2019-02-13,94.25
2018-12-11,93.97000122070312
2019-09-25,95.36000061035156
2020-01-21,95.5999984741211
2020-04-09,97.7699966430664
2019-11-06,99.2699966430664
2020-01-24,98.70999908447266
2020-01-27,97.5999984741211
2020-04-15,98.16000366210938
2018-12-26,98.83999633789062
2019-08-07,97.4800033569336
2019-06-04,98.41000366210938
2018-09-21,98.72000122070312
2018-07-19,99.88999938964844
2018-08-20,98.95999908447266
2018-10-23,100.12000274658203
2019-05-03,100.75
2019-04-01,96.9800033569336
2019-02-28,94.1500015258789
2019-11-12,91.54000091552734
2020-01-30,89.37999725341797
2019-11-15,89.23999786376953
2020-04-21,83.61000061035156
2019-04-16,84.66000366210938
2019-03-15,85.80000305175781
2019-02-11,85.08000183105469
2019-01-10,83.26000213623047
2019-08-22,79.54000091552734
2018-11-07,81.94999694824219
2018-08-03,81.83000183105469
2018-09-04,81.58999633789062
2019-06-19,80.41999816894531
2019-09-23,79.11000061035156
2019-11-18,80.55000305175781
2020-02-05,81.33999633789062
2020-04-24,80.02999877929688
2019-03-29,79.75
2019-11-21,84.26000213623047
2020-04-27,82.33000183105469
2020-02-11,83.12999725341797
2020-04-30,83.66999816894531
2019-05-01,85.75
2019-02-26,85.33999633789062
2019-01-25,83.80999755859375
2018-12-24,84.0999984741211
2019-09-06,83.19000244140625
2018-07-17,81.2300033569336
2018-09-19,85.0
2019-08-05,84.75
2019-10-08,85.58000183105469
2019-12-11,85.0999984741211
2019-11-27,85.12999725341797
2020-02-14,83.94000244140625
2020-05-06,87.16999816894531
2019-01-08,87.13999938964844
2018-12-07,86.69999694824219
2019-08-20,91.4000015258789
2018-11-05,89.73999786376953
2019-07-19,89.7699966430664
2018-10-04,89.2300033569336
2019-06-17,87.93000030517578
2019-05-16,89.22000122070312
2018-08-01,89.36000061035156
2019-03-13,89.7300033569336
2019-12-03,91.70999908447266
2020-02-20,92.5999984741211
2019-12-06,90.75
2020-05-12,90.76000213623047
2019-12-09,92.9000015258789
2020-02-26,92.30999755859375
2020-05-15,93.55999755859375
2019-03-28,95.56999969482422
2018-09-17,99.83999633789062
2018-08-16,98.05000305175781
2018-10-19,98.11000061035156
2019-04-29,98.37999725341797
2019-01-23,96.98999786376953
2019-09-04,94.41999816894531
2018-11-20,91.5999984741211
2019-07-02,88.05999755859375
2019-05-31,83.62000274658203
2019-12-12,85.05999755859375
2020-05-18,88.41999816894531
2019-09-27,90.80000305175781
2020-03-03,87.8499984741211
2020-05-21,87.30000305175781
2019-05-14,90.37999725341797
2018-08-31,86.91000366210938
2018-07-30,86.83999633789062
2018-10-02,88.37999725341797
2019-04-12,90.05000305175781
2019-03-11,88.88999938964844
2019-02-07,89.0199966430664
2019-07-17,89.58000183105469
2019-09-19,84.58000183105469
2019-10-21,84.7300033569336
2019-12-18,84.3499984741211
2020-03-06,84.87999725341797
2019-10-03,86.56999969482422
2020-03-09,86.33000183105469
2020-05-27,84.88999938964844
2019-12-24,86.5199966430664
2020-03-12,88.83000183105469
2018-12-20,90.5199966430664
2019-08-01,91.87000274658203
2018-08-14,92.56999969482422
2018-07-13,95.41999816894531
2018-10-17,95.47000122070312
2019-05-29,95.0
2019-03-26,94.44999694824219
2019-02-22,93.76000213623047
2019-10-04,93.56999969482422
2019-11-05,92.48999786376953
2019-12-27,90.44999694824219
2020-06-02,91.91999816894531
2019-12-30,90.63999938964844
2020-03-18,93.01000213623047
2020-06-05,92.37000274658203
2019-07-15,91.29000091552734
2018-12-03,92.91000366210938
2019-06-13,92.91999816894531
2019-01-04,90.54000091552734
2018-08-29,91.69999694824219
2019-02-05,93.73999786376953
2018-11-01,92.33999633789062
2019-08-16,89.29000091552734
2019-04-10,91.19000244140625
2019-09-17,92.41000366210938
2019-10-15,95.5199966430664
2020-01-02,95.68000030517578
2020-06-08,96.80999755859375
2019-10-18,96.08000183105469
2020-03-24,95.69000244140625
2020-06-11,95.01000213623047
2020-01-08,97.77999877929688
2019-04-25,96.37000274658203
2019-07-30,92.98999786376953
2019-02-20,94.16999816894531
2018-07-11,93.9000015258789
2018-09-13,95.58999633789062
2018-10-15,94.80999755859375
2019-06-28,95.4000015258789
2018-12-18,94.29000091552734
2018-11-16,96.98999786376953
2019-10-02,99.77999877929688
2020-03-27,100.0199966430664
2020-01-10,95.62000274658203
2019-10-24,95.36000061035156
2020-03-30,96.20999908447266
2020-06-17,94.56999969482422
2020-01-14,93.68000030517578
2020-04-02,94.08999633789062
2019-01-02,93.62000274658203
2019-08-14,94.5999984741211
2018-10-30,92.43000030517578
2019-06-11,92.63999938964844
2019-05-10,91.1500015258789
2019-04-08,91.0
2018-08-27,91.66000366210938
2018-07-26,93.62000274658203
2018-09-28,95.37000274658203
2019-03-07,95.5999984741211
2019-10-30,94.54000091552734
2020-01-17,94.20999908447266
2020-06-23,91.87000274658203
2020-04-08,96.54000091552734
2020-06-26,96.70999908447266
2019-03-22,98.76000213623047
2019-01-17,99.0199966430664
2019-08-29,98.45999908447266
2018-11-14,99.3499984741211
2019-06-26,103.16000366210938
2018-09-11,102.08999633789062
2018-07-09,103.26000213623047
2018-08-10,102.47000122070312
2019-04-23,101.9000015258789
2019-09-30,102.37000274658203
2020-01-23,104.66999816894531
2019-11-08,104.9800033569336
2020-04-14,105.05000305175781
2019-11-11,105.93000030517578
2020-01-29,105.4800033569336
2020-04-17,104.98999786376953
2018-07-24,104.72000122070312
2018-09-26,107.5999984741211
2019-05-08,105.23999786376953
2019-03-05,103.7300033569336
2019-02-01,110.69000244140625
2018-12-31,109.29000091552734
2018-11-29,110.31999969482422
2019-08-12,110.83000183105469
2019-07-11,111.20999908447266
2019-09-13,110.12000274658203
2019-11-14,107.58000183105469
2020-04-20,108.81999969482422
2020-02-04,109.41000366210938
2020-04-23,109.23999786376953
2018-12-14,109.3499984741211
2019-08-27,110.26000213623047
2018-08-08,107.22000122070312
2018-10-11,102.9800033569336
2018-11-12,104.19999694824219
2019-07-26,102.45999908447266
2019-06-24,101.55999755859375
2019-05-23,97.4800033569336
2019-03-20,97.55000305175781
2019-01-15,101.70999908447266
2019-11-20,108.51000213623047
2020-02-07,108.4800033569336
2020-02-10,106.20999908447266
2020-04-29,108.1500015258789
2019-11-26,108.86000061035156
2020-02-13,109.69999694824219
2019-01-30,110.37000274658203
2018-08-23,109.36000061035156
2018-09-24,106.95999908447266
2018-11-27,109.81999969482422
2018-10-26,108.12999725341797
2019-07-09,105.08000183105469
2019-06-07,100.12999725341797
2019-05-06,97.18000030517578
2019-04-04,94.7699966430664
2019-09-11,89.87999725341797
2019-11-29,90.70999908447266
2020-05-05,95.22000122070312
2019-12-02,89.41000366210938
2020-02-19,93.26000213623047
2020-05-08,88.68000030517578
2019-05-21,86.95999908447266
2019-03-18,77.95999908447266
2018-09-07,81.4800033569336
2018-08-06,73.4000015258789
2018-10-09,62.31999969482422
2019-02-14,69.97000122070312
2018-12-12,55.77000045776367
2019-07-24,62.5
2019-09-26,57.95000076293945
2019-10-28,60.560001373291016
2019-12-05,59.63999938964844
2020-05-11,65.51000213623047
2019-07-03,75.72000122070312
2020-02-25,74.93000030517578
2020-05-14,74.5199966430664
2020-02-28,68.19999694824219
2019-08-08,68.98999786376953
2019-06-05,67.80000305175781
2018-07-20,62.790000915527344
2018-08-21,64.9800033569336
2018-10-24,64.04000091552734
2019-04-02,73.9800033569336
2019-03-01,73.33999633789062
2019-01-28,79.5199966430664
2018-12-27,78.44999694824219
2019-09-09,79.55999755859375
2020-03-02,81.94000244140625
2020-05-20,78.56999969482422
2019-12-17,77.55999755859375
2020-03-05,80.33999633789062
2019-02-12,77.70999908447266
2019-01-11,74.8499984741211
2018-12-10,79.02999877929688
2019-08-23,78.80000305175781
2018-11-08,82.01000213623047
2019-07-22,84.70999908447266
2019-06-20,87.3499984741211
2018-09-05,92.2699966430664
2019-04-17,87.7300033569336
2019-09-24,81.5199966430664
2019-12-20,82.0199966430664
2020-05-26,83.47000122070312
2019-04-30,83.76000213623047
2019-12-23,85.5
2020-03-11,89.69999694824219
2020-05-29,88.30000305175781
2019-12-26,85.98999786376953
2020-06-01,83.94999694824219
2019-05-02,85.80000305175781
2019-02-27,83.55000305175781
2018-11-23,89.0199966430664
2019-08-06,88.13999938964844
2018-07-18,91.30000305175781
2018-09-20,87.62999725341797
2018-10-22,87.80999755859375
2019-07-05,93.8499984741211
2019-06-03,96.75
2019-10-09,95.43000030517578
2019-10-11,96.0199966430664
2020-03-17,95.73999786376953
2020-06-04,96.83999633789062
2019-10-14,108.79000091552734
2020-03-20,106.8499984741211
2018-11-06,110.0
2019-06-18,108.47000122070312
2019-05-17,105.7300033569336
2019-04-15,104.3499984741211
2019-03-14,97.44999694824219
2019-01-09,99.62999725341797
2018-08-02,101.25
2018-10-05,103.77999877929688
2019-08-21,104.58999633789062
2019-10-17,104.29000091552734
2020-03-23,103.44999694824219
2020-06-10,103.70999908447266
2019-02-25,104.08000183105469
2020-01-07,101.08000183105469
2020-03-26,101.9800033569336
2019-10-23,100.05000305175781
