Dates,BXP
2019-08-06,77.3499984741211
2018-07-18,77.95999908447266
2018-09-20,79.27999877929688
2018-10-22,76.48999786376953
2019-07-05,81.41999816894531
2019-06-03,83.38999938964844
2019-10-09,86.51000213623047
2019-10-11,84.33999633789062
2020-03-17,85.61000061035156
2020-06-04,89.30999755859375
2019-10-14,91.0199966430664
2020-03-20,92.9800033569336
2018-11-06,101.44000244140625
2019-06-18,104.70999908447266
2019-05-17,103.12999725341797
2019-04-15,100.12999725341797
2019-03-14,92.11000061035156
2019-01-09,92.16000366210938
2018-08-02,92.01000213623047
2018-10-05,96.41999816894531
2019-08-21,97.1500015258789
2019-10-17,94.5
2020-03-23,90.6500015258789
2020-06-10,89.93000030517578
2019-02-25,91.08000183105469
2020-01-07,87.4000015258789
2020-03-26,88.29000091552734
2019-10-23,87.02999877929688
