Dates,BXP
2018-09-10,106.25688171386719
2019-05-24,106.20033264160156
2018-08-09,106.39043426513672
2019-04-22,106.97975158691406
2019-03-21,103.74801635742188
2019-01-16,104.18524932861328
2019-08-28,105.99121856689453
2018-11-13,106.65657806396484
2018-10-12,109.81226348876953
2019-06-25,111.62773895263672
2020-03-10,113.31963348388672
2020-05-28,113.25310516357422
2019-10-07,112.28357696533203
2020-03-13,113.17707061767578
2019-10-10,113.89945983886719
2020-03-16,114.46024322509766
2020-06-03,115.50579833984375
2018-11-28,115.21115112304688
2018-09-25,114.80243682861328
2018-07-23,115.07807922363281
2018-08-24,117.36880493164062
2019-07-10,118.69001007080078
2019-05-07,120.13479614257812
2019-04-05,124.00337219238281
2019-03-04,125.34357452392578
2019-01-31,124.68770599365234
2019-09-12,125.90437316894531
2019-12-31,125.51469421386719
2020-03-19,125.08694458007812
2020-01-03,126.04695129394531
2020-06-09,125.84733581542969
2019-02-15,126.72183227539062
2019-01-14,126.12300109863281
2018-07-06,127.09252166748047
2018-08-07,126.522216796875
2018-10-10,127.00695037841797
2018-12-13,127.94794464111328
2019-08-26,127.24458312988281
2019-07-25,127.90045928955078
2019-05-22,128.95550537109375
2019-03-19,128.06202697753906
2020-01-06,127.37765502929688
2020-03-25,125.84733581542969
2020-06-12,126.12300109863281
2019-10-22,125.30555725097656
2020-01-09,125.75231170654297
2020-06-15,126.69330596923828
2019-10-25,125.94239807128906
2020-03-31,125.90437316894531
2020-06-18,125.8758544921875
2019-04-03,126.60775756835938
2018-08-22,128.31866455078125
2018-10-25,128.356689453125
2019-01-29,128.5753173828125
2018-12-28,126.17052459716797
2018-11-26,126.3130874633789
2019-08-09,125.69526672363281
2019-07-08,125.36258697509766
2019-06-06,126.33211517333984
2019-09-10,125.00137329101562
2020-01-15,124.62117767333984
2020-04-03,126.19904327392578
2019-10-31,125.76179504394531
2020-04-06,127.90633392333984
2020-06-24,128.17440795898438
2018-11-09,129.68707275390625
2019-07-23,131.74545288085938
2019-06-21,132.47303771972656
2019-05-20,132.04222106933594
2019-04-18,132.48263549804688
2018-09-06,132.13795471191406
2018-10-08,131.42950439453125
2019-02-13,132.49220275878906
2018-12-11,132.54965209960938
2019-09-25,132.0135040283203
2020-01-21,131.20928955078125
2020-04-09,128.5382080078125
2019-11-06,126.1734619140625
2020-01-24,127.32234954833984
2020-01-27,125.94371032714844
2020-04-15,129.0456085205078
2018-12-26,130.14662170410156
2019-08-07,130.09873962402344
2019-06-04,131.1135711669922
2018-09-21,129.6104736328125
2018-07-19,131.75502014160156
2018-08-20,132.04222106933594
2018-10-23,129.4764404296875
2019-05-03,128.98817443847656
2019-04-01,128.1073760986328
2019-02-28,125.97241973876953
2019-11-12,125.00546264648438
2020-01-30,125.29267120361328
2019-11-15,126.57556915283203
2020-04-21,125.37886047363281
2019-04-16,127.34146118164062
2019-03-15,128.18397521972656
2019-02-11,128.9690399169922
2019-01-10,127.9542007446289
2019-08-22,126.50855255126953
2018-11-07,127.09256744384766
2018-08-03,126.81493377685547
2018-09-04,125.97241973876953
2019-06-19,126.39368438720703
2019-09-23,127.09256744384766
2019-11-18,125.94371032714844
2020-02-05,125.23524475097656
2020-04-24,125.25439453125
2019-03-29,126.21176147460938
2019-11-21,126.4798355102539
2020-04-27,129.4189910888672
2020-02-11,130.09873962402344
2020-04-30,130.3572235107422
2019-05-01,128.89244079589844
2019-02-26,127.99250030517578
2019-01-25,128.5382080078125
2018-12-24,129.4381561279297
2019-09-06,129.4381561279297
2018-07-17,130.96995544433594
2018-09-19,130.53912353515625
2019-08-05,131.4486541748047
2019-10-08,132.8560028076172
2019-12-11,130.2710723876953
2019-11-27,128.00205993652344
2020-02-14,125.22566223144531
2020-05-06,123.02367401123047
2019-01-08,123.48665618896484
2018-12-07,124.4222183227539
2019-08-20,124.51868438720703
2018-11-05,126.55381774902344
2019-07-19,128.31884765625
2018-10-04,127.19037628173828
2019-06-17,127.65335845947266
2019-05-16,127.3639907836914
2018-08-01,129.11941528320312
2019-03-13,127.78839111328125
2019-12-03,127.6051254272461
2020-02-20,127.41221618652344
2019-12-06,126.75634765625
2020-05-12,125.52176666259766
2019-12-09,125.75325775146484
2020-02-26,123.52523803710938
2020-05-15,123.84351348876953
2019-03-28,125.43496704101562
2018-09-17,125.68572235107422
2018-08-16,125.96544647216797
2018-10-19,126.64060974121094
2019-04-29,127.59546661376953
2019-01-23,128.2899169921875
2019-09-04,128.2320556640625
2018-11-20,125.71467590332031
2019-07-02,125.53141784667969
2019-05-31,122.82112884521484
2019-12-12,122.67646789550781
2020-05-18,123.9110336303711
2019-09-27,126.25479125976562
2020-03-03,124.75016021728516
2020-05-21,122.36781311035156
2019-05-14,122.76326751708984
2018-08-31,121.16217803955078
2018-07-30,122.58000946044922
2018-10-02,123.66026306152344
2019-04-12,123.83386993408203
2019-03-11,123.062255859375
2019-02-07,123.13941955566406
2019-07-17,123.39019775390625
2019-09-19,121.3647232055664
2019-10-21,122.52213287353516
2019-12-18,121.76016998291016
2020-03-06,122.1459732055664
2019-10-03,123.54451751708984
2020-03-09,123.8628158569336
2020-05-27,124.22933197021484
2019-12-24,125.11666870117188
2020-03-12,125.02021789550781
2018-12-20,125.55070495605469
2019-08-01,125.73396301269531
2018-08-14,126.26446533203125
2018-07-13,127.3350601196289
2018-10-17,128.69500732421875
2019-05-29,126.73705291748047
2019-03-26,127.34471130371094
2019-02-22,126.54414367675781
2019-10-04,125.81112670898438
2019-11-05,125.41567993164062
2019-12-27,125.49283599853516
2020-06-02,125.62786102294922
2019-12-30,124.92377471923828
2020-03-18,125.55070495605469
2020-06-05,127.88484191894531
2019-07-15,126.40819549560547
2018-12-03,125.96131896972656
2019-06-13,125.00926208496094
2019-01-04,121.8616943359375
2018-08-29,124.24180603027344
2019-02-05,125.0384292602539
2018-11-01,124.49437713623047
2019-08-16,123.45491027832031
2019-04-10,124.21266174316406
2019-09-17,123.55205535888672
2019-10-15,124.54295349121094
2020-01-02,123.9309310913086
2020-06-08,125.17443084716797
2019-10-18,124.67896270751953
2020-03-24,124.01837158203125
2020-06-11,124.69839477539062
2020-01-08,126.27218627929688
2019-04-25,127.10765075683594
2019-07-30,127.23394012451172
2019-02-20,128.59400939941406
2018-07-11,128.409423828125
2018-09-13,128.8951416015625
2018-10-15,129.4974822998047
2019-06-28,134.9668731689453
2018-12-18,133.28622436523438
2018-11-16,133.51937866210938
2019-10-02,134.57827758789062
2020-03-27,132.43133544921875
2020-01-10,133.98568725585938
2019-10-24,134.02455139160156
2020-03-30,134.39370727539062
2020-06-17,134.61715698242188
2020-01-14,131.75128173828125
2020-04-02,132.81021118164062
2019-01-02,133.8788299560547
2019-08-14,133.63595581054688
2018-10-30,134.74343872070312
2019-06-11,134.32571411132812
2019-05-10,134.11196899414062
2019-04-08,132.84906005859375
2018-08-27,133.66510009765625
2018-07-26,133.61651611328125
2018-09-28,134.55885314941406
2019-03-07,135.04458618164062
2019-10-30,134.58799743652344
2020-01-17,132.96563720703125
2020-06-23,134.51998901367188
2020-04-08,134.06341552734375
2020-06-26,135.1514434814453
2019-03-22,135.30690002441406
2019-01-17,135.8800506591797
2019-08-29,135.6274871826172
2018-11-14,133.3736572265625
2019-06-26,131.27528381347656
2018-09-11,131.25584411621094
2018-07-09,131.78042602539062
2018-08-10,130.63409423828125
2019-04-23,131.5958709716797
2019-09-30,131.8192901611328
2020-01-23,131.90672302246094
2019-11-08,131.93588256835938
2020-04-14,132.06216430664062
2019-11-11,133.22793579101562
2020-01-29,133.75253295898438
2020-04-17,133.72317504882812
2018-07-24,134.8875274658203
2018-09-26,132.65667724609375
2019-05-08,133.69383239746094
2019-03-05,134.6331329345703
2019-02-01,132.294677734375
2018-12-31,131.59019470214844
2018-11-29,131.65867614746094
2019-08-12,132.16746520996094
2019-07-11,133.82102966308594
2019-09-13,133.458984375
2019-11-14,134.36895751953125
2020-04-20,136.2769012451172
2020-02-04,136.5508575439453
2020-04-23,137.3336181640625
2018-12-14,136.88352966308594
2019-08-27,139.0752410888672
2018-08-08,138.94802856445312
2018-10-11,137.9989471435547
2018-11-12,138.1359405517578
2019-07-26,139.8481903076172
2019-06-24,140.49395751953125
2019-05-23,140.2591552734375
2019-03-20,140.08302307128906
2019-01-15,141.44305419921875
2019-11-20,141.93226623535156
2020-02-07,141.26695251464844
2020-02-10,139.63294982910156
2020-04-29,140.0732421875
2019-11-26,141.11038208007812
2020-02-13,141.8931427001953
2019-01-30,142.44105529785156
2018-08-23,144.0554962158203
2018-09-24,144.32943725585938
2018-11-27,141.77572631835938
2018-10-26,143.75216674804688
2019-07-09,142.63674926757812
2019-06-07,141.2375946044922
2019-05-06,133.80145263671875
2019-04-04,132.49034118652344
2019-09-11,125.48472595214844
2019-11-29,126.15985107421875
2020-05-05,131.63909912109375
2019-12-02,130.03445434570312
2020-02-19,135.14190673828125
2020-05-08,133.78189086914062
2019-05-21,129.72137451171875
2019-03-18,120.21094512939453
2018-09-07,127.46117401123047
2018-08-06,118.67479705810547
2018-10-09,109.47747039794922
2019-02-14,114.53600311279297
2018-12-12,94.84003448486328
2019-07-24,103.55791473388672
2019-09-26,86.30805206298828
2019-10-28,83.7249755859375
2019-12-05,80.2319564819336
2020-05-11,76.24970245361328
2019-07-03,85.701416015625
2020-02-25,88.90090942382812
2020-05-14,90.89693450927734
2020-02-28,91.79708862304688
2019-08-08,91.91574096679688
2019-06-05,91.1939468383789
2018-07-20,84.29235076904297
2018-08-21,81.76111602783203
2018-10-24,82.107177734375
2019-04-02,89.7009048461914
2019-03-01,91.6191177368164
2019-01-28,98.78767395019531
2018-12-27,104.80925750732422
2019-09-09,99.43036651611328
2020-03-02,104.49285888671875
2020-05-20,98.56025695800781
2019-12-17,93.01327514648438
2020-03-05,94.42720794677734
2019-02-12,90.4128189086914
2019-01-11,87.43663024902344
2018-12-10,89.6514663696289
2019-08-23,87.92112731933594
2018-11-08,89.3449478149414
2019-07-22,93.08248901367188
2019-06-20,95.97957611083984
2018-09-05,97.14631652832031
2019-04-17,96.08834075927734
2019-09-24,91.88607788085938
2019-12-20,88.6626968383789
2020-05-26,86.44786834716797
2019-04-30,82.344482421875
2019-12-23,84.88561248779297
2020-03-11,85.93370819091797
2020-05-29,82.91796875
2019-12-26,77.88513946533203
2020-06-01,73.95974731445312
2019-05-02,75.83839416503906
2019-02-27,74.1080551147461
2018-11-23,80.02088165283203
2019-08-06,76.94581604003906
2018-07-18,79.92200469970703
2018-09-20,79.01234436035156
2018-10-22,77.13368225097656
2019-07-05,83.57054901123047
2019-06-03,87.81236267089844
2019-10-09,86.77416229248047
2019-10-11,85.01416015625
2020-03-17,88.00022888183594
2020-06-04,89.1966323852539
2019-10-14,94.46676635742188
2020-03-20,95.90047454833984
2018-11-06,100.89374542236328
2019-06-18,105.95623016357422
2019-05-17,103.15802001953125
2019-04-15,99.02497863769531
2019-03-14,91.54989624023438
2019-01-09,95.45552825927734
2018-08-02,93.88338470458984
2018-10-05,98.05598449707031
2019-08-21,96.28608703613281
2019-10-17,93.76473999023438
2020-03-23,89.74046325683594
2020-06-10,92.57821655273438
2019-02-25,91.55978393554688
2020-01-07,88.68247985839844
2020-03-26,89.03843688964844
2019-10-23,86.25999450683594
