Dates,MTB
2019-06-21,164.19000244140625
2019-05-20,164.0399932861328
2019-04-18,164.24000549316406
2018-09-06,164.22999572753906
2018-10-08,163.5399932861328
2019-02-13,163.3000030517578
2018-12-11,165.55999755859375
2019-09-25,169.33999633789062
2020-01-21,168.5500030517578
2020-04-09,168.82000732421875
2019-11-06,169.0399932861328
2020-01-24,168.7100067138672
2020-01-27,166.89999389648438
2020-04-15,167.6199951171875
2018-12-26,167.05999755859375
2019-08-07,168.5
2019-06-04,169.1199951171875
2018-09-21,171.61000061035156
2018-07-19,171.39999389648438
2018-08-20,171.77000427246094
2018-10-23,169.8699951171875
2019-05-03,170.9600067138672
2019-04-01,170.69000244140625
2019-02-28,168.83999633789062
2019-11-12,169.1300048828125
2020-01-30,166.8000030517578
2019-11-15,167.82000732421875
2020-04-21,165.6300048828125
2019-04-16,164.64999389648438
2019-03-15,162.3000030517578
2019-02-11,164.88999938964844
2019-01-10,165.7899932861328
2019-08-22,166.22999572753906
2018-11-07,166.60000610351562
2018-08-03,166.60000610351562
2018-09-04,164.27999877929688
2019-06-19,165.42999267578125
2019-09-23,165.22000122070312
2019-11-18,165.22999572753906
2020-02-05,165.72999572753906
2020-04-24,161.05999755859375
2019-03-29,162.8000030517578
2019-11-21,167.2899932861328
2020-04-27,167.38999938964844
2020-02-11,167.6199951171875
2020-04-30,166.60000610351562
2019-05-01,168.97000122070312
2019-02-26,170.41000366210938
2019-01-25,168.49000549316406
2018-12-24,168.0800018310547
2019-09-06,168.22999572753906
2018-07-17,169.11000061035156
2018-09-19,167.94000244140625
2019-08-05,169.52999877929688
2019-10-08,166.72999572753906
2019-12-11,167.02000427246094
2019-11-27,167.85000610351562
2020-02-14,166.57000732421875
2020-05-06,167.22000122070312
2019-01-08,168.8000030517578
2018-12-07,170.35000610351562
2019-08-20,172.35000610351562
2018-11-05,171.8000030517578
2019-07-19,171.7899932861328
2018-10-04,174.92999267578125
2019-06-17,173.9499969482422
2019-05-16,174.5500030517578
2018-08-01,174.6699981689453
2019-03-13,173.9600067138672
2019-12-03,174.2100067138672
2020-02-20,174.3699951171875
2019-12-06,172.7100067138672
2020-05-12,171.1199951171875
2019-12-09,167.7899932861328
2020-02-26,164.1300048828125
2020-05-15,161.92999267578125
2019-03-28,162.8300018310547
2018-09-17,163.9499969482422
2018-08-16,165.35000610351562
2018-10-19,165.07000732421875
2019-04-29,166.27000427246094
2019-01-23,164.52000427246094
2019-09-04,165.9600067138672
2018-11-20,164.5500030517578
2019-07-02,157.75
2019-05-31,155.30999755859375
2019-12-12,155.2899932861328
2020-05-18,152.6199951171875
2019-09-27,153.75999450683594
2020-03-03,154.19000244140625
2020-05-21,151.5
2019-05-14,153.02999877929688
2018-08-31,149.24000549316406
2018-07-30,146.50999450683594
2018-10-02,148.30999755859375
2019-04-12,150.5
2019-03-11,148.11000061035156
2019-02-07,148.1199951171875
2019-07-17,148.97999572753906
2019-09-19,149.0
2019-10-21,145.69000244140625
2019-12-18,146.57000732421875
2020-03-06,145.99000549316406
2019-10-03,148.3699951171875
2020-03-09,147.92999267578125
2020-05-27,145.0800018310547
2019-12-24,144.42999267578125
2020-03-12,149.9199981689453
2018-12-20,148.24000549316406
2019-08-01,154.75999450683594
2018-08-14,157.4600067138672
2018-07-13,155.33999633789062
2018-10-17,158.4499969482422
2019-05-29,159.5500030517578
2019-03-26,159.77000427246094
2019-02-22,158.88999938964844
2019-10-04,160.1699981689453
2019-11-05,159.4199981689453
2019-12-27,158.36000061035156
2020-06-02,156.89999389648438
2019-12-30,156.69000244140625
2020-03-18,157.94000244140625
2020-06-05,157.5399932861328
2019-07-15,159.57000732421875
2018-12-03,158.86000061035156
2019-06-13,159.6699981689453
2019-01-04,152.57000732421875
2018-08-29,151.08999633789062
2019-02-05,154.4600067138672
2018-11-01,155.4499969482422
2019-08-16,152.57000732421875
2019-04-10,153.32000732421875
2019-09-17,155.66000366210938
2019-10-15,158.49000549316406
2020-01-02,157.02000427246094
2020-06-08,159.41000366210938
2019-10-18,160.50999450683594
2020-03-24,155.1199951171875
2020-06-11,153.38999938964844
2020-01-08,154.69000244140625
2019-04-25,157.5399932861328
2019-07-30,157.92999267578125
2019-02-20,158.5
2018-07-11,157.72000122070312
2018-09-13,159.36000061035156
2018-10-15,159.3000030517578
2019-06-28,157.9499969482422
2018-12-18,156.86000061035156
2018-11-16,160.77999877929688
2019-10-02,164.22999572753906
2020-03-27,167.63999938964844
2020-01-10,166.44000244140625
2019-10-24,169.8000030517578
2020-03-30,168.24000549316406
2020-06-17,167.63999938964844
2020-01-14,167.27999877929688
2020-04-02,164.5800018310547
2019-01-02,163.16000366210938
2019-08-14,164.94000244140625
2018-10-30,163.7899932861328
2019-06-11,163.8800048828125
2019-05-10,164.00999450683594
2019-04-08,164.27999877929688
2018-08-27,165.6300048828125
2018-07-26,166.50999450683594
2018-09-28,166.44000244140625
2019-03-07,167.1300048828125
2019-10-30,165.97999572753906
2020-01-17,166.77000427246094
2020-06-23,162.3699951171875
2020-04-08,165.74000549316406
2020-06-26,165.6300048828125
2019-03-22,168.0500030517578
2019-01-17,167.0500030517578
2019-08-29,168.25
2018-11-14,167.3699951171875
2019-06-26,172.5800018310547
2018-09-11,172.1199951171875
2018-07-09,172.6300048828125
2018-08-10,170.8000030517578
2019-04-23,170.52000427246094
2019-09-30,169.14999389648438
2020-01-23,170.47000122070312
2019-11-08,170.1300048828125
2020-04-14,169.33999633789062
2019-11-11,170.25
2020-01-29,170.3000030517578
2020-04-17,170.4600067138672
2018-07-24,170.24000549316406
2018-09-26,171.07000732421875
2019-05-08,170.3000030517578
2019-03-05,169.5
2019-02-01,168.07000732421875
2018-12-31,168.0399932861328
2018-11-29,168.05999755859375
2019-08-12,167.52000427246094
2019-07-11,166.85000610351562
2019-09-13,167.50999450683594
2019-11-14,165.99000549316406
2020-04-20,164.5
2020-02-04,164.72000122070312
2020-04-23,162.97000122070312
2018-12-14,162.88999938964844
2019-08-27,170.82000732421875
2018-08-08,173.44000244140625
2018-10-11,170.60000610351562
2018-11-12,172.17999267578125
2019-07-26,172.4499969482422
2019-06-24,170.9600067138672
2019-05-23,169.97000122070312
2019-03-20,171.3699951171875
2019-01-15,172.38999938964844
2019-11-20,173.44000244140625
2020-02-07,174.0
2020-02-10,170.35000610351562
2020-04-29,169.86000061035156
2019-11-26,170.5
2020-02-13,171.0500030517578
2019-01-30,170.6699981689453
2018-08-23,170.49000549316406
2018-09-24,169.2899932861328
2018-11-27,168.66000366210938
2018-10-26,170.3300018310547
2019-07-09,168.9499969482422
2019-06-07,165.77999877929688
2019-05-06,164.0
2019-04-04,159.0
2019-09-11,155.02000427246094
2019-11-29,142.25
2020-05-05,147.55999755859375
2019-12-02,148.11000061035156
2020-02-19,143.36000061035156
2020-05-08,138.3800048828125
2019-05-21,129.22999572753906
2019-03-18,114.87999725341797
2018-09-07,119.18000030517578
2018-08-06,114.63999938964844
2018-10-09,113.08999633789062
2019-02-14,112.9800033569336
2018-12-12,107.33000183105469
2019-07-24,111.86000061035156
2019-09-26,110.7300033569336
2019-10-28,109.8499984741211
2019-12-05,106.73999786376953
2020-05-11,98.6500015258789
2019-07-03,100.18000030517578
2020-02-25,108.9800033569336
2020-05-14,111.72000122070312
2020-02-28,110.72000122070312
2019-08-08,108.47000122070312
2019-06-05,108.80999755859375
2018-07-20,99.66999816894531
2018-08-21,100.33000183105469
2018-10-24,97.37000274658203
2019-04-02,103.68000030517578
2019-03-01,111.93000030517578
2019-01-28,108.12000274658203
2018-12-27,115.16000366210938
2019-09-09,114.5999984741211
2020-03-02,113.73999786376953
2020-05-20,104.81999969482422
2019-12-17,101.01000213623047
2020-03-05,105.80999755859375
2019-02-12,110.97000122070312
2019-01-11,105.69999694824219
2018-12-10,107.80999755859375
2019-08-23,105.83999633789062
2018-11-08,106.36000061035156
2019-07-22,110.9800033569336
2019-06-20,115.73999786376953
2018-09-05,119.97000122070312
2019-04-17,115.38999938964844
2019-09-24,110.01000213623047
2019-12-20,105.58000183105469
2020-05-26,108.04000091552734
2019-04-30,104.44999694824219
2019-12-23,105.31999969482422
2020-03-11,106.19000244140625
2020-05-29,102.98999786376953
2019-12-26,100.69999694824219
2020-06-01,94.88999938964844
2019-05-02,93.51000213623047
2019-02-27,92.77999877929688
2018-11-23,97.16000366210938
2019-08-06,95.55999755859375
2018-07-18,96.30000305175781
2018-09-20,98.61000061035156
2018-10-22,98.23999786376953
2019-07-05,109.31999969482422
2019-06-03,116.16999816894531
2019-10-09,114.7699966430664
2019-10-11,107.44999694824219
2020-03-17,108.94000244140625
2020-06-04,110.27999877929688
2019-10-14,114.66999816894531
2020-03-20,118.4000015258789
2018-11-06,130.13999938964844
2019-06-18,127.9000015258789
2019-05-17,125.0
2019-04-15,122.0
2019-03-14,112.76000213623047
2019-01-09,113.11000061035156
2018-08-02,111.30999755859375
2018-10-05,116.1500015258789
2019-08-21,113.79000091552734
2019-10-17,112.69999694824219
2020-03-23,112.6500015258789
2020-06-10,110.76000213623047
2019-02-25,112.26000213623047
2020-01-07,107.0
2020-03-26,105.5
2019-10-23,103.25
