Dates,TRV
2020-03-25,127.91981506347656
2020-06-12,128.19955444335938
2019-10-22,128.3152618408203
2020-01-09,127.46647644042969
2020-06-15,127.98734283447266
2019-10-25,127.12889099121094
2020-03-31,126.82987213134766
2020-06-18,127.12093353271484
2019-04-03,127.94566345214844
2018-08-22,128.77035522460938
2018-10-25,129.04202270507812
2019-01-29,129.10023498535156
2018-12-28,130.18690490722656
2018-11-26,130.92428588867188
2019-08-09,128.9740753173828
2019-07-08,127.42169952392578
2019-06-06,130.37124633789062
2019-09-10,130.8854522705078
2020-01-15,130.93399047851562
2020-04-03,130.9630889892578
2019-10-31,132.29232788085938
2020-04-06,132.82595825195312
2020-06-24,133.07821655273438
2018-11-09,133.9126434326172
2019-07-23,132.73863220214844
2019-06-21,132.53489685058594
2019-05-20,132.45726013183594
2019-04-18,132.3408203125
2018-09-06,131.83628845214844
2018-10-08,131.16683959960938
2019-02-13,131.42881774902344
2018-12-11,132.22439575195312
2019-09-25,133.62155151367188
2020-01-21,132.71922302246094
2020-04-09,134.2230987548828
2019-11-06,131.82659912109375
2020-01-24,134.7955322265625
2020-01-27,132.54458618164062
2020-04-15,133.90292358398438
2018-12-26,135.03810119628906
2019-08-07,135.0478057861328
2019-06-04,136.06655883789062
2018-09-21,137.250244140625
2018-07-19,139.47210693359375
2018-08-20,138.82203674316406
2018-10-23,138.45333862304688
2019-05-03,139.08401489257812
2019-04-01,139.16160583496094
2019-02-28,137.49282836914062
2019-11-12,137.31817626953125
2020-01-30,137.60922241210938
2019-11-15,139.67587280273438
2020-04-21,139.14224243164062
2019-04-16,141.373779296875
2019-03-15,142.15968322753906
2019-02-11,143.023193359375
2019-01-10,143.10081481933594
2019-08-22,143.76055908203125
2018-11-07,143.08140563964844
2018-08-03,143.5568389892578
2018-09-04,142.56716918945312
2019-06-19,143.5373992919922
2019-09-23,141.9268035888672
2019-11-18,140.75283813476562
2020-02-05,141.39317321777344
2020-04-24,141.23794555664062
2019-03-29,142.421630859375
2019-11-21,143.1590118408203
2020-04-27,145.39056396484375
2020-02-11,144.56585693359375
2020-04-30,145.8829345703125
2019-05-01,145.67807006835938
2019-02-26,145.55123901367188
2019-01-25,146.0780487060547
2018-12-24,145.765869140625
2019-09-06,146.44879150390625
2018-07-17,146.263427734375
2018-09-19,146.66343688964844
2019-08-05,147.9024658203125
2019-10-08,148.47804260253906
2019-12-11,147.78536987304688
2019-11-27,148.3122100830078
2020-02-14,149.3951416015625
2020-05-06,145.0731658935547
2019-01-08,145.56097412109375
2018-12-07,145.87319946289062
2019-08-20,147.7268524169922
2018-11-05,149.1024627685547
2019-07-19,150.53660583496094
2018-10-04,150.3317108154297
2019-06-17,150.04879760742188
2019-05-16,149.7073211669922
2018-08-01,149.5902557373047
2019-03-13,148.7122039794922
2019-12-03,149.64878845214844
2020-02-20,151.05368041992188
2019-12-06,150.8195343017578
2020-05-12,148.66342163085938
2019-12-09,148.98538208007812
2020-02-26,146.5658416748047
2020-05-15,146.05856323242188
2019-03-28,143.90245056152344
2018-09-17,145.21954345703125
2018-08-16,144.86831665039062
2018-10-19,146.27316284179688
2019-04-29,145.11219787597656
2019-01-23,144.01953125
2019-09-04,143.04391479492188
2018-11-20,142.22439575195312
2019-07-02,143.3365936279297
2019-05-31,140.4195098876953
2019-12-12,142.40000915527344
2020-05-18,143.765869140625
2019-09-27,144.60488891601562
2020-03-03,145.43417358398438
2020-05-21,142.73171997070312
2019-05-14,144.60488891601562
2018-08-31,139.98048400878906
2018-07-30,142.03903198242188
2018-10-02,143.2292938232422
2019-04-12,143.9805145263672
2019-03-11,142.93658447265625
2019-02-07,143.4536590576172
2019-07-17,144.20489501953125
2019-09-19,141.20001220703125
2019-10-21,143.74635314941406
2019-12-18,143.51220703125
2020-03-06,142.8000030517578
2019-10-03,143.35609436035156
2020-03-09,143.37562561035156
2020-05-27,143.9707489013672
2019-12-24,146.49757385253906
2020-03-12,148.03904724121094
2018-12-20,149.11221313476562
2019-08-01,146.3755645751953
2018-08-14,143.76646423339844
2018-07-13,143.43295288085938
2018-10-17,145.46336364746094
2019-05-29,143.5114288330078
2019-03-26,143.54086303710938
2019-02-22,144.4334259033203
2019-10-04,143.66836547851562
2019-11-05,144.12937927246094
2019-12-27,143.4819793701172
2020-06-02,143.7370147705078
2019-12-30,143.9429931640625
2020-03-18,144.04110717773438
2020-06-05,145.26719665527344
2019-07-15,145.16909790039062
2018-12-03,145.8459014892578
2019-06-13,142.76596069335938
2019-01-04,139.66641235351562
2018-08-29,139.01902770996094
2019-02-05,142.187255859375
2018-11-01,140.411865234375
2019-08-16,137.94007873535156
2019-04-10,138.5972442626953
2019-09-17,138.85227966308594
2019-10-15,139.87240600585938
2020-01-02,140.37265014648438
2020-06-08,140.5688018798828
2019-10-18,139.8429718017578
2020-03-24,137.79293823242188
2020-06-11,138.6561279296875
2020-01-08,139.19558715820312
2019-04-25,127.6605224609375
2019-07-30,129.632080078125
2019-02-20,128.91603088378906
2018-07-11,127.9351577758789
2018-09-13,126.82678985595703
2018-10-15,126.46385192871094
2019-06-28,127.297607421875
2018-12-18,128.55313110351562
2018-11-16,128.21961975097656
2019-10-02,127.7095718383789
2020-03-27,128.75912475585938
2020-01-10,129.81845092773438
2019-10-24,130.4658203125
2020-03-30,130.74044799804688
2020-06-17,130.98568725585938
2020-01-14,130.79933166503906
2020-04-02,131.5644073486328
2019-01-02,131.38784790039062
2019-08-14,131.01512145996094
2018-10-30,131.72134399414062
2019-06-11,132.8689727783203
2019-05-10,132.83953857421875
2019-04-08,132.1136932373047
2018-08-27,132.54527282714844
2018-07-26,132.4471893310547
2018-09-28,134.0656280517578
2019-03-07,134.22256469726562
2019-10-30,134.10487365722656
2020-01-17,132.67279052734375
2020-06-23,132.04501342773438
2020-04-08,132.58450317382812
2020-06-26,131.74095153808594
2019-03-22,133.12399291992188
2019-01-17,133.66673278808594
2019-08-29,133.75555419921875
2018-11-14,132.8575439453125
2019-06-26,133.8246307373047
2018-09-11,133.87399291992188
2018-07-09,134.3871307373047
2018-08-10,135.1864776611328
2019-04-23,133.8838348388672
2019-09-30,134.67330932617188
2020-01-23,134.6338348388672
2019-11-08,134.43646240234375
2020-04-14,134.04173278808594
2019-11-11,134.49566650390625
2020-01-29,134.9989776611328
2020-04-17,134.69305419921875
2018-07-24,135.14698791503906
2018-09-26,135.69961547851562
2019-05-08,135.21607971191406
2019-03-05,135.36410522460938
2019-02-01,133.3805694580078
2018-12-31,134.8114776611328
2018-11-29,135.80816650390625
2019-08-12,133.7259521484375
2019-07-11,134.466064453125
2019-09-13,134.85093688964844
2019-11-14,135.7588348388672
2020-04-20,137.02198791503906
2020-02-04,138.87722778320312
2020-04-23,139.05487060546875
2018-12-14,139.4792022705078
2019-08-27,132.42332458496094
2018-08-08,133.00555419921875
2018-10-11,131.96937561035156
2018-11-12,132.62069702148438
2019-07-26,131.51544189453125
2019-06-24,132.43319702148438
2019-05-23,129.8871612548828
2019-03-20,131.85096740722656
2019-01-15,130.8345184326172
2019-11-20,134.97921752929688
2020-02-07,134.7029266357422
2020-02-10,134.2193603515625
2020-04-29,134.42662048339844
2019-11-26,135.5713348388672
2020-02-13,133.92332458496094
2019-01-30,135.07791137695312
2018-08-23,135.9463348388672
2018-09-24,134.09109497070312
2018-11-27,132.73912048339844
2018-10-26,132.21609497070312
2019-07-09,133.3805694580078
2019-06-07,132.354248046875
2019-05-06,129.06808471679688
2019-04-04,126.8674545288086
2019-09-11,122.4464340209961
2019-11-29,118.23265075683594
2020-05-05,125.99903106689453
2019-12-02,123.66024017333984
2020-02-19,129.79833984375
2020-05-08,126.33456420898438
2019-05-21,123.19642639160156
2019-03-18,115.42835998535156
2018-09-07,118.7759780883789
2018-08-06,111.85226440429688
2018-10-09,101.50146484375
2019-02-14,106.73646545410156
2018-12-12,84.53488159179688
2019-07-24,95.76978302001953
2019-09-26,81.14752960205078
2019-10-28,85.49844360351562
2019-12-05,88.91560363769531
2020-05-11,87.77323913574219
2019-07-03,93.11750793457031
2020-02-25,91.56787109375
2020-05-14,98.0147705078125
2020-02-28,99.28627014160156
2019-08-08,101.90873718261719
2019-06-05,98.69025421142578
2018-07-20,94.56781005859375
2018-08-21,96.54460144042969
2018-10-24,93.26651000976562
2019-04-02,98.32271575927734
2019-03-01,100.11075592041016
2019-01-28,104.24313354492188
2018-12-27,109.0112533569336
2019-09-09,105.71330261230469
2020-03-02,107.30268096923828
2020-05-20,101.49152374267578
2019-12-17,99.14720153808594
2020-03-05,104.37226867675781
2019-02-12,101.10411834716797
2019-01-11,101.10411834716797
2018-12-10,101.11405181884766
2019-08-23,99.78294372558594
2018-11-08,100.1504898071289
2019-07-22,102.20674896240234
2019-06-20,103.59745025634766
2018-09-05,105.29609680175781
2019-04-17,100.53790283203125
2019-09-24,95.41217041015625
2019-12-20,96.26646423339844
2020-05-26,96.20685577392578
2019-04-30,92.67050170898438
2019-12-23,95.16383361816406
2020-03-11,96.69359588623047
2020-05-29,94.8757553100586
2019-12-26,93.33604431152344
2020-06-01,89.26327514648438
2019-05-02,89.62088775634766
2019-02-27,89.71028137207031
2018-11-23,94.66715240478516
2019-08-06,92.65062713623047
2018-07-18,94.90555572509766
2018-09-20,98.5114517211914
2018-10-22,99.43527221679688
2019-07-05,102.67362976074219
2019-06-03,106.11064910888672
2019-10-09,106.87553405761719
2019-10-11,106.26959228515625
2020-03-17,108.42517852783203
2020-06-04,110.26289367675781
2019-10-14,113.70984649658203
2020-03-20,117.2164077758789
2018-11-06,123.53417205810547
2019-06-18,127.1500015258789
2019-05-17,125.41999816894531
2019-04-15,120.9800033569336
2019-03-14,110.55000305175781
2019-01-09,113.33000183105469
2018-08-02,114.8499984741211
2018-10-05,116.1500015258789
2019-08-21,114.81999969482422
2019-10-17,116.05000305175781
2020-03-23,116.55999755859375
2020-06-10,116.2300033569336
2019-02-25,116.19000244140625
2020-01-07,112.86000061035156
2020-03-26,114.62000274658203
2019-10-23,111.0
