Dates,TRV
2019-10-07,120.97000122070312
2020-03-13,121.86000061035156
2019-10-10,122.58000183105469
2020-03-16,122.98999786376953
2020-06-03,124.41000366210938
2018-11-28,125.5
2018-09-25,123.25
2018-07-23,124.45999908447266
2018-08-24,126.16999816894531
2019-07-10,125.12999725341797
2019-05-07,125.47000122070312
2019-04-05,126.19000244140625
2019-03-04,125.80000305175781
2019-01-31,126.52999877929688
2019-09-12,126.5
2019-12-31,126.25
2020-03-19,125.9800033569336
2020-01-03,126.80000305175781
2020-06-09,126.76000213623047
2019-02-15,126.04000091552734
2019-01-14,127.37000274658203
2018-07-06,129.1300048828125
2018-08-07,127.94999694824219
2018-10-10,128.83999633789062
2018-12-13,129.4600067138672
2019-08-26,130.1300048828125
2019-07-25,130.0
2019-05-22,131.30999755859375
2019-03-19,133.1300048828125
2020-01-06,133.89999389648438
2020-03-25,133.4199981689453
2020-06-12,133.07000732421875
2019-10-22,134.35000610351562
2020-01-09,133.66000366210938
2020-06-15,132.82000732421875
2019-10-25,133.36000061035156
2020-03-31,131.85000610351562
2020-06-18,131.11000061035156
2019-04-03,132.4199981689453
2018-08-22,132.8800048828125
2018-10-25,133.8699951171875
2019-01-29,133.50999450683594
2018-12-28,134.7100067138672
2018-11-26,135.16000366210938
2019-08-09,136.0800018310547
2019-07-08,133.10000610351562
2019-06-06,134.44000244140625
2019-09-10,136.25
2020-01-15,135.75
2020-04-03,135.94000244140625
2019-10-31,136.9499969482422
2020-04-06,137.17999267578125
2020-06-24,138.1300048828125
2018-11-09,138.60000610351562
2019-07-23,138.3800048828125
2019-06-21,137.50999450683594
2019-05-20,136.99000549316406
2019-04-18,137.08999633789062
2018-09-06,136.80999755859375
2018-10-08,135.49000549316406
2019-02-13,135.77999877929688
2018-12-11,136.42999267578125
2019-09-25,137.85000610351562
2020-01-21,137.89999389648438
2020-04-09,138.5800018310547
2019-11-06,138.27999877929688
2020-01-24,141.52000427246094
2020-01-27,138.6699981689453
2020-04-15,138.1699981689453
2018-12-26,139.6699981689453
2019-08-07,139.5500030517578
2019-06-04,140.42999267578125
2018-09-21,141.94000244140625
2018-07-19,143.86000061035156
2018-08-20,144.17999267578125
2018-10-23,144.0
2019-05-03,144.22000122070312
2019-04-01,143.8300018310547
2019-02-28,143.77999877929688
2019-11-12,142.72999572753906
2020-01-30,142.13999938964844
2019-11-15,144.00999450683594
2020-04-21,143.7899932861328
2019-04-16,146.3800048828125
2019-03-15,146.88999938964844
2019-02-11,148.27000427246094
2019-01-10,148.52000427246094
2019-08-22,148.85000610351562
2018-11-07,148.83999633789062
2018-08-03,148.25999450683594
2018-09-04,147.4600067138672
2019-06-19,148.10000610351562
2019-09-23,148.8000030517578
2019-11-18,145.9600067138672
2020-02-05,146.27000427246094
2020-04-24,146.3300018310547
2019-03-29,146.83999633789062
2019-11-21,147.8000030517578
2020-04-27,149.86000061035156
2020-02-11,149.6699981689453
2020-04-30,150.02000427246094
2019-05-01,149.89999389648438
2019-02-26,150.07000732421875
2019-01-25,150.61000061035156
2018-12-24,150.0399932861328
2019-09-06,150.63999938964844
2018-07-17,150.52000427246094
2018-09-19,151.49000549316406
2019-08-05,152.00999450683594
2019-10-08,152.5
2019-12-11,153.1999969482422
2019-11-27,153.1300048828125
2020-02-14,153.6300048828125
2020-05-06,153.1699981689453
2019-01-08,149.52000427246094
2018-12-07,150.5399932861328
2019-08-20,151.42999267578125
2018-11-05,152.83999633789062
2019-07-19,154.6199951171875
2018-10-04,154.24000549316406
2019-06-17,154.25999450683594
2019-05-16,153.6300048828125
2018-08-01,154.72999572753906
2019-03-13,153.33999633789062
2019-12-03,153.4600067138672
2020-02-20,154.9600067138672
2019-12-06,155.08999633789062
2020-05-12,154.1699981689453
2019-12-09,152.8699951171875
2020-02-26,152.38999938964844
2020-05-15,150.83999633789062
2019-03-28,149.97000122070312
2018-09-17,149.14999389648438
2018-08-16,149.0500030517578
2018-10-19,150.25
2019-04-29,151.02999877929688
2019-01-23,149.5500030517578
2019-09-04,148.83999633789062
2018-11-20,148.14999389648438
2019-07-02,147.75999450683594
2019-05-31,147.47000122070312
2019-12-12,146.0399932861328
2020-05-18,148.02999877929688
2019-09-27,148.77999877929688
2020-03-03,149.63999938964844
2020-05-21,149.32000732421875
2019-05-14,148.8800048828125
2018-08-31,147.80999755859375
2018-07-30,146.24000549316406
2018-10-02,147.13999938964844
2019-04-12,148.39999389648438
2019-03-11,148.4600067138672
2019-02-07,147.4600067138672
2019-07-17,148.1699981689453
2019-09-19,148.77000427246094
2019-10-21,147.4199981689453
2019-12-18,148.57000732421875
2020-03-06,147.33999633789062
2019-10-03,147.7899932861328
2020-03-09,147.94000244140625
2020-05-27,147.6199951171875
2019-12-24,150.27000427246094
2020-03-12,152.6300048828125
2018-12-20,153.64999389648438
2019-08-01,153.3800048828125
2018-08-14,149.13999938964844
2018-07-13,146.36000061035156
2018-10-17,148.91000366210938
2019-05-29,148.57000732421875
2019-03-26,147.22999572753906
2019-02-22,148.1199951171875
2019-10-04,147.0
2019-11-05,148.41000366210938
2019-12-27,148.3300018310547
2020-06-02,147.38999938964844
2019-12-30,148.2100067138672
2020-03-18,147.00999450683594
2020-06-05,148.41000366210938
2019-07-15,148.64999389648438
2018-12-03,149.3800048828125
2019-06-13,149.5800018310547
2019-01-04,145.07000732421875
2018-08-29,142.39999389648438
2019-02-05,145.2100067138672
2018-11-01,144.63999938964844
2019-08-16,142.42999267578125
2019-04-10,141.6699981689453
2019-09-17,142.60000610351562
2019-10-15,143.83999633789062
2020-01-02,143.3000030517578
2020-06-08,144.5
2019-10-18,142.91000366210938
2020-03-24,142.86000061035156
2020-06-11,141.6699981689453
2020-01-08,142.22000122070312
2019-04-25,133.75
2019-07-30,133.02999877929688
2019-02-20,132.72999572753906
2018-07-11,131.44000244140625
2018-09-13,131.1999969482422
2018-10-15,129.8800048828125
2019-06-28,130.25999450683594
2018-12-18,131.1199951171875
2018-11-16,131.55999755859375
2019-10-02,131.60000610351562
2020-03-27,131.99000549316406
2020-01-10,132.58999633789062
2019-10-24,133.82000732421875
2020-03-30,133.9499969482422
2020-06-17,133.94000244140625
2020-01-14,133.72999572753906
2020-04-02,134.38999938964844
2019-01-02,134.47999572753906
2019-08-14,134.69000244140625
2018-10-30,134.72999572753906
2019-06-11,135.67999267578125
2019-05-10,135.6999969482422
2019-04-08,135.99000549316406
2018-08-27,135.5
2018-07-26,135.94000244140625
2018-09-28,136.89999389648438
2019-03-07,137.32000732421875
2019-10-30,137.2100067138672
2020-01-17,137.25999450683594
2020-06-23,135.10000610351562
2020-04-08,135.49000549316406
2020-06-26,135.41000366210938
2019-03-22,136.14999389648438
2019-01-17,135.6300048828125
2019-08-29,135.7899932861328
2018-11-14,135.63999938964844
2019-06-26,136.22000122070312
2018-09-11,136.2100067138672
2018-07-09,136.75
2018-08-10,137.25999450683594
2019-04-23,137.1699981689453
2019-09-30,136.49000549316406
2020-01-23,137.61000061035156
2019-11-08,136.8000030517578
2020-04-14,136.4499969482422
2019-11-11,136.30999755859375
2020-01-29,136.89999389648438
2020-04-17,136.97999572753906
2018-07-24,136.99000549316406
2018-09-26,137.74000549316406
2019-05-08,137.3699951171875
2019-03-05,137.2100067138672
2019-02-01,136.6300048828125
2018-12-31,137.6999969482422
2018-11-29,137.91000366210938
2019-08-12,136.47000122070312
2019-07-11,136.3000030517578
2019-09-13,137.55999755859375
2019-11-14,137.97999572753906
2020-04-20,138.97999572753906
2020-02-04,141.0500030517578
2020-04-23,141.5500030517578
2018-12-14,141.8699951171875
2019-08-27,138.0
2018-08-08,134.8800048828125
2018-10-11,135.75
2018-11-12,135.10000610351562
2019-07-26,134.5399932861328
2019-06-24,134.27999877929688
2019-05-23,134.50999450683594
2019-03-20,134.2899932861328
2019-01-15,135.25
2019-11-20,136.83999633789062
2020-02-07,138.0
2020-02-10,136.8800048828125
2020-04-29,136.27000427246094
2019-11-26,137.50999450683594
2020-02-13,137.69000244140625
2019-01-30,137.16000366210938
2018-08-23,138.16000366210938
2018-09-24,137.69000244140625
2018-11-27,136.1699981689453
2018-10-26,134.4499969482422
2019-07-09,135.3300018310547
2019-06-07,135.5500030517578
2019-05-06,134.1999969482422
2019-04-04,132.16000366210938
2019-09-11,129.05999755859375
2019-11-29,122.73999786376953
2020-05-05,127.69000244140625
2019-12-02,128.60000610351562
2020-02-19,131.5500030517578
2020-05-08,129.3300018310547
2019-05-21,125.79000091552734
2019-03-18,118.4800033569336
2018-09-07,119.77999877929688
2018-08-06,116.37000274658203
2018-10-09,110.66000366210938
2019-02-14,107.55000305175781
2018-12-12,98.4800033569336
2019-07-24,96.69999694824219
2019-09-26,93.5
2019-10-28,86.44999694824219
2019-12-05,94.18000030517578
2020-05-11,92.5
2019-07-03,94.36000061035156
2020-02-25,94.95999908447266
2020-05-14,98.93000030517578
2020-02-28,103.01000213623047
2019-08-08,102.98999786376953
2019-06-05,101.72000122070312
2018-07-20,98.06999969482422
2018-08-21,98.93000030517578
2018-10-24,97.31999969482422
2019-04-02,99.48999786376953
2019-03-01,104.19999694824219
2019-01-28,105.4800033569336
2018-12-27,111.69999694824219
2019-09-09,109.87999725341797
2020-03-02,109.51000213623047
2020-05-20,105.2300033569336
2019-12-17,102.22000122070312
2020-03-05,105.33999633789062
2019-02-12,103.81999969482422
2019-01-11,106.55000305175781
2018-12-10,104.41000366210938
2019-08-23,102.97000122070312
2018-11-08,101.08000183105469
2019-07-22,103.66000366210938
2019-06-20,105.6500015258789
2018-09-05,106.88999938964844
2019-04-17,104.58999633789062
2019-09-24,99.81999969482422
2019-12-20,97.05999755859375
2020-05-26,99.62999725341797
2019-04-30,97.81999969482422
2019-12-23,97.9000015258789
2020-03-11,97.62000274658203
2020-05-29,96.70999908447266
2019-12-26,96.7300033569336
2020-06-01,93.0999984741211
2019-05-02,90.95999908447266
2019-02-27,90.41999816894531
2018-11-23,96.0999984741211
2019-08-06,95.06999969482422
2018-07-18,96.1500015258789
2018-09-20,100.80000305175781
2018-10-22,100.22000122070312
2019-07-05,104.56999969482422
2019-06-03,107.36000061035156
2019-10-09,108.76000213623047
2019-10-11,108.7300033569336
2020-03-17,109.30000305175781
2020-06-04,111.45999908447266
2019-10-14,115.0
2020-03-20,118.01000213623047
2018-11-06,125.27999877929688
2019-06-18,128.1300048828125
2019-05-17,126.98999786376953
2019-04-15,124.66000366210938
2019-03-14,117.38999938964844
2019-01-09,115.55000305175781
2018-08-02,115.87000274658203
2018-10-05,119.44999694824219
2019-08-21,116.80999755859375
2019-10-17,116.5999984741211
2020-03-23,117.75
2020-06-10,116.7699966430664
2019-02-25,118.45999908447266
2020-01-07,114.69000244140625
2020-03-26,114.83000183105469
2019-10-23,114.41999816894531
