Dates,AZN
2020-05-21,44.790000915527344
2019-05-14,44.56999969482422
2018-08-31,44.41999816894531
2018-07-30,44.040000915527344
2018-10-02,44.36000061035156
2019-04-12,44.56999969482422
2019-03-11,44.88999938964844
2019-02-07,45.040000915527344
2019-07-17,45.52000045776367
2019-09-19,45.279998779296875
2019-10-21,44.97999954223633
2019-12-18,44.86000061035156
2020-03-06,44.79999923706055
2019-10-03,45.25
2020-03-09,45.130001068115234
2020-05-27,45.15999984741211
2019-12-24,45.41999816894531
2020-03-12,44.939998626708984
2018-12-20,44.86000061035156
2019-08-01,43.9900016784668
2018-08-14,42.45000076293945
2018-07-13,42.86000061035156
2018-10-17,42.849998474121094
2019-05-29,42.869998931884766
2019-03-26,43.029998779296875
2019-02-22,43.119998931884766
2019-10-04,43.380001068115234
2019-11-05,44.630001068115234
2019-12-27,45.209999084472656
2020-06-02,45.08000183105469
2019-12-30,45.34000015258789
2020-03-18,45.279998779296875
2020-06-05,45.880001068115234
2019-07-15,45.4900016784668
2018-12-03,44.779998779296875
2019-06-13,44.029998779296875
2019-01-04,42.810001373291016
2018-08-29,42.880001068115234
2019-02-05,43.36000061035156
2018-11-01,43.40999984741211
2019-08-16,43.43000030517578
2019-04-10,43.4900016784668
2019-09-17,43.20000076293945
2019-10-15,43.7400016784668
2020-01-02,43.9900016784668
2020-06-08,43.75
2019-10-18,43.9900016784668
2020-03-24,44.31999969482422
2020-06-11,44.18000030517578
2020-01-08,43.869998931884766
2019-04-25,44.220001220703125
2019-07-30,44.5099983215332
2019-02-20,46.47999954223633
2018-07-11,47.41999816894531
2018-09-13,47.689998626708984
2018-10-15,47.41999816894531
2019-06-28,48.470001220703125
2018-12-18,48.369998931884766
2018-11-16,49.209999084472656
2019-10-02,48.52000045776367
2020-03-27,47.70000076293945
2020-01-10,47.189998626708984
2019-10-24,47.099998474121094
2020-03-30,46.52000045776367
2020-06-17,46.400001525878906
2020-01-14,46.97999954223633
2020-04-02,47.58000183105469
2019-01-02,47.45000076293945
2019-08-14,46.83000183105469
2018-10-30,47.9900016784668
2019-06-11,48.02000045776367
2019-05-10,47.119998931884766
2019-04-08,46.77000045776367
2018-08-27,48.310001373291016
2018-07-26,48.779998779296875
2018-09-28,48.72999954223633
2019-03-07,48.459999084472656
2019-10-30,48.349998474121094
2020-01-17,48.66999816894531
2020-06-23,47.540000915527344
2020-04-08,47.709999084472656
2020-06-26,48.06999969482422
2019-03-22,47.72999954223633
2019-01-17,47.619998931884766
2019-08-29,47.470001220703125
2018-11-14,48.08000183105469
2019-06-26,48.04999923706055
2018-09-11,48.380001068115234
2018-07-09,49.47999954223633
2018-08-10,49.04999923706055
2019-04-23,48.970001220703125
2019-09-30,49.29999923706055
2020-01-23,50.540000915527344
2019-11-08,50.400001525878906
2020-04-14,49.790000915527344
2019-11-11,49.849998474121094
2020-01-29,50.56999969482422
2020-04-17,50.83000183105469
2018-07-24,49.77000045776367
2018-09-26,50.29999923706055
2019-05-08,49.880001068115234
2019-03-05,50.040000915527344
2019-02-01,50.13999938964844
2018-12-31,49.869998931884766
2018-11-29,50.029998779296875
2019-08-12,49.869998931884766
2019-07-11,49.47999954223633
2019-09-13,49.77000045776367
2019-11-14,50.540000915527344
2020-04-20,50.58000183105469
2020-02-04,51.439998626708984
2020-04-23,50.47999954223633
2018-12-14,51.0
2019-08-27,50.33000183105469
2018-08-08,50.52000045776367
2018-10-11,48.90999984741211
2018-11-12,49.5
2019-07-26,50.09000015258789
2019-06-24,49.369998931884766
2019-05-23,49.18000030517578
2019-03-20,48.619998931884766
2019-01-15,48.7599983215332
2019-11-20,49.459999084472656
2020-02-07,49.689998626708984
2020-02-10,49.88999938964844
2020-04-29,49.4900016784668
2019-11-26,49.939998626708984
2020-02-13,49.75
2019-01-30,48.810001373291016
2018-08-23,48.189998626708984
2018-09-24,48.959999084472656
2018-11-27,49.36000061035156
2018-10-26,48.880001068115234
2019-07-09,49.880001068115234
2019-06-07,48.25
2019-05-06,48.06999969482422
2019-04-04,47.52000045776367
2019-09-11,46.38999938964844
2019-11-29,43.689998626708984
2020-05-05,44.45000076293945
2019-12-02,46.47999954223633
2020-02-19,47.279998779296875
2020-05-08,47.58000183105469
2019-05-21,47.25
2019-03-18,45.540000915527344
2018-09-07,45.849998474121094
2018-08-06,45.599998474121094
2018-10-09,41.29999923706055
2019-02-14,41.56999969482422
2018-12-12,36.810001373291016
2019-07-24,39.25
2019-09-26,38.22999954223633
2019-10-28,38.90999984741211
2019-12-05,41.20000076293945
2020-05-11,39.36000061035156
2019-07-03,40.349998474121094
2020-02-25,40.150001525878906
2020-05-14,40.400001525878906
2020-02-28,40.779998779296875
2019-08-08,42.79999923706055
2019-06-05,44.0099983215332
2018-07-20,43.75
2018-08-21,43.43000030517578
2018-10-24,43.77000045776367
2019-04-02,44.02000045776367
2019-03-01,43.47999954223633
2019-01-28,43.40999984741211
2018-12-27,43.90999984741211
2019-09-09,45.40999984741211
2020-03-02,47.63999938964844
2020-05-20,47.66999816894531
2019-12-17,48.54999923706055
2020-03-05,50.20000076293945
2019-02-12,49.81999969482422
2019-01-11,50.09000015258789
2018-12-10,50.63999938964844
2019-08-23,50.290000915527344
2018-11-08,50.70000076293945
2019-07-22,51.61000061035156
2019-06-20,52.31999969482422
2018-09-05,52.02000045776367
2019-04-17,53.970001220703125
2019-09-24,52.029998779296875
2019-12-20,52.220001220703125
2020-05-26,52.630001068115234
2019-04-30,54.060001373291016
2019-12-23,53.4900016784668
2020-03-11,53.099998474121094
2020-05-29,53.029998779296875
2019-12-26,54.43000030517578
2020-06-01,54.81999969482422
2019-05-02,53.9900016784668
2019-02-27,52.58000183105469
2018-11-23,53.63999938964844
2019-08-06,53.38999938964844
2018-07-18,54.33000183105469
2018-09-20,56.95000076293945
2018-10-22,54.709999084472656
2019-07-05,54.52000045776367
2019-06-03,51.95000076293945
2019-10-09,53.619998931884766
2019-10-11,55.279998779296875
2020-03-17,54.31999969482422
2020-06-04,54.4900016784668
2019-10-14,54.54999923706055
2020-03-20,54.59000015258789
2018-11-06,54.34000015258789
2019-06-18,52.810001373291016
2019-05-17,52.79999923706055
2019-04-15,53.86000061035156
2019-03-14,53.77000045776367
2019-01-09,52.18000030517578
2018-08-02,52.439998626708984
2018-10-05,54.18000030517578
2019-08-21,54.119998931884766
2019-10-17,52.63999938964844
2020-03-23,52.5
2020-06-10,53.369998931884766
2019-02-25,53.16999816894531
2020-01-07,52.91999816894531
2020-03-26,52.4900016784668
2019-10-23,53.08000183105469
