Dates,CTXS
2019-04-30,149.97999572753906
2019-12-23,152.4199981689453
2020-03-11,151.58999633789062
2020-05-29,155.10000610351562
2019-12-26,154.99000549316406
2020-06-01,149.50999450683594
2019-05-02,146.9600067138672
2019-02-27,148.17999267578125
2018-11-23,147.25999450683594
2019-08-06,141.16000366210938
2018-07-18,138.9600067138672
2018-09-20,138.3000030517578
2018-10-22,137.8800048828125
2019-07-05,140.27000427246094
2019-06-03,139.41000366210938
2019-10-09,142.7899932861328
2019-10-11,148.52999877929688
2020-03-17,148.7100067138672
2020-06-04,146.02999877929688
2019-10-14,143.85000610351562
2020-03-20,140.7100067138672
2018-11-06,139.5500030517578
2019-06-18,140.5399932861328
2019-05-17,142.3699951171875
2019-04-15,143.58999633789062
2019-03-14,143.3699951171875
2019-01-09,142.66000366210938
2018-08-02,143.3300018310547
2018-10-05,146.99000549316406
2019-08-21,146.97999572753906
2019-10-17,146.99000549316406
2020-03-23,148.75
2020-06-10,145.47999572753906
2019-02-25,145.47999572753906
2020-01-07,144.92999267578125
2020-03-26,143.63999938964844
2019-10-23,144.13999938964844
