Dates,CTXS
2018-12-26,101.4800033569336
2019-08-07,99.5199966430664
2019-06-04,99.31999969482422
2018-09-21,100.9000015258789
2018-07-19,100.80999755859375
2018-08-20,101.0
2018-10-23,101.13999938964844
2019-05-03,99.45999908447266
2019-04-01,97.66999816894531
2019-02-28,97.58000183105469
2019-11-12,97.38999938964844
2020-01-30,96.48999786376953
2019-11-15,96.58000183105469
2020-04-21,95.5999984741211
2019-04-16,95.63999938964844
2019-03-15,95.72000122070312
2019-02-11,96.38999938964844
2019-01-10,96.27999877929688
2019-08-22,95.13999938964844
2018-11-07,95.77999877929688
2018-08-03,95.31999969482422
2018-09-04,95.25
2019-06-19,95.66999816894531
2019-09-23,94.9800033569336
2019-11-18,94.75
2020-02-05,94.5
2020-04-24,93.70999908447266
2019-03-29,93.98999786376953
2019-11-21,94.61000061035156
2020-04-27,95.11000061035156
2020-02-11,96.4000015258789
2020-04-30,95.80999755859375
2019-05-01,96.48999786376953
2019-02-26,96.43000030517578
2019-01-25,95.5999984741211
2018-12-24,96.94000244140625
2019-09-06,96.37000274658203
2018-07-17,97.16000366210938
2018-09-19,97.80999755859375
2019-08-05,98.04000091552734
2019-10-08,100.06999969482422
2019-12-11,99.62999725341797
2019-11-27,100.0
2020-02-14,99.61000061035156
2020-05-06,98.58000183105469
2019-01-08,97.6500015258789
2018-12-07,97.87000274658203
2019-08-20,99.44000244140625
2018-11-05,98.37000274658203
2019-07-19,99.80999755859375
2018-10-04,99.1500015258789
2019-06-17,99.72000122070312
2019-05-16,97.86000061035156
2018-08-01,99.20999908447266
2019-03-13,99.8499984741211
2019-12-03,99.94000244140625
2020-02-20,101.13999938964844
2019-12-06,101.4800033569336
2020-05-12,101.0
2019-12-09,100.5
2020-02-26,101.95999908447266
2020-05-15,101.29000091552734
2019-03-28,101.79000091552734
2018-09-17,100.9800033569336
2018-08-16,96.94000244140625
2018-10-19,95.26000213623047
2019-04-29,95.54000091552734
2019-01-23,94.80999755859375
2019-09-04,95.02999877929688
2018-11-20,94.62000274658203
2019-07-02,93.80999755859375
2019-05-31,92.5
2019-12-12,92.33000183105469
2020-05-18,90.87000274658203
2019-09-27,92.04000091552734
2020-03-03,92.05999755859375
2020-05-21,91.48999786376953
2019-05-14,91.12999725341797
2018-08-31,91.4000015258789
2018-07-30,91.3499984741211
2018-10-02,92.3499984741211
2019-04-12,93.37000274658203
2019-03-11,92.30999755859375
2019-02-07,92.58000183105469
2019-07-17,92.70999908447266
2019-09-19,92.76000213623047
2019-10-21,92.1500015258789
2019-12-18,92.7699966430664
2020-03-06,92.04000091552734
2019-10-03,92.8499984741211
2020-03-09,93.48999786376953
2020-05-27,92.33999633789062
2019-12-24,93.70999908447266
2020-03-12,93.6500015258789
2018-12-20,94.51000213623047
2019-08-01,94.73999786376953
2018-08-14,94.58000183105469
2018-07-13,96.04000091552734
2018-10-17,96.94000244140625
2019-05-29,96.37000274658203
2019-03-26,95.66000366210938
2019-02-22,96.52999877929688
2019-10-04,95.7300033569336
2019-11-05,96.63999938964844
2019-12-27,96.22000122070312
2020-06-02,96.76000213623047
2019-12-30,96.51000213623047
2020-03-18,95.41999816894531
2020-06-05,96.12999725341797
2019-07-15,96.41999816894531
2018-12-03,95.88999938964844
2019-06-13,96.94999694824219
2019-01-04,95.30000305175781
2018-08-29,95.04000091552734
2019-02-05,96.11000061035156
2018-11-01,96.2300033569336
2019-08-16,96.06999969482422
2019-04-10,96.62999725341797
2019-09-17,96.29000091552734
2019-10-15,98.0
2020-01-02,98.12999725341797
2020-06-08,98.76000213623047
2019-10-18,99.04000091552734
2020-03-24,99.91000366210938
2020-06-11,100.79000091552734
2020-01-08,101.6500015258789
2019-04-25,103.29000091552734
2019-07-30,104.23999786376953
2019-02-20,106.9800033569336
2018-07-11,108.12000274658203
2018-09-13,105.52999877929688
2018-10-15,107.04000091552734
2019-06-28,107.36000061035156
2018-12-18,108.58000183105469
2018-11-16,109.06999969482422
2019-10-02,109.56999969482422
2020-03-27,109.79000091552734
2020-01-10,108.73999786376953
2019-10-24,109.9000015258789
2020-03-30,109.94999694824219
2020-06-17,110.6500015258789
2020-01-14,111.56999969482422
2020-04-02,111.05000305175781
2019-01-02,111.45999908447266
2019-08-14,111.9000015258789
2018-10-30,112.61000061035156
2019-06-11,113.05999755859375
2019-05-10,113.08000183105469
2019-04-08,113.05000305175781
2018-08-27,113.37999725341797
2018-07-26,114.16000366210938
2018-09-28,114.23999786376953
2019-03-07,114.27999877929688
2019-10-30,113.01000213623047
2020-01-17,112.4800033569336
2020-06-23,111.55000305175781
2020-04-08,111.23999786376953
2020-06-26,110.80000305175781
2019-03-22,111.38999938964844
2019-01-17,110.3499984741211
2019-08-29,110.22000122070312
2018-11-14,109.95999908447266
2019-06-26,109.23999786376953
2018-09-11,109.93000030517578
2018-07-09,110.72000122070312
2018-08-10,111.66000366210938
2019-04-23,111.01000213623047
2019-09-30,111.41999816894531
2020-01-23,112.25
2019-11-08,111.22000122070312
2020-04-14,110.52999877929688
2019-11-11,110.9000015258789
2020-01-29,111.04000091552734
2020-04-17,110.94999694824219
2018-07-24,110.05999755859375
2018-09-26,111.58999633789062
2019-05-08,110.56999969482422
2019-03-05,111.31999969482422
2019-02-01,112.51000213623047
2018-12-31,112.62999725341797
2018-11-29,113.98999786376953
2019-08-12,114.62999725341797
2019-07-11,114.20999908447266
2019-09-13,115.0
2019-11-14,114.88999938964844
2020-04-20,115.69999694824219
2020-02-04,117.1500015258789
2020-04-23,116.69999694824219
2018-12-14,118.0199966430664
2019-08-27,123.08999633789062
2018-08-08,128.44000244140625
2018-10-11,127.33000183105469
2018-11-12,126.55000305175781
2019-07-26,126.06999969482422
2019-06-24,122.44000244140625
2019-05-23,123.55000305175781
2019-03-20,121.08999633789062
2019-01-15,122.93000030517578
2019-11-20,123.66999816894531
2020-02-07,123.19999694824219
2020-02-10,121.9000015258789
2020-04-29,120.94000244140625
2019-11-26,122.41000366210938
2020-02-13,122.18000030517578
2019-01-30,121.58999633789062
2018-08-23,122.87999725341797
2018-09-24,121.94000244140625
2018-11-27,123.63999938964844
2018-10-26,122.13999938964844
2019-07-09,119.01000213623047
2019-06-07,114.12999725341797
2019-05-06,112.08000183105469
2019-04-04,109.68000030517578
2019-09-11,105.05000305175781
2019-11-29,100.69999694824219
2020-05-05,104.05999755859375
2019-12-02,108.16999816894531
2020-02-19,107.86000061035156
2020-05-08,107.51000213623047
2019-05-21,112.23999786376953
2019-03-18,112.0
2018-09-07,118.80000305175781
2018-08-06,111.81999969482422
2018-10-09,110.01000213623047
2019-02-14,108.81999969482422
2018-12-12,106.16000366210938
2019-07-24,113.76000213623047
2019-09-26,122.63999938964844
2019-10-28,132.08999633789062
2019-12-05,126.0
2020-05-11,121.33000183105469
2019-07-03,125.23999786376953
2020-02-25,126.0
2020-05-14,125.98999786376953
2020-02-28,135.36000061035156
2019-08-08,141.3000030517578
2019-06-05,144.0800018310547
2018-07-20,138.9600067138672
2018-08-21,137.86000061035156
2018-10-24,142.00999450683594
2019-04-02,142.69000244140625
2019-03-01,147.38999938964844
2019-01-28,146.61000061035156
2018-12-27,146.22999572753906
2019-09-09,138.82000732421875
2020-03-02,141.50999450683594
2020-05-20,142.80999755859375
2019-12-17,147.1999969482422
2020-03-05,147.69000244140625
2019-02-12,150.7100067138672
2019-01-11,150.16000366210938
2018-12-10,148.3000030517578
2019-08-23,143.27000427246094
2018-11-08,142.60000610351562
2019-07-22,146.5
2019-06-20,147.19000244140625
2018-09-05,141.32000732421875
2019-04-17,140.57000732421875
2019-09-24,143.6199951171875
2019-12-20,143.4199981689453
2020-05-26,146.30999755859375
2019-04-30,147.6999969482422
2019-12-23,149.02999877929688
2020-03-11,151.58999633789062
2020-05-29,151.88999938964844
2019-12-26,154.6999969482422
2020-06-01,147.36000061035156
2019-05-02,146.27999877929688
2019-02-27,144.88999938964844
2018-11-23,146.44000244140625
2019-08-06,140.66000366210938
2018-07-18,138.0399932861328
2018-09-20,137.80999755859375
2018-10-22,137.16000366210938
2019-07-05,138.80999755859375
2019-06-03,136.83999633789062
2019-10-09,139.30999755859375
2019-10-11,141.72000122070312
2020-03-17,147.38999938964844
2020-06-04,145.89999389648438
2019-10-14,143.85000610351562
2020-03-20,137.97000122070312
2018-11-06,137.6199951171875
2019-06-18,136.41000366210938
2019-05-17,141.36000061035156
2019-04-15,141.72000122070312
2019-03-14,140.72999572753906
2019-01-09,139.49000549316406
2018-08-02,140.05999755859375
2018-10-05,143.6699981689453
2019-08-21,145.4199981689453
2019-10-17,145.9199981689453
2020-03-23,148.0
2020-06-10,145.02999877929688
2019-02-25,145.05999755859375
2020-01-07,142.94000244140625
2020-03-26,142.66000366210938
2019-10-23,140.88999938964844
