Dates,XRAY
2019-07-03,34.20000076293945
2020-02-25,36.130001068115234
2020-05-14,39.66999816894531
2020-02-28,40.119998931884766
2019-08-08,39.47999954223633
2019-06-05,39.97999954223633
2018-07-20,39.130001068115234
2018-08-21,38.369998931884766
2018-10-24,38.0099983215332
2019-04-02,37.970001220703125
2019-03-01,39.43000030517578
2019-01-28,39.72999954223633
2018-12-27,42.150001525878906
2019-09-09,41.790000915527344
2020-03-02,41.88999938964844
2020-05-20,40.380001068115234
2019-12-17,40.34000015258789
2020-03-05,41.47999954223633
2019-02-12,41.849998474121094
2019-01-11,41.130001068115234
2018-12-10,40.54999923706055
2019-08-23,40.349998474121094
2018-11-08,39.40999984741211
2019-07-22,41.22999954223633
2019-06-20,42.380001068115234
2018-09-05,44.560001373291016
2019-04-17,43.790000915527344
2019-09-24,42.34000015258789
2019-12-20,40.7400016784668
2020-05-26,41.119998931884766
2019-04-30,40.970001220703125
2019-12-23,41.540000915527344
2020-03-11,42.939998626708984
2020-05-29,40.68000030517578
2019-12-26,40.75
2020-06-01,37.5099983215332
2019-05-02,37.880001068115234
2019-02-27,38.66999816894531
2018-11-23,40.91999816894531
2019-08-06,41.63999938964844
2018-07-18,41.869998931884766
2018-09-20,42.59000015258789
2018-10-22,42.59000015258789
2019-07-05,45.41999816894531
2019-06-03,47.90999984741211
2019-10-09,48.13999938964844
2019-10-11,46.869998931884766
2020-03-17,47.459999084472656
2020-06-04,47.75
2019-10-14,49.06999969482422
2020-03-20,48.470001220703125
2018-11-06,50.91999816894531
2019-06-18,51.349998474121094
2019-05-17,50.970001220703125
2019-04-15,48.2400016784668
2019-03-14,45.810001373291016
2019-01-09,44.88999938964844
2018-08-02,44.459999084472656
2018-10-05,45.900001525878906
2019-08-21,45.4900016784668
2019-10-17,44.45000076293945
2020-03-23,45.22999954223633
2020-06-10,44.369998931884766
2019-02-25,45.0
2020-01-07,44.599998474121094
2020-03-26,43.310001373291016
2019-10-23,43.29999923706055
