Dates,HIG
2019-10-30,61.86000061035156
2020-01-17,61.45000076293945
2020-06-23,60.29999923706055
2020-04-08,60.79999923706055
2020-06-26,60.52000045776367
2019-03-22,60.84000015258789
2019-01-17,61.040000915527344
2019-08-29,61.16999816894531
2018-11-14,60.91999816894531
2019-06-26,61.279998779296875
2018-09-11,61.06999969482422
2018-07-09,61.060001373291016
2018-08-10,60.88999938964844
2019-04-23,60.90999984741211
2019-09-30,60.779998779296875
2020-01-23,60.90999984741211
2019-11-08,60.099998474121094
2020-04-14,60.060001373291016
2019-11-11,60.27000045776367
2020-01-29,60.560001373291016
2020-04-17,60.689998626708984
2018-07-24,60.77000045776367
2018-09-26,60.95000076293945
2019-05-08,60.63999938964844
2019-03-05,60.47999954223633
2019-02-01,59.939998626708984
2018-12-31,60.2599983215332
2018-11-29,60.619998931884766
2019-08-12,59.7599983215332
2019-07-11,59.5
2019-09-13,59.7599983215332
2019-11-14,59.599998474121094
2020-04-20,60.27000045776367
2020-02-04,61.220001220703125
2020-04-23,60.4900016784668
2018-12-14,59.900001525878906
2019-08-27,58.810001373291016
2018-08-08,58.97999954223633
2018-10-11,58.09000015258789
2018-11-12,58.68000030517578
2019-07-26,58.52000045776367
2019-06-24,59.52000045776367
2019-05-23,59.279998779296875
2019-03-20,60.13999938964844
2019-01-15,57.720001220703125
2019-11-20,59.40999984741211
2020-02-07,59.619998931884766
2020-02-10,59.810001373291016
2020-04-29,59.0
2019-11-26,59.47999954223633
2020-02-13,58.900001525878906
2019-01-30,59.2400016784668
2018-08-23,59.099998474121094
2018-09-24,58.529998779296875
2018-11-27,58.09000015258789
2018-10-26,58.08000183105469
2019-07-09,58.04999923706055
2019-06-07,56.59000015258789
2019-05-06,55.27000045776367
2019-04-04,54.45000076293945
2019-09-11,51.959999084472656
2019-11-29,49.95000076293945
2020-05-05,53.119998931884766
2019-12-02,51.58000183105469
2020-02-19,53.900001525878906
2020-05-08,51.70000076293945
2019-05-21,50.959999084472656
2019-03-18,46.619998931884766
2018-09-07,48.29999923706055
2018-08-06,45.130001068115234
2018-10-09,40.18000030517578
2019-02-14,42.52000045776367
2018-12-12,33.5
2019-07-24,33.310001373291016
2019-09-26,26.25
2019-10-28,33.52000045776367
2019-12-05,31.270000457763672
2020-05-11,30.709999084472656
2019-07-03,34.630001068115234
2020-02-25,33.209999084472656
2020-05-14,34.939998626708984
2020-02-28,35.130001068115234
2019-08-08,35.84000015258789
2019-06-05,35.2400016784668
2018-07-20,33.459999084472656
2018-08-21,33.27000045776367
2018-10-24,32.150001525878906
2019-04-02,33.95000076293945
2019-03-01,36.91999816894531
2019-01-28,38.70000076293945
2018-12-27,41.880001068115234
2019-09-09,40.93000030517578
2020-03-02,41.22999954223633
2020-05-20,38.72999954223633
2019-12-17,37.41999816894531
2020-03-05,40.0099983215332
2019-02-12,38.63999938964844
2019-01-11,36.7599983215332
2018-12-10,35.68000030517578
2019-08-23,35.93000030517578
2018-11-08,36.040000915527344
2019-07-22,38.029998779296875
2019-06-20,39.34000015258789
2018-09-05,41.150001525878906
2019-04-17,37.9900016784668
2019-09-24,35.689998626708984
2019-12-20,35.38999938964844
2020-05-26,35.15999984741211
2019-04-30,33.529998779296875
2019-12-23,34.90999984741211
2020-03-11,36.349998474121094
2020-05-29,34.93000030517578
2019-12-26,34.150001525878906
2020-06-01,32.06999969482422
2019-05-02,33.29999923706055
2019-02-27,33.25
2018-11-23,35.25
2019-08-06,34.34000015258789
2018-07-18,35.0099983215332
2018-09-20,37.11000061035156
2018-10-22,36.9900016784668
2019-07-05,38.61000061035156
2019-06-03,39.27000045776367
2019-10-09,39.22999954223633
2019-10-11,38.290000915527344
2020-03-17,38.869998931884766
2020-06-04,40.40999984741211
2019-10-14,42.08000183105469
2020-03-20,44.279998779296875
2018-11-06,46.66999816894531
2019-06-18,46.63999938964844
2019-05-17,44.97999954223633
2019-04-15,42.900001525878906
2019-03-14,39.09000015258789
2019-01-09,40.029998779296875
2018-08-02,40.86000061035156
2018-10-05,41.4900016784668
2019-08-21,41.06999969482422
2019-10-17,41.209999084472656
2020-03-23,39.97999954223633
2020-06-10,39.130001068115234
2019-02-25,39.5099983215332
2020-01-07,37.86000061035156
2020-03-26,38.36000061035156
2019-10-23,37.439998626708984
