Dates,TWTR
2019-02-04,28.06999969482422
2018-07-27,27.309999465942383
2018-08-28,30.760000228881836
2019-01-03,30.940000534057617
2019-08-15,31.6200008392334
2018-10-31,31.299999237060547
2019-09-16,34.349998474121094
2020-02-18,33.81999969482422
2020-05-07,33.849998474121094
2018-08-17,33.369998931884766
2019-12-04,33.84000015258789
2020-02-21,34.380001068115234
2018-12-17,33.869998931884766
2019-08-30,33.38999938964844
2018-11-15,31.780000686645508
2019-07-29,31.469999313354492
2019-06-27,32.75
2019-04-24,32.619998931884766
2018-07-10,32.599998474121094
2018-09-12,31.84000015258789
2019-02-19,29.940000534057617
2019-01-18,31.100000381469727
2020-02-24,31.110000610351562
2020-05-13,31.520000457763672
2019-12-10,32.36000061035156
2020-02-27,31.719999313354492
2019-12-13,29.8700008392334
2020-05-19,30.110000610351562
2019-03-06,32.209999084472656
2018-11-30,32.5
2019-08-13,31.110000610351562
2019-07-12,32.66999816894531
2019-06-10,32.2599983215332
2019-05-09,33.880001068115234
2018-07-25,34.849998474121094
2018-09-27,35.29999923706055
2018-10-29,35.04999923706055
2019-10-16,33.20000076293945
2019-12-16,33.08000183105469
2020-03-04,32.65999984741211
2020-05-22,28.510000228881836
2019-10-01,27.040000915527344
2019-12-19,26.260000228881836
2018-09-10,26.799999237060547
2019-05-24,27.260000228881836
2018-08-09,27.84000015258789
2019-04-22,28.34000015258789
2019-03-21,27.8700008392334
2019-01-16,27.940000534057617
2019-08-28,28.309999465942383
2018-11-13,29.770000457763672
2018-10-12,30.90999984741211
2019-06-25,31.540000915527344
2020-03-10,32.2599983215332
2020-05-28,32.43000030517578
2019-10-07,32.119998931884766
2020-03-13,32.45000076293945
2019-10-10,32.439998626708984
2020-03-16,32.38999938964844
2020-06-03,32.77000045776367
2018-11-28,31.93000030517578
2018-09-25,30.719999313354492
2018-07-23,30.90999984741211
2018-08-24,31.979999542236328
2019-07-10,32.119998931884766
2019-05-07,31.459999084472656
2019-04-05,31.420000076293945
2019-03-04,32.790000915527344
2019-01-31,32.959999084472656
2019-09-12,33.2400016784668
2019-12-31,33.91999816894531
2020-03-19,33.75
2020-01-03,30.309999465942383
2020-06-09,29.420000076293945
2019-02-15,29.65999984741211
2019-01-14,30.229999542236328
2018-07-06,30.549999237060547
2018-08-07,30.600000381469727
2018-10-10,30.969999313354492
2018-12-13,31.149999618530273
2019-08-26,31.209999084472656
2019-07-25,30.600000381469727
2019-05-22,30.809999465942383
2019-03-19,31.8799991607666
2020-01-06,30.989999771118164
2020-03-25,29.899999618530273
2020-06-12,30.010000228881836
2019-10-22,30.280000686645508
2020-01-09,30.06999969482422
2020-06-15,30.389999389648438
2019-10-25,30.59000015258789
2020-03-31,30.010000228881836
2020-06-18,29.40999984741211
2019-04-03,30.239999771118164
2018-08-22,30.889999389648438
2018-10-25,31.040000915527344
2019-01-29,30.940000534057617
2018-12-28,30.709999084472656
2018-11-26,30.84000015258789
2019-08-09,30.8799991607666
2019-07-08,31.15999984741211
2019-06-06,32.029998779296875
2019-09-10,32.34000015258789
2020-01-15,32.279998779296875
2020-04-03,32.91999816894531
2019-10-31,31.950000762939453
2020-04-06,31.729999542236328
2020-06-24,32.470001220703125
2018-11-09,32.70000076293945
2019-07-23,33.22999954223633
2019-06-21,33.810001373291016
2019-05-20,33.900001525878906
2019-04-18,34.369998931884766
2018-09-06,34.5099983215332
2018-10-08,34.810001373291016
2019-02-13,34.5099983215332
2018-12-11,34.40999984741211
2019-09-25,34.11000061035156
2020-01-21,34.34000015258789
2020-04-09,34.22999954223633
2019-11-06,34.20000076293945
2020-01-24,34.31999969482422
2020-01-27,33.81999969482422
2020-04-15,36.90999984741211
2018-12-26,38.79999923706055
2019-08-07,38.189998626708984
2019-06-04,38.18000030517578
2018-09-21,38.630001068115234
2018-07-19,39.650001525878906
2018-08-20,39.2599983215332
2018-10-23,38.84000015258789
2019-05-03,39.959999084472656
2019-04-01,39.45000076293945
2019-02-28,38.119998931884766
2019-11-12,38.33000183105469
2020-01-30,37.81999969482422
2019-11-15,37.86000061035156
2020-04-21,36.369998931884766
2019-04-16,36.599998474121094
2019-03-15,36.63999938964844
2019-02-11,38.04999923706055
2019-01-10,37.470001220703125
2019-08-22,36.91999816894531
2018-11-07,37.33000183105469
2018-08-03,37.2400016784668
2018-09-04,36.79999923706055
2019-06-19,37.27000045776367
2019-09-23,37.22999954223633
2019-11-18,36.52000045776367
2020-02-05,36.599998474121094
2020-04-24,36.29999923706055
2019-03-29,34.040000915527344
2019-11-21,34.970001220703125
2020-04-27,35.95000076293945
2020-02-11,35.959999084472656
2020-04-30,36.79999923706055
2019-05-01,37.619998931884766
2019-02-26,36.849998474121094
2019-01-25,37.04999923706055
2018-12-24,35.7599983215332
2019-09-06,36.040000915527344
2018-07-17,36.11000061035156
2018-09-19,36.54999923706055
2019-08-05,35.810001373291016
2019-10-08,35.33000183105469
2019-12-11,34.9900016784668
2019-11-27,34.81999969482422
2020-02-14,34.56999969482422
2020-05-06,34.91999816894531
2019-01-08,34.61000061035156
2018-12-07,34.279998779296875
2019-08-20,35.220001220703125
2018-11-05,35.88999938964844
2019-07-19,35.939998626708984
2018-10-04,35.599998474121094
2019-06-17,35.869998931884766
2019-05-16,36.290000915527344
2018-08-01,36.880001068115234
2019-03-13,36.970001220703125
2019-12-03,37.16999816894531
2020-02-20,37.939998626708984
2019-12-06,37.81999969482422
2020-05-12,37.560001373291016
2019-12-09,37.0
2020-02-26,36.72999954223633
2020-05-15,36.83000183105469
2019-03-28,36.81999969482422
2018-09-17,37.7599983215332
2018-08-16,37.90999984741211
2018-10-19,40.0
2019-04-29,40.900001525878906
2019-01-23,40.81999969482422
2019-09-04,41.0099983215332
2018-11-20,41.720001220703125
2019-07-02,41.59000015258789
2019-05-31,39.619998931884766
2019-12-12,40.779998779296875
2020-05-18,40.33000183105469
2019-09-27,41.36000061035156
2020-03-03,40.939998626708984
2020-05-21,40.38999938964844
2019-05-14,40.380001068115234
2018-08-31,40.38999938964844
2018-07-30,39.779998779296875
2018-10-02,40.11000061035156
2019-04-12,41.04999923706055
2019-03-11,41.380001068115234
2019-02-07,42.36000061035156
2019-07-17,41.59000015258789
2019-09-19,40.810001373291016
2019-10-21,41.0
2019-12-18,41.529998779296875
2020-03-06,41.29999923706055
2019-10-03,41.81999969482422
2020-03-09,41.900001525878906
2020-05-27,41.63999938964844
2019-12-24,42.11000061035156
2020-03-12,43.619998931884766
2018-12-20,44.560001373291016
2019-08-01,43.84000015258789
2018-08-14,42.5099983215332
2018-07-13,43.04999923706055
2018-10-17,43.11000061035156
2019-05-29,42.33000183105469
2019-03-26,42.189998626708984
2019-02-22,42.880001068115234
2019-10-04,42.38999938964844
2019-11-05,42.68000030517578
2019-12-27,42.939998626708984
2020-06-02,42.849998474121094
2019-12-30,41.060001373291016
2020-03-18,41.18000030517578
2020-06-05,41.720001220703125
2019-07-15,40.61000061035156
2018-12-03,40.81999969482422
2019-06-13,40.029998779296875
2019-01-04,39.25
2018-08-29,38.61000061035156
2019-02-05,39.83000183105469
2018-11-01,40.060001373291016
2019-08-16,39.66999816894531
2019-04-10,39.220001220703125
2019-09-17,39.2599983215332
2019-10-15,39.810001373291016
2020-01-02,39.470001220703125
2020-06-08,39.349998474121094
2019-10-18,39.599998474121094
2020-03-24,39.40999984741211
2020-06-11,38.27000045776367
2020-01-08,39.310001373291016
2019-04-25,38.779998779296875
2019-07-30,37.7599983215332
2019-02-20,30.510000228881836
2018-07-11,29.920000076293945
2018-09-13,29.75
2018-10-15,29.81999969482422
2019-06-28,29.719999313354492
2018-12-18,28.84000015258789
2018-11-16,29.40999984741211
2019-10-02,29.610000610351562
2020-03-27,29.709999084472656
2020-01-10,29.399999618530273
2019-10-24,28.6299991607666
2020-03-30,29.049999237060547
2020-06-17,28.920000076293945
2020-01-14,28.93000030517578
2020-04-02,28.93000030517578
2019-01-02,28.729999542236328
2019-08-14,28.90999984741211
2018-10-30,29.010000228881836
2019-06-11,29.18000030517578
2019-05-10,28.8799991607666
2019-04-08,29.149999618530273
2018-08-27,29.579999923706055
2018-07-26,30.049999237060547
2018-09-28,30.399999618530273
2019-03-07,30.93000030517578
2019-10-30,30.780000686645508
2020-01-17,29.969999313354492
2020-06-23,29.479999542236328
2020-04-08,29.90999984741211
2020-06-26,29.920000076293945
2019-03-22,29.979999542236328
2019-01-17,30.1200008392334
2019-08-29,29.770000457763672
2018-11-14,29.860000610351562
2019-06-26,29.93000030517578
2018-09-11,30.239999771118164
2018-07-09,30.40999984741211
2018-08-10,30.6299991607666
2019-04-23,30.6299991607666
2019-09-30,31.610000610351562
2020-01-23,31.540000915527344
2019-11-08,31.989999771118164
2020-04-14,32.41999816894531
2019-11-11,32.41999816894531
2020-01-29,32.220001220703125
2020-04-17,31.81999969482422
2018-07-24,31.770000457763672
2018-09-26,31.959999084472656
2019-05-08,31.260000228881836
2019-03-05,31.15999984741211
2019-02-01,31.719999313354492
2018-12-31,32.349998474121094
2018-11-29,33.0
2019-08-12,32.459999084472656
2019-07-11,32.4900016784668
2019-09-13,32.63999938964844
2019-11-14,32.95000076293945
2020-04-20,33.029998779296875
2020-02-04,33.58000183105469
2020-04-23,33.869998931884766
2018-12-14,33.959999084472656
2019-08-27,33.720001220703125
2018-08-08,32.970001220703125
2018-10-11,32.150001525878906
2018-11-12,32.849998474121094
2019-07-26,33.290000915527344
2019-06-24,32.38999938964844
2019-05-23,32.08000183105469
2019-03-20,32.45000076293945
2019-01-15,33.400001525878906
2019-11-20,33.189998626708984
2020-02-07,36.41999816894531
2020-02-10,36.84000015258789
2020-04-29,35.650001525878906
2019-11-26,35.529998779296875
2020-02-13,36.16999816894531
2019-01-30,36.209999084472656
2018-08-23,36.58000183105469
2018-09-24,36.68000030517578
2018-11-27,37.939998626708984
2018-10-26,37.959999084472656
2019-07-09,38.040000915527344
2019-06-07,35.29999923706055
2019-05-06,34.88999938964844
2019-04-04,34.439998626708984
2019-09-11,32.470001220703125
2019-11-29,31.510000228881836
2020-05-05,35.13999938964844
2019-12-02,34.40999984741211
2020-02-19,34.77000045776367
2020-05-08,34.52000045776367
2019-05-21,32.5099983215332
2019-03-18,30.6200008392334
2018-09-07,33.119998931884766
2018-08-06,30.010000228881836
2018-10-09,26.700000762939453
2019-02-14,26.399999618530273
2018-12-12,23.920000076293945
2019-07-24,23.18000030517578
2019-09-26,20.0
2019-10-28,20.65999984741211
2019-12-05,23.700000762939453
2020-05-11,23.5
2019-07-03,24.1299991607666
2020-02-25,24.520000457763672
2020-05-14,25.6299991607666
2020-02-28,24.760000228881836
2019-08-08,24.600000381469727
2019-06-05,24.399999618530273
2018-07-20,23.049999237060547
2018-08-21,22.360000610351562
2018-10-24,22.75
2019-04-02,23.790000915527344
2019-03-01,25.309999465942383
2019-01-28,25.920000076293945
2018-12-27,27.280000686645508
2019-09-09,26.239999771118164
2020-03-02,27.600000381469727
2020-05-20,26.75
2019-12-17,25.959999084472656
2020-03-05,26.469999313354492
2019-02-12,26.110000610351562
2019-01-11,25.059999465942383
2018-12-10,26.450000762939453
2019-08-23,27.729999542236328
2018-11-08,27.459999084472656
2019-07-22,29.1299991607666
2019-06-20,28.56999969482422
2018-09-05,29.6200008392334
2019-04-17,28.09000015258789
2019-09-24,27.190000534057617
2019-12-20,27.389999389648438
2020-05-26,27.899999618530273
2019-04-30,27.549999237060547
2019-12-23,27.940000534057617
2020-03-11,28.739999771118164
2020-05-29,29.329999923706055
2019-12-26,29.09000015258789
2020-06-01,27.579999923706055
2019-05-02,27.1200008392334
2019-02-27,28.110000610351562
2018-11-23,29.559999465942383
2019-08-06,29.329999923706055
2018-07-18,30.450000762939453
2018-09-20,31.389999389648438
2018-10-22,31.780000686645508
2019-07-05,33.36000061035156
2019-06-03,32.2400016784668
2019-10-09,31.31999969482422
2019-10-11,30.290000915527344
2020-03-17,30.84000015258789
2020-06-04,31.610000610351562
2019-10-14,32.439998626708984
2020-03-20,33.34000015258789
2018-11-06,34.470001220703125
2019-06-18,35.75
2019-05-17,35.15999984741211
2019-04-15,34.900001525878906
2019-03-14,32.720001220703125
2019-01-09,32.470001220703125
2018-08-02,32.84000015258789
2018-10-05,34.209999084472656
2019-08-21,34.099998474121094
2019-10-17,33.86000061035156
2020-03-23,33.400001525878906
2020-06-10,32.95000076293945
2019-02-25,32.72999954223633
2020-01-07,31.34000015258789
2020-03-26,30.81999969482422
2019-10-23,28.75
