Dates,TWTR
2019-04-01,39.689998626708984
2019-02-28,39.900001525878906
2019-11-12,38.45000076293945
2020-01-30,38.11000061035156
2019-11-15,38.68000030517578
2020-04-21,37.5
2019-04-16,37.040000915527344
2019-03-15,36.66999816894531
2019-02-11,38.11000061035156
2019-01-10,37.83000183105469
2019-08-22,37.119998931884766
2018-11-07,37.470001220703125
2018-08-03,37.40999984741211
2018-09-04,38.150001525878906
2019-06-19,37.470001220703125
2019-09-23,37.40999984741211
2019-11-18,37.02000045776367
2020-02-05,37.0
2020-04-24,36.619998931884766
2019-03-29,36.45000076293945
2019-11-21,35.18000030517578
2020-04-27,36.5
2020-02-11,36.2599983215332
2020-04-30,36.869998931884766
2019-05-01,38.349998474121094
2019-02-26,38.09000015258789
2019-01-25,37.130001068115234
2018-12-24,37.040000915527344
2019-09-06,36.36000061035156
2018-07-17,36.2599983215332
2018-09-19,36.709999084472656
2019-08-05,36.630001068115234
2019-10-08,36.349998474121094
2019-12-11,35.5
2019-11-27,35.189998626708984
2020-02-14,35.52000045776367
2020-05-06,34.97999954223633
2019-01-08,35.439998626708984
2018-12-07,34.75
2019-08-20,35.5
2018-11-05,36.16999816894531
2019-07-19,36.290000915527344
2018-10-04,36.0
2019-06-17,36.040000915527344
2019-05-16,36.349998474121094
2018-08-01,37.900001525878906
2019-03-13,37.65999984741211
2019-12-03,37.369998931884766
2020-02-20,38.0
2019-12-06,38.779998779296875
2020-05-12,37.86000061035156
2019-12-09,37.38999938964844
2020-02-26,37.959999084472656
2020-05-15,36.91999816894531
2019-03-28,37.869998931884766
2018-09-17,38.0
2018-08-16,39.0
2018-10-19,40.06999969482422
2019-04-29,41.5
2019-01-23,41.08000183105469
2019-09-04,41.08000183105469
2018-11-20,42.540000915527344
2019-07-02,41.81999969482422
2019-05-31,41.58000183105469
2019-12-12,40.91999816894531
2020-05-18,40.5099983215332
2019-09-27,42.11000061035156
2020-03-03,41.779998779296875
2020-05-21,41.099998474121094
2019-05-14,40.40999984741211
2018-08-31,41.029998779296875
2018-07-30,40.900001525878906
2018-10-02,40.29999923706055
2019-04-12,41.099998474121094
2019-03-11,41.63999938964844
2019-02-07,42.83000183105469
2019-07-17,42.849998474121094
2019-09-19,41.81999969482422
2019-10-21,41.400001525878906
2019-12-18,42.0099983215332
2020-03-06,41.75
2019-10-03,42.25
2020-03-09,42.70000076293945
2020-05-27,42.380001068115234
2019-12-24,42.4900016784668
2020-03-12,43.779998779296875
2018-12-20,45.220001220703125
2019-08-01,45.599998474121094
2018-08-14,43.900001525878906
2018-07-13,43.54999923706055
2018-10-17,43.7599983215332
2019-05-29,43.150001525878906
2019-03-26,42.400001525878906
2019-02-22,42.900001525878906
2019-10-04,43.209999084472656
2019-11-05,43.189998626708984
2019-12-27,43.15999984741211
2020-06-02,43.290000915527344
2019-12-30,43.709999084472656
2020-03-18,41.5099983215332
2020-06-05,42.380001068115234
2019-07-15,42.5
2018-12-03,41.459999084472656
2019-06-13,41.31999969482422
2019-01-04,40.119998931884766
2018-08-29,39.59000015258789
2019-02-05,40.36000061035156
2018-11-01,40.2400016784668
2019-08-16,40.40999984741211
2019-04-10,39.9900016784668
2019-09-17,39.34000015258789
2019-10-15,39.88999938964844
2020-01-02,40.31999969482422
2020-06-08,39.560001373291016
2019-10-18,40.0099983215332
2020-03-24,40.119998931884766
2020-06-11,39.689998626708984
2020-01-08,39.349998474121094
2019-04-25,40.47999954223633
2019-07-30,38.9900016784668
2019-02-20,31.860000610351562
2018-07-11,30.8700008392334
2018-09-13,30.5
2018-10-15,30.0
2019-06-28,30.149999618530273
2018-12-18,29.469999313354492
2018-11-16,29.959999084472656
2019-10-02,29.770000457763672
2020-03-27,30.190000534057617
2020-01-10,29.850000381469727
2019-10-24,29.0
2020-03-30,29.15999984741211
2020-06-17,29.1299991607666
2020-01-14,29.360000610351562
2020-04-02,29.040000915527344
2019-01-02,29.15999984741211
2019-08-14,29.049999237060547
2018-10-30,29.239999771118164
2019-06-11,29.6200008392334
2019-05-10,29.299999237060547
2019-04-08,29.200000762939453
2018-08-27,29.8700008392334
2018-07-26,30.1299991607666
2018-09-28,30.56999969482422
2019-03-07,31.0
2019-10-30,31.110000610351562
2020-01-17,30.90999984741211
2020-06-23,29.940000534057617
2020-04-08,30.18000030517578
2020-06-26,30.079999923706055
2019-03-22,30.350000381469727
2019-01-17,30.1200008392334
2019-08-29,30.229999542236328
2018-11-14,29.950000762939453
2019-06-26,30.469999313354492
2018-09-11,30.239999771118164
2018-07-09,30.520000457763672
2018-08-10,31.06999969482422
2019-04-23,30.690000534057617
2019-09-30,31.75
2020-01-23,32.119998931884766
2019-11-08,32.130001068115234
2020-04-14,32.439998626708984
2019-11-11,32.59000015258789
2020-01-29,32.75
2020-04-17,32.4900016784668
2018-07-24,31.860000610351562
2018-09-26,32.310001373291016
2019-05-08,31.709999084472656
2019-03-05,31.229999542236328
2019-02-01,31.799999237060547
2018-12-31,32.349998474121094
2018-11-29,33.529998779296875
2019-08-12,32.86000061035156
2019-07-11,32.970001220703125
2019-09-13,32.689998626708984
2019-11-14,32.9900016784668
2020-04-20,33.5
2020-02-04,33.81999969482422
2020-04-23,34.08000183105469
2018-12-14,34.290000915527344
2019-08-27,33.9900016784668
2018-08-08,34.11000061035156
2018-10-11,32.310001373291016
2018-11-12,33.060001373291016
2019-07-26,33.59000015258789
2019-06-24,32.86000061035156
2019-05-23,33.11000061035156
2019-03-20,32.560001373291016
2019-01-15,33.75
2019-11-20,34.0
2020-02-07,36.529998779296875
2020-02-10,37.630001068115234
2020-04-29,36.630001068115234
2019-11-26,36.119998931884766
2020-02-13,36.189998626708984
2019-01-30,36.43000030517578
2018-08-23,37.0
2018-09-24,36.779998779296875
2018-11-27,38.09000015258789
2018-10-26,38.7599983215332
2019-07-09,38.66999816894531
2019-06-07,36.5
2019-05-06,36.18000030517578
2019-04-04,35.279998779296875
2019-09-11,33.72999954223633
2019-11-29,31.860000610351562
2020-05-05,36.0
2019-12-02,36.02000045776367
2020-02-19,35.7599983215332
2020-05-08,35.029998779296875
2019-05-21,33.810001373291016
2019-03-18,31.809999465942383
2018-09-07,33.900001525878906
2018-08-06,33.29999923706055
2018-10-09,29.079999923706055
2019-02-14,28.829999923706055
2018-12-12,26.1200008392334
2019-07-24,24.3799991607666
2019-09-26,22.950000762939453
2019-10-28,22.110000610351562
2019-12-05,24.969999313354492
2020-05-11,23.799999237060547
2019-07-03,25.790000915527344
2020-02-25,25.850000381469727
2020-05-14,26.149999618530273
2020-02-28,25.559999465942383
2019-08-08,25.25
2019-06-05,25.790000915527344
2018-07-20,23.700000762939453
2018-08-21,23.0
2018-10-24,24.100000381469727
2019-04-02,24.100000381469727
2019-03-01,25.969999313354492
2019-01-28,26.790000915527344
2018-12-27,28.479999542236328
2019-09-09,27.549999237060547
2020-03-02,28.0
2020-05-20,27.100000381469727
2019-12-17,26.860000610351562
2020-03-05,27.15999984741211
2019-02-12,26.309999465942383
2019-01-11,26.389999389648438
2018-12-10,27.0
2019-08-23,28.43000030517578
2018-11-08,27.989999771118164
2019-07-22,29.1299991607666
2019-06-20,30.399999618530273
2018-09-05,30.059999465942383
2019-04-17,28.790000915527344
2019-09-24,28.0
2019-12-20,27.600000381469727
2020-05-26,28.670000076293945
2019-04-30,28.350000381469727
2019-12-23,28.079999923706055
2020-03-11,29.09000015258789
2020-05-29,29.649999618530273
2019-12-26,29.850000381469727
2020-06-01,29.239999771118164
2019-05-02,27.829999923706055
2019-02-27,28.299999237060547
2018-11-23,29.700000762939453
2019-08-06,29.700000762939453
2018-07-18,30.5
2018-09-20,32.099998474121094
2018-10-22,32.380001068115234
2019-07-05,33.599998474121094
2019-06-03,33.630001068115234
2019-10-09,31.5
2019-10-11,31.559999465942383
2020-03-17,31.059999465942383
2020-06-04,32.189998626708984
2019-10-14,32.61000061035156
2020-03-20,34.5
2018-11-06,34.470001220703125
2019-06-18,35.959999084472656
2019-05-17,35.9900016784668
2019-04-15,36.119998931884766
2019-03-14,33.130001068115234
2019-01-09,33.939998626708984
2018-08-02,32.90999984741211
2018-10-05,35.13999938964844
2019-08-21,34.4900016784668
2019-10-17,34.29999923706055
2020-03-23,34.63999938964844
2020-06-10,33.56999969482422
2019-02-25,33.75
2020-01-07,32.529998779296875
2020-03-26,31.540000915527344
2019-10-23,31.1200008392334
