Dates,EXPE
2019-06-06,122.04000091552734
2019-09-10,121.55999755859375
2020-01-15,120.0
2020-04-03,122.04000091552734
2019-10-31,119.5199966430664
2020-04-06,117.97000122070312
2020-06-24,118.93000030517578
2018-11-09,119.77999877929688
2019-07-23,119.8499984741211
2019-06-21,121.05000305175781
2019-05-20,121.69000244140625
2019-04-18,122.16999816894531
2018-09-06,122.08999633789062
2018-10-08,122.54000091552734
2019-02-13,122.1500015258789
2018-12-11,123.94000244140625
2019-09-25,124.75
2020-01-21,124.27999877929688
2020-04-09,125.79000091552734
2019-11-06,123.1500015258789
2020-01-24,123.68000030517578
2020-01-27,123.77999877929688
2020-04-15,124.0999984741211
2018-12-26,124.30999755859375
2019-08-07,123.95999908447266
2019-06-04,125.31999969482422
2018-09-21,127.58999633789062
2018-07-19,128.66000366210938
2018-08-20,128.69000244140625
2018-10-23,126.47000122070312
2019-05-03,123.0
2019-04-01,123.44999694824219
2019-02-28,122.47000122070312
2019-11-12,120.5999984741211
2020-01-30,118.2699966430664
2019-11-15,117.19999694824219
2020-04-21,115.06999969482422
2019-04-16,117.05000305175781
2019-03-15,118.31999969482422
2019-02-11,118.0
2019-01-10,116.0199966430664
2019-08-22,114.4800033569336
2018-11-07,116.37999725341797
2018-08-03,116.26000213623047
2018-09-04,114.58000183105469
2019-06-19,115.69000244140625
2019-09-23,115.62999725341797
2019-11-18,115.16999816894531
2020-02-05,115.69999694824219
2020-04-24,114.86000061035156
2019-03-29,114.62000274658203
2019-11-21,117.01000213623047
2020-04-27,118.77999877929688
2020-02-11,119.43000030517578
2020-04-30,120.55999755859375
2019-05-01,121.54000091552734
2019-02-26,122.5
2019-01-25,122.3499984741211
2018-12-24,124.4800033569336
2019-09-06,124.91999816894531
2018-07-17,126.12000274658203
2018-09-19,127.37000274658203
2019-08-05,126.94999694824219
2019-10-08,129.07000732421875
2019-12-11,128.64999389648438
2019-11-27,130.1199951171875
2020-02-14,129.69000244140625
2020-05-06,127.5199966430664
2019-01-08,127.94999694824219
2018-12-07,130.33999633789062
2019-08-20,132.1199951171875
2018-11-05,132.32000732421875
2019-07-19,133.05999755859375
2018-10-04,132.9199981689453
2019-06-17,132.1300048828125
2019-05-16,132.16000366210938
2018-08-01,132.77000427246094
2019-03-13,132.8699951171875
2019-12-03,133.7100067138672
2020-02-20,133.89999389648438
2019-12-06,134.60000610351562
2020-05-12,135.11000061035156
2019-12-09,134.1199951171875
2020-02-26,135.05999755859375
2020-05-15,134.5
2019-03-28,135.99000549316406
2018-09-17,136.02000427246094
2018-08-16,137.77000427246094
2018-10-19,138.72999572753906
2019-04-29,137.27000427246094
2019-01-23,133.69000244140625
2019-09-04,131.3000030517578
2018-11-20,130.57000732421875
2019-07-02,128.88999938964844
2019-05-31,125.47000122070312
2019-12-12,125.91999816894531
2020-05-18,124.69999694824219
2019-09-27,127.30999755859375
2020-03-03,128.00999450683594
2020-05-21,127.23999786376953
2019-05-14,128.00999450683594
2018-08-31,125.45999908447266
2018-07-30,126.0
2018-10-02,126.88999938964844
2019-04-12,129.1300048828125
2019-03-11,129.97999572753906
2019-02-07,130.16000366210938
2019-07-17,129.19000244140625
2019-09-19,127.0
2019-10-21,127.44000244140625
2019-12-18,127.45999908447266
2020-03-06,127.04000091552734
2019-10-03,129.66000366210938
2020-03-09,129.5399932861328
2020-05-27,128.10000610351562
2019-12-24,127.9800033569336
2020-03-12,129.5399932861328
2018-12-20,131.36000061035156
2019-08-01,129.77000427246094
2018-08-14,128.22999572753906
2018-07-13,128.9499969482422
2018-10-17,130.5800018310547
2019-05-29,131.74000549316406
2019-03-26,129.85000610351562
2019-02-22,130.22999572753906
2019-10-04,132.1999969482422
2019-11-05,133.77999877929688
2019-12-27,133.35000610351562
2020-06-02,131.72999572753906
2019-12-30,131.38999938964844
2020-03-18,131.57000732421875
2020-06-05,131.8800048828125
2019-07-15,131.00999450683594
2018-12-03,132.55999755859375
2019-06-13,133.85000610351562
2019-01-04,131.74000549316406
2018-08-29,131.30999755859375
2019-02-05,132.6300048828125
2018-11-01,131.3000030517578
2019-08-16,130.38999938964844
2019-04-10,132.44000244140625
2019-09-17,133.3800048828125
2019-10-15,137.6199951171875
2020-01-02,136.5500030517578
2020-06-08,136.3300018310547
2019-10-18,136.8800048828125
2020-03-24,137.02000427246094
2020-06-11,135.4600067138672
2020-01-08,136.14999389648438
2019-04-25,136.4199981689453
2019-07-30,136.22000122070312
2019-02-20,135.52999877929688
2018-07-11,135.75999450683594
2018-09-13,137.05999755859375
2018-10-15,136.02000427246094
2019-06-28,135.6199951171875
2018-12-18,134.9600067138672
2018-11-16,136.92999267578125
2019-10-02,135.00999450683594
2020-03-27,134.6699981689453
2020-01-10,134.27000427246094
2019-10-24,97.05000305175781
2020-03-30,99.06999969482422
2020-06-17,98.5199966430664
2020-01-14,95.62000274658203
2020-04-02,95.30000305175781
2019-01-02,94.0999984741211
2019-08-14,95.13999938964844
2018-10-30,94.91000366210938
2019-06-11,93.52999877929688
2019-05-10,93.87999725341797
2019-04-08,94.13999938964844
2018-08-27,94.69000244140625
2018-07-26,97.26000213623047
2018-09-28,98.66999816894531
2019-03-07,99.30000305175781
2019-10-30,101.37999725341797
2020-01-17,99.87999725341797
2020-06-23,99.18000030517578
2020-04-08,102.5999984741211
2020-06-26,104.23999786376953
2019-03-22,106.66999816894531
2019-01-17,107.6500015258789
2019-08-29,109.11000061035156
2018-11-14,110.83999633789062
2019-06-26,112.4000015258789
2018-09-11,112.72000122070312
2018-07-09,113.51000213623047
2018-08-10,111.06999969482422
2019-04-23,110.12999725341797
2019-09-30,108.9000015258789
2020-01-23,108.01000213623047
2019-11-08,107.95999908447266
2020-04-14,108.0199966430664
2019-11-11,108.7300033569336
2020-01-29,108.27999877929688
2020-04-17,107.61000061035156
2018-07-24,107.30000305175781
2018-09-26,108.77999877929688
2019-05-08,108.3499984741211
2019-03-05,107.80000305175781
2019-02-01,108.5
2018-12-31,108.05999755859375
2018-11-29,108.8499984741211
2019-08-12,109.41999816894531
2019-07-11,110.05000305175781
2019-09-13,109.58000183105469
2019-11-14,110.33000183105469
2020-04-20,110.63999938964844
2020-02-04,110.97000122070312
2020-04-23,108.80999755859375
2018-12-14,109.87999725341797
2019-08-27,109.25
2018-08-08,111.7300033569336
2018-10-11,106.88999938964844
2018-11-12,109.0
2019-07-26,108.36000061035156
2019-06-24,106.27999877929688
2019-05-23,107.04000091552734
2019-03-20,107.37999725341797
2019-01-15,108.80000305175781
2019-11-20,109.76000213623047
2020-02-07,110.79000091552734
2020-02-10,109.80000305175781
2020-04-29,108.19000244140625
2019-11-26,108.33999633789062
2020-02-13,109.5999984741211
2019-01-30,110.0
2018-08-23,120.0199966430664
2018-09-24,120.91999816894531
2018-11-27,119.29000091552734
2018-10-26,121.12000274658203
2019-07-09,119.91000366210938
2019-06-07,110.56999969482422
2019-05-06,107.61000061035156
2019-04-04,100.61000061035156
2019-09-11,94.62000274658203
2019-11-29,95.23999786376953
2020-05-05,93.79000091552734
2019-12-02,93.69000244140625
2020-02-19,93.01000213623047
2020-05-08,90.5999984741211
2019-05-21,87.98999786376953
2019-03-18,82.0
2018-09-07,82.0
2018-08-06,75.55999755859375
2018-10-09,64.30000305175781
2019-02-14,58.560001373291016
2018-12-12,53.52000045776367
2019-07-24,49.630001068115234
2019-09-26,40.7599983215332
2019-10-28,43.0
2019-12-05,45.47999954223633
2020-05-11,46.290000915527344
2019-07-03,53.849998474121094
2020-02-25,59.08000183105469
2020-05-14,60.86000061035156
2020-02-28,57.70000076293945
2019-08-08,54.130001068115234
2019-06-05,55.2599983215332
2018-07-20,50.279998779296875
2018-08-21,46.79999923706055
2018-10-24,46.150001525878906
2019-04-02,51.150001525878906
2019-03-01,54.41999816894531
2019-01-28,57.9900016784668
2018-12-27,61.27000045776367
2019-09-09,58.06999969482422
2020-03-02,59.439998626708984
2020-05-20,57.290000915527344
2019-12-17,55.83000183105469
2020-03-05,61.02000045776367
2019-02-12,59.869998931884766
2019-01-11,55.22999954223633
2018-12-10,60.7599983215332
2019-08-23,61.84000015258789
2018-11-08,63.29999923706055
2019-07-22,66.75
2019-06-20,70.0999984741211
2018-09-05,74.66000366210938
2019-04-17,68.91999816894531
2019-09-24,66.37000274658203
2019-12-20,62.599998474121094
2020-05-26,63.79999923706055
2019-04-30,63.150001525878906
2019-12-23,65.0999984741211
2020-03-11,66.05000305175781
2020-05-29,67.44000244140625
2019-12-26,64.98999786376953
2020-06-01,60.599998474121094
2019-05-02,58.38999938964844
2019-02-27,62.86000061035156
2018-11-23,70.73999786376953
2019-08-06,76.33999633789062
2018-07-18,76.6500015258789
2018-09-20,75.13999938964844
2018-10-22,74.80999755859375
2019-07-05,82.12999725341797
2019-06-03,80.48999786376953
2019-10-09,78.01000213623047
2019-10-11,76.02999877929688
2020-03-17,78.83999633789062
2020-06-04,82.08000183105469
2019-10-14,86.16000366210938
2020-03-20,87.58000183105469
2018-11-06,91.12000274658203
2019-06-18,92.63999938964844
2019-05-17,88.51000213623047
2019-04-15,83.83000183105469
2019-03-14,77.30000305175781
2019-01-09,79.33000183105469
2018-08-02,78.16000366210938
2018-10-05,83.01000213623047
2019-08-21,83.55999755859375
2019-10-17,83.12999725341797
2020-03-23,81.80000305175781
2020-06-10,80.33000183105469
2019-02-25,83.69999694824219
2020-01-07,78.83000183105469
2020-03-26,79.54000091552734
2019-10-23,77.33000183105469
