Dates,EXPE
2019-04-05,119.41999816894531
2019-03-04,119.25
2019-01-31,121.97000122070312
2019-09-12,123.54000091552734
2019-12-31,126.20999908447266
2020-03-19,127.87999725341797
2020-01-03,127.87000274658203
2020-06-09,130.8000030517578
2019-02-15,126.62999725341797
2019-01-14,126.58000183105469
2018-07-06,127.45999908447266
2018-08-07,126.76000213623047
2018-10-10,127.08999633789062
2018-12-13,128.25
2019-08-26,128.58999633789062
2019-07-25,128.10000610351562
2019-05-22,126.9800033569336
2019-03-19,126.16000366210938
2020-01-06,127.55999755859375
2020-03-25,128.1999969482422
2020-06-12,123.30999755859375
2019-10-22,125.2699966430664
2020-01-09,125.0
2020-06-15,125.97000122070312
2019-10-25,125.27999877929688
2020-03-31,123.16000366210938
2020-06-18,121.36000061035156
2019-04-03,121.87000274658203
2018-08-22,120.55000305175781
2018-10-25,120.4800033569336
2019-01-29,120.80000305175781
2018-12-28,121.55999755859375
2018-11-26,121.1500015258789
2019-08-09,122.23999786376953
2019-07-08,122.47000122070312
2019-06-06,124.0999984741211
2019-09-10,121.63999938964844
2020-01-15,122.08000183105469
2020-04-03,122.0999984741211
2019-10-31,119.80000305175781
2020-04-06,119.05999755859375
2020-06-24,119.0
2018-11-09,120.25
2019-07-23,120.44000244140625
2019-06-21,122.06999969482422
2019-05-20,122.55000305175781
2019-04-18,122.5
2018-09-06,123.20999908447266
2018-10-08,123.94000244140625
2019-02-13,124.16000366210938
2018-12-11,124.58999633789062
2019-09-25,125.79000091552734
2020-01-21,125.44999694824219
2020-04-09,125.98999786376953
2019-11-06,124.81999969482422
2020-01-24,124.51000213623047
2020-01-27,124.3499984741211
2020-04-15,125.87999725341797
2018-12-26,124.48999786376953
2019-08-07,125.22000122070312
2019-06-04,127.76000213623047
2018-09-21,129.97999572753906
2018-07-19,129.83999633789062
2018-08-20,128.80999755859375
2018-10-23,128.22999572753906
2019-05-03,127.0999984741211
2019-04-01,124.08999633789062
2019-02-28,122.87000274658203
2019-11-12,121.87000274658203
2020-01-30,119.30000305175781
2019-11-15,118.76000213623047
2020-04-21,116.7699966430664
2019-04-16,119.55999755859375
2019-03-15,119.13999938964844
2019-02-11,118.16999816894531
2019-01-10,116.26000213623047
2019-08-22,116.4800033569336
2018-11-07,117.4800033569336
2018-08-03,116.70999908447266
2018-09-04,116.44000244140625
2019-06-19,115.91999816894531
2019-09-23,115.98999786376953
2019-11-18,116.0199966430664
2020-02-05,116.0999984741211
2020-04-24,115.0
2019-03-29,116.16999816894531
2019-11-21,120.1500015258789
2020-04-27,120.56999969482422
2020-02-11,120.5199966430664
2020-04-30,122.5999984741211
2019-05-01,121.75
2019-02-26,123.05999755859375
2019-01-25,124.22000122070312
2018-12-24,125.62999725341797
2019-09-06,126.80999755859375
2018-07-17,127.05999755859375
2018-09-19,127.58999633789062
2019-08-05,129.63999938964844
2019-10-08,129.60000610351562
2019-12-11,130.47999572753906
2019-11-27,130.22999572753906
2020-02-14,129.75
2020-05-06,127.66000366210938
2019-01-08,130.13999938964844
2018-12-07,133.02999877929688
2019-08-20,133.24000549316406
2018-11-05,134.00999450683594
2019-07-19,134.8800048828125
2018-10-04,135.1199951171875
2019-06-17,132.47999572753906
2019-05-16,133.4499969482422
2018-08-01,133.3000030517578
2019-03-13,133.94000244140625
2019-12-03,134.5800018310547
2020-02-20,134.74000549316406
2019-12-06,136.3699951171875
2020-05-12,135.13999938964844
2019-12-09,136.47000122070312
2020-02-26,135.10000610351562
2020-05-15,136.02000427246094
2019-03-28,137.30999755859375
2018-09-17,137.82000732421875
2018-08-16,138.2100067138672
2018-10-19,139.4199981689453
2019-04-29,138.7100067138672
2019-01-23,135.25
2019-09-04,132.74000549316406
2018-11-20,131.41000366210938
2019-07-02,129.1699981689453
2019-05-31,126.5
2019-12-12,127.05999755859375
2020-05-18,127.16999816894531
2019-09-27,130.47000122070312
2020-03-03,128.9199981689453
2020-05-21,128.02000427246094
2019-05-14,129.14999389648438
2018-08-31,126.6500015258789
2018-07-30,126.80000305175781
2018-10-02,128.60000610351562
2019-04-12,130.8000030517578
2019-03-11,130.6199951171875
2019-02-07,130.88999938964844
2019-07-17,130.7100067138672
2019-09-19,127.5199966430664
2019-10-21,128.5
2019-12-18,128.4600067138672
2020-03-06,129.3800048828125
2019-10-03,130.00999450683594
2020-03-09,130.10000610351562
2020-05-27,128.77999877929688
2019-12-24,128.6999969482422
2020-03-12,131.5500030517578
2018-12-20,131.7100067138672
2019-08-01,131.2100067138672
2018-08-14,130.1699981689453
2018-07-13,130.5500030517578
2018-10-17,131.64999389648438
2019-05-29,132.3000030517578
2019-03-26,131.27999877929688
2019-02-22,132.69000244140625
2019-10-04,133.80999755859375
2019-11-05,134.47999572753906
2019-12-27,134.17999267578125
2020-06-02,132.3699951171875
2019-12-30,132.60000610351562
2020-03-18,133.60000610351562
2020-06-05,132.8699951171875
2019-07-15,132.1699981689453
2018-12-03,134.41000366210938
2019-06-13,133.91000366210938
2019-01-04,132.6699981689453
2018-08-29,133.25
2019-02-05,133.22000122070312
2018-11-01,132.35000610351562
2019-08-16,131.5500030517578
2019-04-10,133.5500030517578
2019-09-17,135.99000549316406
2019-10-15,138.27000427246094
2020-01-02,136.7100067138672
2020-06-08,137.25
2019-10-18,138.25999450683594
2020-03-24,138.47999572753906
2020-06-11,136.02999877929688
2020-01-08,136.25999450683594
2019-04-25,136.64999389648438
2019-07-30,138.30999755859375
2019-02-20,137.13999938964844
2018-07-11,137.05999755859375
2018-09-13,138.08999633789062
2018-10-15,137.14999389648438
2019-06-28,136.4499969482422
2018-12-18,136.66000366210938
2018-11-16,137.8000030517578
2019-10-02,135.1999969482422
2020-03-27,135.02000427246094
2020-01-10,135.36000061035156
2019-10-24,98.29000091552734
2020-03-30,101.31999969482422
2020-06-17,99.06999969482422
2020-01-14,95.66000366210938
2020-04-02,95.5999984741211
2019-01-02,95.58000183105469
2019-08-14,95.66999816894531
2018-10-30,95.13999938964844
2019-06-11,94.87999725341797
2019-05-10,94.30999755859375
2019-04-08,94.69999694824219
2018-08-27,96.62999725341797
2018-07-26,98.43000030517578
2018-09-28,99.30000305175781
2019-03-07,101.51000213623047
2019-10-30,101.66000366210938
2020-01-17,100.75
2020-06-23,99.38999938964844
2020-04-08,105.55999755859375
2020-06-26,105.68000030517578
2019-03-22,107.58000183105469
2019-01-17,108.80000305175781
2019-08-29,111.8499984741211
2018-11-14,111.95999908447266
2019-06-26,113.5
2018-09-11,112.76000213623047
2018-07-09,114.2300033569336
2018-08-10,111.51000213623047
2019-04-23,110.5
2019-09-30,109.0999984741211
2020-01-23,110.08000183105469
2019-11-08,108.0
2020-04-14,108.7699966430664
2019-11-11,109.06999969482422
2020-01-29,108.31999969482422
2020-04-17,107.7699966430664
2018-07-24,108.13999938964844
2018-09-26,110.9800033569336
2019-05-08,109.12999725341797
2019-03-05,108.73999786376953
2019-02-01,110.0199966430664
2018-12-31,108.62000274658203
2018-11-29,109.76000213623047
2019-08-12,110.69000244140625
2019-07-11,110.58999633789062
2019-09-13,110.41000366210938
2019-11-14,110.73999786376953
2020-04-20,111.73999786376953
2020-02-04,111.81999969482422
2020-04-23,110.16999816894531
2018-12-14,110.02999877929688
2019-08-27,113.7300033569336
2018-08-08,112.13999938964844
2018-10-11,109.08000183105469
2018-11-12,109.11000061035156
2019-07-26,109.55000305175781
2019-06-24,109.0999984741211
2019-05-23,108.44999694824219
2019-03-20,107.80000305175781
2019-01-15,110.66000366210938
2019-11-20,111.0999984741211
2020-02-07,111.75
2020-02-10,110.08999633789062
2020-04-29,108.70999908447266
2019-11-26,109.19999694824219
2020-02-13,110.97000122070312
2019-01-30,110.58999633789062
2018-08-23,122.80000305175781
2018-09-24,121.0999984741211
2018-11-27,121.87999725341797
2018-10-26,121.66000366210938
2019-07-09,120.12000274658203
2019-06-07,112.30999755859375
2019-05-06,108.91000366210938
2019-04-04,101.19000244140625
2019-09-11,98.70999908447266
2019-11-29,98.62000274658203
2020-05-05,96.7300033569336
2019-12-02,95.19000244140625
2020-02-19,97.13999938964844
2020-05-08,91.51000213623047
2019-05-21,91.8499984741211
2019-03-18,86.30000305175781
2018-09-07,85.93000030517578
2018-08-06,76.66999816894531
2018-10-09,65.04000091552734
2019-02-14,69.62999725341797
2018-12-12,54.70000076293945
2019-07-24,54.119998931884766
2019-09-26,45.650001525878906
2019-10-28,48.43000030517578
2019-12-05,48.79999923706055
2020-05-11,50.849998474121094
2019-07-03,59.47999954223633
2020-02-25,65.88999938964844
2020-05-14,64.41000366210938
2020-02-28,60.029998779296875
2019-08-08,56.38999938964844
2019-06-05,56.27000045776367
2018-07-20,52.0
2018-08-21,47.86000061035156
2018-10-24,48.709999084472656
2019-04-02,52.83000183105469
2019-03-01,56.5099983215332
2019-01-28,60.54999923706055
2018-12-27,62.41999816894531
2019-09-09,58.790000915527344
2020-03-02,61.58000183105469
2020-05-20,60.560001373291016
2019-12-17,58.220001220703125
2020-03-05,63.220001220703125
2019-02-12,59.95000076293945
2019-01-11,57.25
2018-12-10,61.41999816894531
2019-08-23,63.369998931884766
2018-11-08,66.56999969482422
2019-07-22,69.1500015258789
2019-06-20,71.83999633789062
2018-09-05,74.83000183105469
2019-04-17,70.9800033569336
2019-09-24,67.29000091552734
2019-12-20,67.0199966430664
2020-05-26,64.08000183105469
2019-04-30,64.37999725341797
2019-12-23,66.45999908447266
2020-03-11,69.2699966430664
2020-05-29,67.62000274658203
2019-12-26,64.98999786376953
2020-06-01,62.0099983215332
2019-05-02,64.37000274658203
2019-02-27,66.76000213623047
2018-11-23,79.19000244140625
2019-08-06,76.3499984741211
2018-07-18,79.58000183105469
2018-09-20,77.01000213623047
2018-10-22,77.94999694824219
2019-07-05,82.81999969482422
2019-06-03,81.61000061035156
2019-10-09,78.77999877929688
2019-10-11,79.4800033569336
2020-03-17,82.41999816894531
2020-06-04,84.22000122070312
2019-10-14,89.13999938964844
2020-03-20,89.87999725341797
2018-11-06,93.05999755859375
2019-06-18,93.98999786376953
2019-05-17,88.69999694824219
2019-04-15,87.37000274658203
2019-03-14,77.7300033569336
2019-01-09,82.5199966430664
2018-08-02,84.2699966430664
2018-10-05,85.30000305175781
2019-08-21,84.66999816894531
2019-10-17,84.4000015258789
2020-03-23,82.05999755859375
2020-06-10,83.12000274658203
2019-02-25,86.5999984741211
2020-01-07,81.23999786376953
2020-03-26,82.72000122070312
2019-10-23,77.58999633789062
