Dates,EXPE
2019-08-20,133.9499969482422
2018-11-05,133.22999572753906
2019-07-19,134.08999633789062
2018-10-04,134.16000366210938
2019-06-17,134.5800018310547
2019-05-16,132.16000366210938
2018-08-01,133.8300018310547
2019-03-13,133.3300018310547
2019-12-03,134.11000061035156
2020-02-20,135.0
2019-12-06,135.0
2020-05-12,136.13999938964844
2019-12-09,134.1300048828125
2020-02-26,136.5
2020-05-15,134.82000732421875
2019-03-28,136.5
2018-09-17,136.80999755859375
2018-08-16,138.41000366210938
2018-10-19,140.97999572753906
2019-04-29,138.89999389648438
2019-01-23,136.5399932861328
2019-09-04,137.2899932861328
2018-11-20,132.91000366210938
2019-07-02,130.58999633789062
2019-05-31,126.9000015258789
2019-12-12,127.31999969482422
2020-05-18,125.54000091552734
2019-09-27,128.35000610351562
2020-03-03,129.9199981689453
2020-05-21,128.1699981689453
2019-05-14,128.2899932861328
2018-08-31,127.94000244140625
2018-07-30,127.16000366210938
2018-10-02,127.51000213623047
2019-04-12,129.97999572753906
2019-03-11,130.1999969482422
2019-02-07,131.38999938964844
2019-07-17,131.05999755859375
2019-09-19,129.74000549316406
2019-10-21,128.64999389648438
2019-12-18,128.91000366210938
2020-03-06,127.56999969482422
2019-10-03,130.69000244140625
2020-03-09,130.8300018310547
2020-05-27,129.05999755859375
2019-12-24,129.72000122070312
2020-03-12,130.47000122070312
2018-12-20,131.52000427246094
2019-08-01,130.49000549316406
2018-08-14,131.2100067138672
2018-07-13,129.60000610351562
2018-10-17,130.89999389648438
2019-05-29,132.6699981689453
2019-03-26,131.5399932861328
2019-02-22,131.3800048828125
2019-10-04,132.27999877929688
2019-11-05,134.33999633789062
2019-12-27,135.4199981689453
2020-06-02,133.7899932861328
2019-12-30,133.1699981689453
2020-03-18,132.6300048828125
2020-06-05,133.02999877929688
2019-07-15,133.4600067138672
2018-12-03,132.55999755859375
2019-06-13,134.4600067138672
2019-01-04,133.77000427246094
2018-08-29,132.6199951171875
2019-02-05,133.22999572753906
2018-11-01,132.5399932861328
2019-08-16,131.39999389648438
2019-04-10,132.72000122070312
2019-09-17,133.3800048828125
2019-10-15,137.86000061035156
2020-01-02,138.11000061035156
2020-06-08,137.3000030517578
2019-10-18,136.8800048828125
2020-03-24,138.6699981689453
2020-06-11,138.22000122070312
2020-01-08,136.91000366210938
2019-04-25,136.77000427246094
2019-07-30,136.22000122070312
2019-02-20,138.38999938964844
2018-07-11,136.94000244140625
2018-09-13,137.11000061035156
2018-10-15,137.97999572753906
2019-06-28,136.99000549316406
2018-12-18,136.16000366210938
2018-11-16,137.47999572753906
2019-10-02,138.72000122070312
2020-03-27,135.0500030517578
2020-01-10,135.42999267578125
2019-10-24,115.1500015258789
2020-03-30,99.23999786376953
2020-06-17,100.95999908447266
2020-01-14,98.62000274658203
2020-04-02,96.04000091552734
2019-01-02,95.33000183105469
2019-08-14,96.01000213623047
2018-10-30,95.5999984741211
2019-06-11,95.25
2019-05-10,94.45999908447266
2019-04-08,94.62999725341797
2018-08-27,94.81999969482422
2018-07-26,97.41000366210938
2018-09-28,98.83000183105469
2019-03-07,99.30000305175781
2019-10-30,101.91999816894531
2020-01-17,101.52999877929688
2020-06-23,99.7699966430664
2020-04-08,106.0999984741211
2020-06-26,105.05999755859375
2019-03-22,107.05000305175781
2019-01-17,108.36000061035156
2019-08-29,109.62000274658203
2018-11-14,111.8499984741211
2019-06-26,112.44000244140625
2018-09-11,113.61000061035156
2018-07-09,113.5999984741211
2018-08-10,114.0999984741211
2019-04-23,111.55000305175781
2019-09-30,110.38999938964844
2020-01-23,109.12999725341797
2019-11-08,110.23999786376953
2020-04-14,108.37000274658203
2019-11-11,108.75
2020-01-29,109.23999786376953
2020-04-17,108.19999694824219
2018-07-24,107.62000274658203
2018-09-26,108.87000274658203
2019-05-08,109.58999633789062
2019-03-05,108.16000366210938
2019-02-01,108.68000030517578
2018-12-31,110.19999694824219
2018-11-29,109.12000274658203
2019-08-12,109.8499984741211
2019-07-11,111.25
2019-09-13,110.41999816894531
2019-11-14,110.55999755859375
2020-04-20,111.0999984741211
2020-02-04,112.19000244140625
2020-04-23,110.72000122070312
2018-12-14,110.70999908447266
2019-08-27,109.45999908447266
2018-08-08,114.12000274658203
2018-10-11,106.88999938964844
2018-11-12,109.56999969482422
2019-07-26,109.31999969482422
2019-06-24,106.56999969482422
2019-05-23,109.08000183105469
2019-03-20,108.95999908447266
2019-01-15,109.02999877929688
2019-11-20,111.77999877929688
2020-02-07,111.41000366210938
2020-02-10,111.44999694824219
2020-04-29,109.66000366210938
2019-11-26,109.29000091552734
2020-02-13,109.81999969482422
2019-01-30,110.0
2018-08-23,124.05000305175781
2018-09-24,122.06999969482422
2018-11-27,120.9800033569336
2018-10-26,121.19999694824219
2019-07-09,120.5
2019-06-07,113.16999816894531
2019-05-06,113.79000091552734
2019-04-04,109.4000015258789
2019-09-11,98.56999969482422
2019-11-29,95.83000183105469
2020-05-05,97.72000122070312
2019-12-02,96.47000122070312
2020-02-19,96.22000122070312
2020-05-08,94.29000091552734
2019-05-21,88.26000213623047
2019-03-18,84.4000015258789
2018-09-07,88.47000122070312
2018-08-06,83.23999786376953
2018-10-09,65.98999786376953
2019-02-14,68.5999984741211
2018-12-12,60.0
2019-07-24,54.27000045776367
2019-09-26,47.02000045776367
2019-10-28,44.59000015258789
2019-12-05,50.400001525878906
2020-05-11,49.20000076293945
2019-07-03,54.31999969482422
2020-02-25,62.099998474121094
2020-05-14,64.66000366210938
2020-02-28,61.91999816894531
2019-08-08,60.0099983215332
2019-06-05,56.33000183105469
2018-07-20,52.86000061035156
2018-08-21,51.0
2018-10-24,48.040000915527344
2019-04-02,52.38999938964844
2019-03-01,59.880001068115234
2019-01-28,58.75
2018-12-27,64.04000091552734
2019-09-09,62.38999938964844
2020-03-02,61.369998931884766
2020-05-20,58.65999984741211
2019-12-17,59.61000061035156
2020-03-05,62.04999923706055
2019-02-12,61.68000030517578
2019-01-11,58.09000015258789
2018-12-10,62.5
2019-08-23,61.84000015258789
2018-11-08,65.2699966430664
2019-07-22,67.36000061035156
2019-06-20,70.88999938964844
2018-09-05,75.69999694824219
2019-04-17,73.73999786376953
2019-09-24,68.13999938964844
2019-12-20,65.0
2020-05-26,68.41000366210938
2019-04-30,64.79000091552734
2019-12-23,65.0999984741211
2020-03-11,66.56999969482422
2020-05-29,68.52999877929688
2019-12-26,67.83000183105469
2020-06-01,64.63999938964844
2019-05-02,60.54999923706055
2019-02-27,63.720001220703125
2018-11-23,70.73999786376953
2019-08-06,77.36000061035156
2018-07-18,78.51000213623047
2018-09-20,82.58999633789062
2018-10-22,76.95999908447266
2019-07-05,83.3499984741211
2019-06-03,86.18000030517578
2019-10-09,81.80999755859375
2019-10-11,78.66000366210938
2020-03-17,79.5
2020-06-04,83.25
2019-10-14,86.18000030517578
2020-03-20,89.7699966430664
2018-11-06,94.54000091552734
2019-06-18,95.30000305175781
2019-05-17,91.12000274658203
2019-04-15,89.36000061035156
2019-03-14,81.77999877929688
2019-01-09,82.51000213623047
2018-08-02,79.33999633789062
2018-10-05,88.2300033569336
2019-08-21,86.02999877929688
2019-10-17,83.62000274658203
2020-03-23,85.69000244140625
2020-06-10,82.68000030517578
2019-02-25,84.87000274658203
2020-01-07,86.2699966430664
2020-03-26,80.79000091552734
2019-10-23,82.98999786376953
