Dates,MGM
2019-11-25,26.450000762939453
2020-02-12,26.790000915527344
2020-05-01,27.610000610351562
2020-05-04,27.920000076293945
2019-06-12,27.329999923706055
2019-04-09,26.649999618530273
2019-03-08,26.100000381469727
2019-02-04,25.31999969482422
2018-07-27,24.209999084472656
2018-08-28,25.299999237060547
2019-01-03,24.940000534057617
2019-08-15,24.229999542236328
2018-10-31,25.190000534057617
2019-09-16,26.68000030517578
2020-02-18,27.899999618530273
2020-05-07,28.170000076293945
2018-08-17,27.6200008392334
2019-12-04,27.3799991607666
2020-02-21,27.93000030517578
2018-12-17,26.950000762939453
2019-08-30,25.540000915527344
2018-11-15,25.18000030517578
2019-07-29,25.729999542236328
2019-06-27,25.940000534057617
2019-04-24,26.399999618530273
2018-07-10,26.579999923706055
2018-09-12,25.670000076293945
2019-02-19,25.110000610351562
2019-01-18,26.059999465942383
2020-02-24,25.809999465942383
2020-05-13,27.110000610351562
2019-12-10,27.43000030517578
2020-02-27,27.780000686645508
2019-12-13,27.31999969482422
2020-05-19,26.959999084472656
2019-03-06,28.020000457763672
2018-11-30,27.0
2019-08-13,27.420000076293945
2019-07-12,25.989999771118164
2019-06-10,25.81999969482422
2019-05-09,25.6299991607666
2018-07-25,26.8700008392334
2018-09-27,26.639999389648438
2018-10-29,26.459999084472656
2019-10-16,25.610000610351562
2019-12-16,25.709999084472656
2020-03-04,24.510000228881836
2020-05-22,23.520000457763672
2019-10-01,22.3799991607666
2019-12-19,21.84000015258789
2018-09-10,23.200000762939453
2019-05-24,23.739999771118164
2018-08-09,23.729999542236328
2019-04-22,24.260000228881836
2019-03-21,25.190000534057617
2019-01-16,24.700000762939453
2019-08-28,25.770000457763672
2018-11-13,26.510000228881836
2018-10-12,27.209999084472656
2019-06-25,27.610000610351562
2020-03-10,28.0
2020-05-28,28.0
2019-10-07,27.399999618530273
2020-03-13,27.34000015258789
2019-10-10,27.479999542236328
2020-03-16,27.739999771118164
2020-06-03,28.559999465942383
2018-11-28,27.8700008392334
2018-09-25,27.809999465942383
2018-07-23,27.889999389648438
2018-08-24,28.700000762939453
2019-07-10,28.459999084472656
2019-05-07,28.360000610351562
2019-04-05,28.989999771118164
2019-03-04,29.440000534057617
2019-01-31,29.75
2019-09-12,29.549999237060547
2019-12-31,29.510000228881836
2020-03-19,29.610000610351562
2020-01-03,28.899999618530273
2020-06-09,28.969999313354492
2019-02-15,28.989999771118164
2019-01-14,28.8700008392334
2018-07-06,29.229999542236328
2018-08-07,27.3700008392334
2018-10-10,28.209999084472656
2018-12-13,28.469999313354492
2019-08-26,28.809999465942383
2019-07-25,28.350000381469727
2019-05-22,27.709999084472656
2019-03-19,27.700000762939453
2020-01-06,27.68000030517578
2020-03-25,27.15999984741211
2020-06-12,26.75
2019-10-22,26.979999542236328
2020-01-09,26.84000015258789
2020-06-15,26.889999389648438
2019-10-25,26.969999313354492
2020-03-31,26.450000762939453
2020-06-18,26.5
2019-04-03,26.56999969482422
2018-08-22,26.610000610351562
2018-10-25,26.56999969482422
2019-01-29,26.450000762939453
2018-12-28,26.020000457763672
2018-11-26,26.25
2019-08-09,26.56999969482422
2019-07-08,26.25
2019-06-06,26.899999618530273
2019-09-10,26.09000015258789
2020-01-15,25.75
2020-04-03,25.780000686645508
2019-10-31,25.0
2020-04-06,25.459999084472656
2020-06-24,25.65999984741211
2018-11-09,26.59000015258789
2019-07-23,26.770000457763672
2019-06-21,27.0
2019-05-20,27.149999618530273
2019-04-18,27.440000534057617
2018-09-06,27.559999465942383
2018-10-08,26.479999542236328
2019-02-13,26.639999389648438
2018-12-11,26.940000534057617
2019-09-25,27.350000381469727
2020-01-21,27.280000686645508
2020-04-09,27.440000534057617
2019-11-06,27.559999465942383
2020-01-24,27.520000457763672
2020-01-27,27.200000762939453
2020-04-15,27.510000228881836
2018-12-26,27.790000915527344
2019-08-07,27.75
2019-06-04,28.309999465942383
2018-09-21,28.600000381469727
2018-07-19,26.6299991607666
2018-08-20,25.84000015258789
2018-10-23,25.670000076293945
2019-05-03,25.989999771118164
2019-04-01,25.5
2019-02-28,24.8700008392334
2019-11-12,25.670000076293945
2020-01-30,25.549999237060547
2019-11-15,25.6299991607666
2020-04-21,25.360000610351562
2019-04-16,25.93000030517578
2019-03-15,26.100000381469727
2019-02-11,26.530000686645508
2019-01-10,25.889999389648438
2019-08-22,25.350000381469727
2018-11-07,25.780000686645508
2018-08-03,25.81999969482422
2018-09-04,25.3700008392334
2019-06-19,25.540000915527344
2019-09-23,25.31999969482422
2019-11-18,25.360000610351562
2020-02-05,25.34000015258789
2020-04-24,24.81999969482422
2019-03-29,23.8700008392334
2019-11-21,25.639999389648438
2020-04-27,25.959999084472656
2020-02-11,26.489999771118164
2020-04-30,26.280000686645508
2019-05-01,27.420000076293945
2019-02-26,27.969999313354492
2019-01-25,27.700000762939453
2018-12-24,27.719999313354492
2019-09-06,27.65999984741211
2018-07-17,27.549999237060547
2018-09-19,28.219999313354492
2019-08-05,27.739999771118164
2019-10-08,28.010000228881836
2019-12-11,27.700000762939453
2019-11-27,27.920000076293945
2020-02-14,27.6200008392334
2020-05-06,27.8700008392334
2019-01-08,28.440000534057617
2018-12-07,28.56999969482422
2019-08-20,28.690000534057617
2018-11-05,28.8799991607666
2019-07-19,28.889999389648438
2018-10-04,29.229999542236328
2019-06-17,28.899999618530273
2019-05-16,29.229999542236328
2018-08-01,29.1299991607666
2019-03-13,28.790000915527344
2019-12-03,29.020000457763672
2020-02-20,29.3799991607666
2019-12-06,29.40999984741211
2020-05-12,28.860000610351562
2019-12-09,28.760000228881836
2020-02-26,28.59000015258789
2020-05-15,28.350000381469727
2019-03-28,29.200000762939453
2018-09-17,29.709999084472656
2018-08-16,29.3700008392334
2018-10-19,30.469999313354492
2019-04-29,30.469999313354492
2019-01-23,30.549999237060547
2019-09-04,30.020000457763672
2018-11-20,29.399999618530273
2019-07-02,28.649999618530273
2019-05-31,27.940000534057617
2019-12-12,28.229999542236328
2020-05-18,28.270000457763672
2019-09-27,28.899999618530273
2020-03-03,28.850000381469727
2020-05-21,28.43000030517578
2019-05-14,28.860000610351562
2018-08-31,27.739999771118164
2018-07-30,27.93000030517578
2018-10-02,28.309999465942383
2019-04-12,28.770000457763672
2019-03-11,28.809999465942383
2019-02-07,28.510000228881836
2019-07-17,28.510000228881836
2019-09-19,27.780000686645508
2019-10-21,28.040000915527344
2019-12-18,27.889999389648438
2020-03-06,28.139999389648438
2019-10-03,28.149999618530273
2020-03-09,28.059999465942383
2020-05-27,27.09000015258789
2019-12-24,27.479999542236328
2020-03-12,27.979999542236328
2018-12-20,28.299999237060547
2019-08-01,28.399999618530273
2018-08-14,28.799999237060547
2018-07-13,28.75
2018-10-17,29.170000076293945
2019-05-29,29.06999969482422
2019-03-26,29.690000534057617
2019-02-22,29.600000381469727
2019-10-04,29.510000228881836
2019-11-05,29.059999465942383
2019-12-27,28.850000381469727
2020-06-02,28.6200008392334
2019-12-30,28.399999618530273
2020-03-18,28.270000457763672
2020-06-05,27.68000030517578
2019-07-15,27.270000457763672
2018-12-03,27.719999313354492
2019-06-13,27.68000030517578
2019-01-04,27.110000610351562
2018-08-29,27.25
2019-02-05,27.290000915527344
2018-11-01,27.25
2019-08-16,26.350000381469727
2019-04-10,26.799999237060547
2019-09-17,27.43000030517578
2019-10-15,28.079999923706055
2020-01-02,27.969999313354492
2020-06-08,27.8700008392334
2019-10-18,27.43000030517578
2020-03-24,27.639999389648438
2020-06-11,27.8700008392334
2020-01-08,28.0
2019-04-25,27.709999084472656
2019-07-30,28.030000686645508
2019-02-20,28.219999313354492
2018-07-11,28.149999618530273
2018-09-13,28.549999237060547
2018-10-15,28.530000686645508
2019-06-28,28.6299991607666
2018-12-18,28.5
2018-11-16,28.829999923706055
2019-10-02,29.770000457763672
2020-03-27,30.389999389648438
2020-01-10,30.520000457763672
2019-10-24,30.81999969482422
2020-03-30,31.40999984741211
2020-06-17,31.440000534057617
2020-01-14,30.989999771118164
2020-04-02,31.040000915527344
2019-01-02,31.100000381469727
2019-08-14,31.18000030517578
2018-10-30,31.530000686645508
2019-06-11,31.809999465942383
2019-05-10,31.81999969482422
2019-04-08,31.700000762939453
2018-08-27,31.940000534057617
2018-07-26,32.04999923706055
2018-09-28,31.950000762939453
2019-03-07,32.18000030517578
2019-10-30,31.950000762939453
2020-01-17,31.959999084472656
2020-06-23,31.6200008392334
2020-04-08,31.770000457763672
2020-06-26,31.93000030517578
2019-03-22,32.16999816894531
2019-01-17,31.860000610351562
2019-08-29,31.989999771118164
2018-11-14,32.11000061035156
2019-06-26,32.540000915527344
2018-09-11,32.75
2018-07-09,32.95000076293945
2018-08-10,33.08000183105469
2019-04-23,33.2599983215332
2019-09-30,33.2599983215332
2020-01-23,33.29999923706055
2019-11-08,33.4900016784668
2020-04-14,33.41999816894531
2019-11-11,33.529998779296875
2020-01-29,33.59000015258789
2020-04-17,33.31999969482422
2018-07-24,33.27000045776367
2018-09-26,33.65999984741211
2019-05-08,33.290000915527344
2019-03-05,32.88999938964844
2019-02-01,32.90999984741211
2018-12-31,33.2400016784668
2018-11-29,33.439998626708984
2019-08-12,33.209999084472656
2019-07-11,33.369998931884766
2019-09-13,33.290000915527344
2019-11-14,33.09000015258789
2020-04-20,34.02000045776367
2020-02-04,34.540000915527344
2020-04-23,32.38999938964844
2018-12-14,31.950000762939453
2019-08-27,32.31999969482422
2018-08-08,31.56999969482422
2018-10-11,30.350000381469727
2018-11-12,30.969999313354492
2019-07-26,31.270000457763672
2019-06-24,31.299999237060547
2019-05-23,31.059999465942383
2019-03-20,31.209999084472656
2019-01-15,32.25
2019-11-20,32.369998931884766
2020-02-07,32.47999954223633
2020-02-10,31.360000610351562
2020-04-29,32.11000061035156
2019-11-26,32.709999084472656
2020-02-13,33.65999984741211
2019-01-30,31.799999237060547
2018-08-23,31.520000457763672
2018-09-24,32.02000045776367
2018-11-27,32.09000015258789
2018-10-26,32.34000015258789
2019-07-09,31.389999389648438
2019-06-07,29.700000762939453
2019-05-06,27.889999389648438
2019-04-04,26.709999084472656
2019-09-11,25.520000457763672
2019-11-29,24.559999465942383
2020-05-05,25.049999237060547
2019-12-02,23.299999237060547
2020-02-19,23.299999237060547
2020-05-08,20.600000381469727
2019-05-21,20.389999389648438
2019-03-18,17.8799991607666
2018-09-07,20.790000915527344
2018-08-06,18.079999923706055
2018-10-09,15.260000228881836
2019-02-14,15.4399995803833
2018-12-12,10.25
2019-07-24,9.550000190734863
2019-09-26,7.139999866485596
2019-10-28,7.699999809265137
2019-12-05,9.109999656677246
2020-05-11,9.149999618530273
2019-07-03,12.180000305175781
2020-02-25,12.949999809265137
2020-05-14,13.449999809265137
2020-02-28,12.1899995803833
2019-08-08,11.529999732971191
2019-06-05,11.800000190734863
2018-07-20,11.770000457763672
2018-08-21,11.510000228881836
2018-10-24,10.579999923706055
2019-04-02,12.90999984741211
2019-03-01,13.630000114440918
2019-01-28,15.0
2018-12-27,14.550000190734863
2019-09-09,13.90999984741211
2020-03-02,15.039999961853027
2020-05-20,14.420000076293945
2019-12-17,13.819999694824219
2020-03-05,14.079999923706055
2019-02-12,13.529999732971191
2019-01-11,13.1899995803833
2018-12-10,13.289999961853027
2019-08-23,13.779999732971191
2018-11-08,13.9399995803833
2019-07-22,15.229999542236328
2019-06-20,15.8100004196167
2018-09-05,17.459999084472656
2019-04-17,16.829999923706055
2019-09-24,15.010000228881836
2019-12-20,14.779999732971191
2020-05-26,14.270000457763672
2019-04-30,13.90999984741211
2019-12-23,14.930000305175781
2020-03-11,15.59000015258789
2020-05-29,14.649999618530273
2019-12-26,13.84000015258789
2020-06-01,12.680000305175781
2019-05-02,13.520000457763672
2019-02-27,13.850000381469727
2018-11-23,15.3100004196167
2019-08-06,15.15999984741211
2018-07-18,16.5
2018-09-20,15.989999771118164
2018-10-22,15.899999618530273
2019-07-05,17.649999618530273
2019-06-03,18.110000610351562
2019-10-09,17.229999542236328
2019-10-11,17.18000030517578
2020-03-17,17.799999237060547
2020-06-04,18.200000762939453
2019-10-14,20.260000228881836
2020-03-20,21.719999313354492
2018-11-06,21.719999313354492
2019-06-18,23.760000228881836
2019-05-17,22.059999465942383
2019-04-15,20.510000228881836
2019-03-14,17.84000015258789
2019-01-09,19.170000076293945
2018-08-02,19.450000762939453
2018-10-05,19.350000381469727
2019-08-21,18.969999313354492
2019-10-17,18.579999923706055
2020-03-23,18.209999084472656
2020-06-10,17.770000457763672
2019-02-25,18.459999084472656
2020-01-07,16.93000030517578
2020-03-26,16.700000762939453
2019-10-23,15.720000267028809
