Dates,MGM
2019-04-09,26.40999984741211
2019-03-08,26.079999923706055
2019-02-04,24.610000610351562
2018-07-27,24.170000076293945
2018-08-28,24.399999618530273
2019-01-03,24.290000915527344
2019-08-15,23.8700008392334
2018-10-31,23.809999465942383
2019-09-16,25.670000076293945
2020-02-18,26.579999923706055
2020-05-07,27.770000457763672
2018-08-17,27.510000228881836
2019-12-04,27.200000762939453
2020-02-21,27.34000015258789
2018-12-17,26.579999923706055
2019-08-30,25.450000762939453
2018-11-15,25.100000381469727
2019-07-29,25.420000076293945
2019-06-27,25.760000228881836
2019-04-24,25.489999771118164
2018-07-10,26.09000015258789
2018-09-12,25.56999969482422
2019-02-19,24.600000381469727
2019-01-18,25.420000076293945
2020-02-24,25.75
2020-05-13,26.270000457763672
2019-12-10,26.860000610351562
2020-02-27,26.8700008392334
2019-12-13,26.889999389648438
2020-05-19,26.739999771118164
2019-03-06,27.690000534057617
2018-11-30,26.920000076293945
2019-08-13,25.90999984741211
2019-07-12,25.8799991607666
2019-06-10,25.489999771118164
2019-05-09,25.600000381469727
2018-07-25,26.059999465942383
2018-09-27,26.469999313354492
2018-10-29,26.100000381469727
2019-10-16,25.459999084472656
2019-12-16,25.440000534057617
2020-03-04,24.3700008392334
2020-05-22,23.290000915527344
2019-10-01,22.139999389648438
2019-12-19,21.639999389648438
2018-09-10,21.6200008392334
2019-05-24,22.649999618530273
2018-08-09,23.5
2019-04-22,23.559999465942383
2019-03-21,23.68000030517578
2019-01-16,24.56999969482422
2019-08-28,25.360000610351562
2018-11-13,25.469999313354492
2018-10-12,26.350000381469727
2019-06-25,27.309999465942383
2020-03-10,27.270000457763672
2020-05-28,27.690000534057617
2019-10-07,27.350000381469727
2020-03-13,27.079999923706055
2019-10-10,27.299999237060547
2020-03-16,27.170000076293945
2020-06-03,27.68000030517578
2018-11-28,27.559999465942383
2018-09-25,27.649999618530273
2018-07-23,27.81999969482422
2018-08-24,28.100000381469727
2019-07-10,28.1200008392334
2019-05-07,28.280000686645508
2019-04-05,28.34000015258789
2019-03-04,28.93000030517578
2019-01-31,29.440000534057617
2019-09-12,29.459999084472656
2019-12-31,29.219999313354492
2020-03-19,29.31999969482422
2020-01-03,28.520000457763672
2020-06-09,28.469999313354492
2019-02-15,28.649999618530273
2019-01-14,28.790000915527344
2018-07-06,28.899999618530273
2018-08-07,27.010000228881836
2018-10-10,27.389999389648438
2018-12-13,28.260000228881836
2019-08-26,28.399999618530273
2019-07-25,28.15999984741211
2019-05-22,27.3799991607666
2019-03-19,27.690000534057617
2020-01-06,27.549999237060547
2020-03-25,27.079999923706055
2020-06-12,26.350000381469727
2019-10-22,26.610000610351562
2020-01-09,26.540000915527344
2020-06-15,26.719999313354492
2019-10-25,26.969999313354492
2020-03-31,25.989999771118164
2020-06-18,25.959999084472656
2019-04-03,26.209999084472656
2018-08-22,26.479999542236328
2018-10-25,26.559999465942383
2019-01-29,26.200000762939453
2018-12-28,25.979999542236328
2018-11-26,25.940000534057617
2019-08-09,26.329999923706055
2019-07-08,25.989999771118164
2019-06-06,26.09000015258789
2019-09-10,25.969999313354492
2020-01-15,25.729999542236328
2020-04-03,25.559999465942383
2019-10-31,24.860000610351562
2020-04-06,25.020000457763672
2020-06-24,25.489999771118164
2018-11-09,26.030000686645508
2019-07-23,26.3799991607666
2019-06-21,26.799999237060547
2019-05-20,26.8799991607666
2019-04-18,27.09000015258789
2018-09-06,27.280000686645508
2018-10-08,26.389999389648438
2019-02-13,26.420000076293945
2018-12-11,26.709999084472656
2019-09-25,26.989999771118164
2020-01-21,26.860000610351562
2020-04-09,27.219999313354492
2019-11-06,27.489999771118164
2020-01-24,27.299999237060547
2020-01-27,27.110000610351562
2020-04-15,27.170000076293945
2018-12-26,27.3700008392334
2019-08-07,27.459999084472656
2019-06-04,27.75
2018-09-21,28.170000076293945
2018-07-19,26.3799991607666
2018-08-20,25.809999465942383
2018-10-23,25.40999984741211
2019-05-03,25.540000915527344
2019-04-01,25.1200008392334
2019-02-28,24.579999923706055
2019-11-12,24.81999969482422
2020-01-30,24.850000381469727
2019-11-15,24.989999771118164
2020-04-21,24.75
2019-04-16,25.309999465942383
2019-03-15,25.3700008392334
2019-02-11,26.170000076293945
2019-01-10,25.809999465942383
2019-08-22,24.940000534057617
2018-11-07,25.5
2018-08-03,25.489999771118164
2018-09-04,25.1299991607666
2019-06-19,25.290000915527344
2019-09-23,25.31999969482422
2019-11-18,25.0
2020-02-05,25.110000610351562
2020-04-24,24.780000686645508
2019-03-29,23.68000030517578
2019-11-21,24.049999237060547
2020-04-27,25.3700008392334
2020-02-11,25.90999984741211
2020-04-30,26.1299991607666
2019-05-01,26.540000915527344
2019-02-26,27.649999618530273
2019-01-25,27.520000457763672
2018-12-24,27.56999969482422
2019-09-06,27.34000015258789
2018-07-17,27.360000610351562
2018-09-19,27.729999542236328
2019-08-05,27.6200008392334
2019-10-08,27.670000076293945
2019-12-11,27.690000534057617
2019-11-27,27.690000534057617
2020-02-14,27.299999237060547
2020-05-06,27.780000686645508
2019-01-08,27.8799991607666
2018-12-07,28.1200008392334
2019-08-20,28.530000686645508
2018-11-05,28.670000076293945
2019-07-19,28.799999237060547
2018-10-04,28.700000762939453
2019-06-17,28.84000015258789
2019-05-16,28.700000762939453
2018-08-01,28.950000762939453
2019-03-13,28.739999771118164
2019-12-03,28.68000030517578
2020-02-20,29.020000457763672
2019-12-06,29.309999465942383
2020-05-12,28.68000030517578
2019-12-09,28.1200008392334
2020-02-26,28.56999969482422
2020-05-15,28.270000457763672
2019-03-28,28.469999313354492
2018-09-17,28.889999389648438
2018-08-16,29.1299991607666
2018-10-19,30.209999084472656
2019-04-29,29.950000762939453
2019-01-23,30.049999237060547
2019-09-04,29.639999389648438
2018-11-20,29.040000915527344
2019-07-02,28.40999984741211
2019-05-31,27.65999984741211
2019-12-12,27.940000534057617
2020-05-18,27.600000381469727
2019-09-27,28.3799991607666
2020-03-03,28.469999313354492
2020-05-21,28.290000915527344
2019-05-14,28.420000076293945
2018-08-31,27.59000015258789
2018-07-30,27.709999084472656
2018-10-02,28.100000381469727
2019-04-12,28.68000030517578
2019-03-11,28.440000534057617
2019-02-07,28.479999542236328
2019-07-17,28.290000915527344
2019-09-19,27.6200008392334
2019-10-21,27.770000457763672
2019-12-18,27.829999923706055
2020-03-06,27.6200008392334
2019-10-03,28.1200008392334
2020-03-09,28.0
2020-05-27,26.790000915527344
2019-12-24,27.100000381469727
2020-03-12,27.639999389648438
2018-12-20,28.020000457763672
2019-08-01,28.3700008392334
2018-08-14,28.030000686645508
2018-07-13,28.56999969482422
2018-10-17,28.75
2019-05-29,29.030000686645508
2019-03-26,28.6299991607666
2019-02-22,29.25
2019-10-04,29.25
2019-11-05,28.989999771118164
2019-12-27,28.719999313354492
2020-06-02,28.510000228881836
2019-12-30,28.149999618530273
2020-03-18,28.030000686645508
2020-06-05,27.31999969482422
2019-07-15,27.170000076293945
2018-12-03,27.31999969482422
2019-06-13,27.420000076293945
2019-01-04,27.079999923706055
2018-08-29,26.5
2019-02-05,27.0
2018-11-01,26.8700008392334
2019-08-16,26.299999237060547
2019-04-10,26.530000686645508
2019-09-17,26.719999313354492
2019-10-15,27.850000381469727
2020-01-02,27.579999923706055
2020-06-08,27.860000610351562
2019-10-18,27.229999542236328
2020-03-24,27.510000228881836
2020-06-11,27.420000076293945
2020-01-08,27.700000762939453
2019-04-25,27.68000030517578
2019-07-30,27.510000228881836
2019-02-20,28.049999237060547
2018-07-11,28.059999465942383
2018-09-13,28.170000076293945
2018-10-15,28.360000610351562
2019-06-28,28.100000381469727
2018-12-18,28.270000457763672
2018-11-16,28.350000381469727
2019-10-02,29.020000457763672
2020-03-27,29.850000381469727
2020-01-10,30.209999084472656
2019-10-24,30.540000915527344
2020-03-30,30.780000686645508
2020-06-17,31.0
2020-01-14,30.8700008392334
2020-04-02,30.760000228881836
2019-01-02,30.889999389648438
2019-08-14,31.020000457763672
2018-10-30,31.020000457763672
2019-06-11,31.530000686645508
2019-05-10,31.610000610351562
2019-04-08,31.600000381469727
2018-08-27,31.760000228881836
2018-07-26,31.959999084472656
2018-09-28,31.899999618530273
2019-03-07,31.979999542236328
2019-10-30,31.93000030517578
2020-01-17,31.889999389648438
2020-06-23,31.049999237060547
2020-04-08,31.649999618530273
2020-06-26,31.700000762939453
2019-03-22,31.989999771118164
2019-01-17,31.850000381469727
2019-08-29,31.739999771118164
2018-11-14,32.02000045776367
2019-06-26,32.099998474121094
2018-09-11,32.459999084472656
2018-07-09,32.72999954223633
2018-08-10,32.86000061035156
2019-04-23,33.06999969482422
2019-09-30,33.119998931884766
2020-01-23,33.22999954223633
2019-11-08,33.2599983215332
2020-04-14,33.36000061035156
2019-11-11,33.43000030517578
2020-01-29,33.529998779296875
2020-04-17,33.2400016784668
2018-07-24,33.209999084472656
2018-09-26,33.290000915527344
2019-05-08,33.11000061035156
2019-03-05,32.849998474121094
2019-02-01,32.7400016784668
2018-12-31,32.91999816894531
2018-11-29,33.310001373291016
2019-08-12,33.099998474121094
2019-07-11,33.099998474121094
2019-09-13,33.099998474121094
2019-11-14,33.060001373291016
2020-04-20,33.25
2020-02-04,34.08000183105469
2020-04-23,32.369998931884766
2018-12-14,31.739999771118164
2019-08-27,31.149999618530273
2018-08-08,31.15999984741211
2018-10-11,29.5
2018-11-12,30.520000457763672
2019-07-26,31.1200008392334
2019-06-24,30.68000030517578
2019-05-23,30.649999618530273
2019-03-20,31.079999923706055
2019-01-15,31.549999237060547
2019-11-20,32.18000030517578
2020-02-07,32.45000076293945
2020-02-10,31.25
2020-04-29,31.219999313354492
2019-11-26,32.2400016784668
2020-02-13,32.91999816894531
2019-01-30,31.600000381469727
2018-08-23,30.989999771118164
2018-09-24,31.5
2018-11-27,31.950000762939453
2018-10-26,31.700000762939453
2019-07-09,31.229999542236328
2019-06-07,29.479999542236328
2019-05-06,27.75
2019-04-04,26.469999313354492
2019-09-11,25.1299991607666
2019-11-29,23.899999618530273
2020-05-05,23.260000228881836
2019-12-02,23.100000381469727
2020-02-19,22.469999313354492
2020-05-08,20.440000534057617
2019-05-21,19.360000610351562
2019-03-18,17.530000686645508
2018-09-07,17.899999618530273
2018-08-06,17.75
2018-10-09,14.850000381469727
2019-02-14,14.029999732971191
2018-12-12,10.220000267028809
2019-07-24,9.0
2019-09-26,5.900000095367432
2019-10-28,6.449999809265137
2019-12-05,8.670000076293945
2020-05-11,8.920000076293945
2019-07-03,10.65999984741211
2020-02-25,11.600000381469727
2020-05-14,12.869999885559082
2020-02-28,12.100000381469727
2019-08-08,10.5
2019-06-05,11.550000190734863
2018-07-20,10.600000381469727
2018-08-21,11.220000267028809
2018-10-24,10.0
2019-04-02,11.619999885559082
2019-03-01,13.399999618530273
2019-01-28,13.869999885559082
2018-12-27,14.050000190734863
2019-09-09,13.399999618530273
2020-03-02,14.020000457763672
2020-05-20,14.010000228881836
2019-12-17,13.470000267028809
2020-03-05,13.739999771118164
2019-02-12,13.350000381469727
2019-01-11,12.789999961853027
2018-12-10,13.140000343322754
2019-08-23,13.619999885559082
2018-11-08,13.5
2019-07-22,14.100000381469727
2019-06-20,15.09000015258789
2018-09-05,16.479999542236328
2019-04-17,16.209999084472656
2019-09-24,14.90999984741211
2019-12-20,14.029999732971191
2020-05-26,14.229999542236328
2019-04-30,13.859999656677246
2019-12-23,13.960000038146973
2020-03-11,14.880000114440918
2020-05-29,14.609999656677246
2019-12-26,13.8100004196167
2020-06-01,12.5
2019-05-02,11.770000457763672
2019-02-27,13.199999809265137
2018-11-23,14.529999732971191
2019-08-06,14.640000343322754
2018-07-18,15.699999809265137
2018-09-20,15.649999618530273
2018-10-22,15.270000457763672
2019-07-05,16.719999313354492
2019-06-03,17.0
2019-10-09,17.09000015258789
2019-10-11,16.719999313354492
2020-03-17,17.1200008392334
2020-06-04,17.399999618530273
2019-10-14,18.700000762939453
2020-03-20,19.90999984741211
2018-11-06,21.360000610351562
2019-06-18,22.18000030517578
2019-05-17,21.290000915527344
2019-04-15,20.010000228881836
2019-03-14,17.600000381469727
2019-01-09,18.260000228881836
2018-08-02,17.649999618530273
2018-10-05,19.09000015258789
2019-08-21,18.81999969482422
2019-10-17,18.299999237060547
2020-03-23,17.829999923706055
2020-06-10,17.399999618530273
2019-02-25,17.770000457763672
2020-01-07,16.65999984741211
2020-03-26,16.06999969482422
2019-10-23,15.59000015258789
