Dates,CLX
2018-07-10,162.99000549316406
2018-09-12,163.44000244140625
2019-02-19,162.97999572753906
2019-01-18,161.5800018310547
2020-02-24,163.39999389648438
2020-05-13,163.92999267578125
2019-12-10,166.38999938964844
2020-02-27,167.6999969482422
2019-12-13,166.64999389648438
2020-05-19,166.52999877929688
2019-03-06,165.61000061035156
2018-11-30,166.4600067138672
2019-08-13,164.02999877929688
2019-07-12,163.91000366210938
2019-06-10,163.3699951171875
2019-05-09,166.8300018310547
2018-07-25,167.5399932861328
2018-09-27,166.3699951171875
2018-10-29,166.3300018310547
2019-10-16,164.69000244140625
2019-12-16,158.1999969482422
2020-03-04,158.0
2020-05-22,155.50999450683594
2019-10-01,158.5399932861328
2019-12-19,154.67999267578125
2018-09-10,150.8300018310547
2019-05-24,153.25
2018-08-09,154.88999938964844
2019-04-22,154.55999755859375
2019-03-21,153.6300048828125
2019-01-16,154.25999450683594
2019-08-28,154.67999267578125
2018-11-13,155.75999450683594
2018-10-12,155.74000549316406
2019-06-25,153.16000366210938
2020-03-10,153.17999267578125
2020-05-28,154.55999755859375
2019-10-07,152.52000427246094
2020-03-13,154.1999969482422
2019-10-10,152.83999633789062
2020-03-16,152.58999633789062
2020-06-03,154.85000610351562
2018-11-28,154.0500030517578
2018-09-25,153.05999755859375
2018-07-23,151.00999450683594
2018-08-24,150.5
2019-07-10,147.66000366210938
2019-05-07,147.6999969482422
2019-04-05,146.92999267578125
2019-03-04,148.57000732421875
2019-01-31,151.00999450683594
2019-09-12,161.35000610351562
2019-12-31,157.55999755859375
2020-03-19,154.22999572753906
2020-01-03,153.94000244140625
2020-06-09,155.75999450683594
2019-02-15,156.3699951171875
2019-01-14,155.6199951171875
2018-07-06,156.39999389648438
2018-08-07,157.1300048828125
2018-10-10,157.99000549316406
2018-12-13,156.99000549316406
2019-08-26,156.66000366210938
2019-07-25,159.17999267578125
2019-05-22,159.99000549316406
2019-03-19,160.0
2020-01-06,158.3699951171875
2020-03-25,158.17999267578125
2020-06-12,158.27000427246094
2019-10-22,158.47000122070312
2020-01-09,158.2899932861328
2020-06-15,159.33999633789062
2019-10-25,157.22999572753906
2020-03-31,159.25
2020-06-18,158.55999755859375
2019-04-03,159.36000061035156
2018-08-22,160.24000549316406
2018-10-25,160.86000061035156
2019-01-29,161.30999755859375
2018-12-28,161.5500030517578
2018-11-26,161.08999633789062
2019-08-09,158.8699951171875
2019-07-08,157.97999572753906
2019-06-06,158.66000366210938
2019-09-10,159.8800048828125
2020-01-15,159.11000061035156
2020-04-03,160.47000122070312
2019-10-31,160.89999389648438
2020-04-06,161.6699981689453
2020-06-24,161.2899932861328
2018-11-09,160.0
2019-07-23,158.38999938964844
2019-06-21,157.39999389648438
2019-05-20,157.77999877929688
2019-04-18,156.77999877929688
2018-09-06,154.50999450683594
2018-10-08,153.94000244140625
2019-02-13,153.9600067138672
2018-12-11,155.63999938964844
2019-09-25,156.5
2020-01-21,155.38999938964844
2020-04-09,155.3699951171875
2019-11-06,153.27999877929688
2020-01-24,154.35000610351562
2020-01-27,154.88999938964844
2020-04-15,153.99000549316406
2018-12-26,154.97000122070312
2019-08-07,155.66000366210938
2019-06-04,157.75999450683594
2018-09-21,157.55999755859375
2018-07-19,159.80999755859375
2018-08-20,154.3800048828125
2018-10-23,149.13999938964844
2019-05-03,148.97999572753906
2019-04-01,149.86000061035156
2019-02-28,148.88999938964844
2019-11-12,150.08999633789062
2020-01-30,149.07000732421875
2019-11-15,148.38999938964844
2020-04-21,149.67999267578125
2019-04-16,149.4199981689453
2019-03-15,149.22000122070312
2019-02-11,149.82000732421875
2019-01-10,148.3000030517578
2019-08-22,147.7100067138672
2018-11-07,149.22000122070312
2018-08-03,150.97999572753906
2018-09-04,151.08999633789062
2019-06-19,151.99000549316406
2019-09-23,150.83999633789062
2019-11-18,147.5399932861328
2020-02-05,150.0
2020-04-24,149.6300048828125
2019-03-29,152.9499969482422
2019-11-21,153.7100067138672
2020-04-27,155.5399932861328
2020-02-11,159.5800018310547
2020-04-30,160.49000549316406
2019-05-01,157.1199951171875
2019-02-26,157.1199951171875
2019-01-25,157.85000610351562
2018-12-24,157.85000610351562
2019-09-06,157.3000030517578
2018-07-17,157.2899932861328
2018-09-19,155.55999755859375
2019-08-05,153.77000427246094
2019-10-08,154.86000061035156
2019-12-11,155.27999877929688
2019-11-27,156.0
2020-02-14,156.39999389648438
2020-05-06,155.38999938964844
2019-01-08,153.16000366210938
2018-12-07,154.25999450683594
2019-08-20,154.35000610351562
2018-11-05,154.5399932861328
2019-07-19,157.75
2018-10-04,156.8300018310547
2019-06-17,157.13999938964844
2019-05-16,156.77000427246094
2018-08-01,155.8800048828125
2019-03-13,155.25999450683594
2019-12-03,158.1999969482422
2020-02-20,159.0500030517578
2019-12-06,160.9499969482422
2020-05-12,160.3000030517578
2019-12-09,162.11000061035156
2020-02-26,163.5399932861328
2020-05-15,162.22999572753906
2019-03-28,164.47000122070312
2018-09-17,164.85000610351562
2018-08-16,164.67999267578125
2018-10-19,166.42999267578125
2019-04-29,166.89999389648438
2019-01-23,166.32000732421875
2019-09-04,166.13999938964844
2018-11-20,158.27999877929688
2019-07-02,158.8699951171875
2019-05-31,157.33999633789062
2019-12-12,155.82000732421875
2020-05-18,158.5399932861328
2019-09-27,159.52999877929688
2020-03-03,160.0
2020-05-21,159.1699981689453
2019-05-14,160.05999755859375
2018-08-31,160.52000427246094
2018-07-30,160.17999267578125
2018-10-02,161.17999267578125
2019-04-12,165.16000366210938
2019-03-11,162.24000549316406
2019-02-07,160.02999877929688
2019-07-17,159.61000061035156
2019-09-19,159.17999267578125
2019-10-21,157.63999938964844
2019-12-18,159.44000244140625
2020-03-06,160.19000244140625
2019-10-03,160.55999755859375
2020-03-09,160.4600067138672
2020-05-27,162.52000427246094
2019-12-24,164.39999389648438
2020-03-12,164.89999389648438
2018-12-20,163.38999938964844
2019-08-01,161.9199981689453
2018-08-14,158.30999755859375
2018-07-13,158.94000244140625
2018-10-17,161.02999877929688
2019-05-29,160.4600067138672
2019-03-26,158.0399932861328
2019-02-22,156.25999450683594
2019-10-04,156.77000427246094
2019-11-05,156.2899932861328
2019-12-27,154.61000061035156
2020-06-02,152.1199951171875
2019-12-30,151.63999938964844
2020-03-18,151.82000732421875
2020-06-05,151.9499969482422
2019-07-15,152.77000427246094
2018-12-03,152.47000122070312
2019-06-13,152.85000610351562
2019-01-04,152.74000549316406
2018-08-29,149.94000244140625
2019-02-05,151.49000549316406
2018-11-01,152.89999389648438
2019-08-16,151.52999877929688
2019-04-10,150.66000366210938
2019-09-17,151.63999938964844
2019-10-15,151.88999938964844
2020-01-02,150.72999572753906
2020-06-08,149.2899932861328
2019-10-18,149.0399932861328
2020-03-24,150.17999267578125
2020-06-11,150.44000244140625
2020-01-08,149.6999969482422
2019-04-25,149.36000061035156
2019-07-30,149.88999938964844
2019-02-20,151.33999633789062
2018-07-11,151.75999450683594
2018-09-13,152.6999969482422
2018-10-15,149.97000122070312
2019-06-28,151.1199951171875
2018-12-18,153.44000244140625
2018-11-16,148.67999267578125
2019-10-02,147.6300048828125
2020-03-27,148.2100067138672
2020-01-10,149.11000061035156
2019-10-24,148.5500030517578
2020-03-30,148.1300048828125
2020-06-17,148.05999755859375
2020-01-14,147.38999938964844
2020-04-02,147.5500030517578
2019-01-02,147.60000610351562
2019-08-14,146.0399932861328
2018-10-30,147.38999938964844
2019-06-11,146.66000366210938
2019-05-10,147.0
2019-04-08,146.3699951171875
2018-08-27,146.77999877929688
2018-07-26,146.41000366210938
2018-09-28,148.3300018310547
2019-03-07,149.24000549316406
2019-10-30,149.74000549316406
2020-01-17,149.07000732421875
2020-06-23,148.74000549316406
2020-04-08,150.33999633789062
2020-06-26,151.02000427246094
2019-03-22,153.07000732421875
2019-01-17,153.1300048828125
2019-08-29,153.4499969482422
2018-11-14,153.3800048828125
2019-06-26,153.0
2018-09-11,152.27999877929688
2018-07-09,152.8300018310547
2018-08-10,151.27000427246094
2019-04-23,150.3000030517578
2019-09-30,151.55999755859375
2020-01-23,153.63999938964844
2019-11-08,153.5500030517578
2020-04-14,152.49000549316406
2019-11-11,152.9499969482422
2020-01-29,153.5800018310547
2020-04-17,153.4499969482422
2018-07-24,153.60000610351562
2018-09-26,153.41000366210938
2019-05-08,153.8800048828125
2019-03-05,153.94000244140625
2019-02-01,153.2899932861328
2018-12-31,153.33999633789062
2018-11-29,153.00999450683594
2019-08-12,154.0800018310547
2019-07-11,156.25999450683594
2019-09-13,156.32000732421875
2019-11-14,157.5399932861328
2020-04-20,157.8699951171875
2020-02-04,157.92999267578125
2020-04-23,159.14999389648438
2018-12-14,160.1699981689453
2019-08-27,161.16000366210938
2018-08-08,160.9600067138672
2018-10-11,162.1699981689453
2018-11-12,159.4600067138672
2019-07-26,156.64999389648438
2019-06-24,156.38999938964844
2019-05-23,158.25
2019-03-20,158.85000610351562
2019-01-15,165.0
2019-11-20,165.94000244140625
2020-02-07,167.38999938964844
2020-02-10,166.5500030517578
2020-04-29,168.9600067138672
2019-11-26,167.75
2020-02-13,164.30999755859375
2019-01-30,165.1300048828125
2018-08-23,165.10000610351562
2018-09-24,165.36000061035156
2018-11-27,165.72000122070312
2018-10-26,164.97000122070312
2019-07-09,165.27000427246094
2019-06-07,168.25999450683594
2019-05-06,169.72999572753906
2019-04-04,168.92999267578125
2019-09-11,174.1699981689453
2019-11-29,172.5399932861328
2020-05-05,172.10000610351562
2019-12-02,174.97999572753906
2020-02-19,174.74000549316406
2020-05-08,177.32000732421875
2019-05-21,174.6999969482422
2019-03-18,177.77000427246094
2018-09-07,178.8800048828125
2018-08-06,174.97999572753906
2018-10-09,169.8000030517578
2019-02-14,168.3300018310547
2018-12-12,178.25
2019-07-24,205.0
2019-09-26,214.25999450683594
2019-10-28,199.5399932861328
2019-12-05,191.0500030517578
2020-05-11,177.44000244140625
2019-07-03,175.69000244140625
2020-02-25,170.47999572753906
2020-05-14,175.0
2020-02-28,177.42999267578125
2019-08-08,179.86000061035156
2019-06-05,174.5500030517578
2018-07-20,177.49000549316406
2018-08-21,182.2899932861328
2018-10-24,182.42999267578125
2019-04-02,182.33999633789062
2019-03-01,184.75999450683594
2019-01-28,182.94000244140625
2018-12-27,186.77000427246094
2019-09-09,187.27999877929688
2020-03-02,195.82000732421875
2020-05-20,198.61000061035156
2019-12-17,198.75
2020-03-05,194.74000549316406
2019-02-12,198.6199951171875
2019-01-11,193.3699951171875
2018-12-10,193.55999755859375
2019-08-23,191.9199981689453
2018-11-08,191.63999938964844
2019-07-22,191.5
2019-06-20,189.52999877929688
2018-09-05,186.5399932861328
2019-04-17,187.99000549316406
2019-09-24,197.75999450683594
2019-12-20,200.4600067138672
2020-05-26,204.75
2019-04-30,204.58999633789062
2019-12-23,205.22999572753906
2020-03-11,206.27999877929688
2020-05-29,208.25999450683594
2019-12-26,208.8800048828125
2020-06-01,207.99000549316406
2019-05-02,207.89999389648438
2019-02-27,210.49000549316406
2018-11-23,208.42999267578125
2019-08-06,204.1300048828125
2018-07-18,205.85000610351562
2018-09-20,204.75
2018-10-22,200.27999877929688
2019-07-05,198.7899932861328
2019-06-03,200.49000549316406
2019-10-09,205.0
2019-10-11,206.69000244140625
2020-03-17,207.38999938964844
2020-06-04,206.85000610351562
2019-10-14,207.57000732421875
2020-03-20,206.64999389648438
2018-11-06,202.80999755859375
2019-06-18,199.25
2019-05-17,203.22000122070312
2019-04-15,208.14999389648438
2019-03-14,210.4199981689453
2019-01-09,208.30999755859375
2018-08-02,208.4499969482422
2018-10-05,211.38999938964844
2019-08-21,212.8800048828125
2019-10-17,215.5500030517578
2020-03-23,219.3800048828125
2020-06-10,218.8699951171875
2019-02-25,217.94000244140625
2020-01-07,215.3000030517578
2020-03-26,216.75
2019-10-23,218.0
