Dates,MOS
2019-07-08,28.489999771118164
2019-06-06,28.610000610351562
2019-09-10,28.1200008392334
2020-01-15,27.18000030517578
2020-04-03,27.260000228881836
2019-10-31,26.8799991607666
2020-04-06,27.700000762939453
2020-06-24,27.68000030517578
2018-11-09,27.940000534057617
2019-07-23,27.959999084472656
2019-06-21,27.969999313354492
2019-05-20,27.729999542236328
2019-04-18,28.010000228881836
2018-09-06,27.940000534057617
2018-10-08,27.889999389648438
2019-02-13,27.6200008392334
2018-12-11,27.3700008392334
2019-09-25,27.100000381469727
2020-01-21,27.229999542236328
2020-04-09,26.93000030517578
2019-11-06,27.190000534057617
2020-01-24,27.170000076293945
2020-01-27,27.360000610351562
2020-04-15,27.219999313354492
2018-12-26,26.899999618530273
2019-08-07,26.579999923706055
2019-06-04,26.649999618530273
2018-09-21,26.299999237060547
2018-07-19,26.260000228881836
2018-08-20,26.260000228881836
2018-10-23,25.739999771118164
2019-05-03,25.709999084472656
2019-04-01,25.6200008392334
2019-02-28,25.030000686645508
2019-11-12,24.6200008392334
2020-01-30,23.799999237060547
2019-11-15,24.09000015258789
2020-04-21,23.450000762939453
2019-04-16,23.1200008392334
2019-03-15,23.15999984741211
2019-02-11,23.950000762939453
2019-01-10,23.280000686645508
2019-08-22,22.850000381469727
2018-11-07,22.850000381469727
2018-08-03,22.709999084472656
2018-09-04,21.950000762939453
2019-06-19,22.0
2019-09-23,21.93000030517578
2019-11-18,21.579999923706055
2020-02-05,21.579999923706055
2020-04-24,21.579999923706055
2019-03-29,22.290000915527344
2019-11-21,22.719999313354492
2020-04-27,23.209999084472656
2020-02-11,22.459999084472656
2020-04-30,22.579999923706055
2019-05-01,22.530000686645508
2019-02-26,22.579999923706055
2019-01-25,22.850000381469727
2018-12-24,23.020000457763672
2019-09-06,22.809999465942383
2018-07-17,23.489999771118164
2018-09-19,24.219999313354492
2019-08-05,24.239999771118164
2019-10-08,23.920000076293945
2019-12-11,23.770000457763672
2019-11-27,23.639999389648438
2020-02-14,24.260000228881836
2020-05-06,24.489999771118164
2019-01-08,24.81999969482422
2018-12-07,25.059999465942383
2019-08-20,25.489999771118164
2018-11-05,25.1299991607666
2019-07-19,24.780000686645508
2018-10-04,24.8700008392334
2019-06-17,24.739999771118164
2019-05-16,23.709999084472656
2018-08-01,23.559999465942383
2019-03-13,23.09000015258789
2019-12-03,23.06999969482422
2020-02-20,23.3799991607666
2019-12-06,24.06999969482422
2020-05-12,24.049999237060547
2019-12-09,23.8799991607666
2020-02-26,24.3700008392334
2020-05-15,24.450000762939453
2019-03-28,25.020000457763672
2018-09-17,25.040000915527344
2018-08-16,24.739999771118164
2018-10-19,24.399999618530273
2019-04-29,24.25
2019-01-23,25.260000228881836
2019-09-04,25.709999084472656
2018-11-20,25.559999465942383
2019-07-02,24.889999389648438
2019-05-31,24.030000686645508
2019-12-12,24.540000915527344
2020-05-18,22.799999237060547
2019-09-27,23.209999084472656
2020-03-03,22.799999237060547
2020-05-21,22.450000762939453
2019-05-14,21.459999084472656
2018-08-31,20.299999237060547
2018-07-30,19.809999465942383
2018-10-02,19.860000610351562
2019-04-12,20.1299991607666
2019-03-11,19.940000534057617
2019-02-07,19.59000015258789
2019-07-17,19.489999771118164
2019-09-19,19.149999618530273
2019-10-21,18.239999771118164
2019-12-18,18.149999618530273
2020-03-06,18.059999465942383
2019-10-03,18.829999923706055
2020-03-09,18.6299991607666
2020-05-27,18.1200008392334
2019-12-24,18.329999923706055
2020-03-12,19.56999969482422
2018-12-20,19.639999389648438
2019-08-01,20.280000686645508
2018-08-14,21.510000228881836
2018-07-13,22.030000686645508
2018-10-17,22.329999923706055
2019-05-29,23.15999984741211
2019-03-26,23.18000030517578
2019-02-22,22.809999465942383
2019-10-04,21.850000381469727
2019-11-05,21.709999084472656
2019-12-27,21.239999771118164
2020-06-02,20.950000762939453
2019-12-30,20.899999618530273
2020-03-18,20.6200008392334
2020-06-05,20.540000915527344
2019-07-15,20.3799991607666
2018-12-03,20.6200008392334
2019-06-13,21.110000610351562
2019-01-04,20.350000381469727
2018-08-29,19.979999542236328
2019-02-05,19.8799991607666
2018-11-01,19.739999771118164
2019-08-16,19.229999542236328
2019-04-10,19.010000228881836
2019-09-17,19.520000457763672
2019-10-15,20.850000381469727
2020-01-02,20.489999771118164
2020-06-08,20.489999771118164
2019-10-18,20.6200008392334
2020-03-24,20.260000228881836
2020-06-11,19.8799991607666
2020-01-08,20.010000228881836
2019-04-25,19.860000610351562
2019-07-30,20.18000030517578
2019-02-20,20.559999465942383
2018-07-11,20.729999542236328
2018-09-13,20.899999618530273
2018-10-15,20.65999984741211
2019-06-28,20.520000457763672
2018-12-18,20.149999618530273
2018-11-16,20.700000762939453
2019-10-02,21.450000762939453
2020-03-27,22.5
2020-01-10,21.219999313354492
2019-10-24,21.270000457763672
2020-03-30,20.940000534057617
2020-06-17,21.0
2020-01-14,21.3799991607666
2020-04-02,20.43000030517578
2019-01-02,20.329999923706055
2019-08-14,20.469999313354492
2018-10-30,19.770000457763672
2019-06-11,19.149999618530273
2019-05-10,18.75
2019-04-08,18.329999923706055
2018-08-27,18.549999237060547
2018-07-26,18.760000228881836
2018-09-28,18.84000015258789
2019-03-07,19.040000915527344
2019-10-30,19.1200008392334
2020-01-17,19.450000762939453
2020-06-23,18.729999542236328
2020-04-08,18.889999389648438
2020-06-26,18.829999923706055
2019-03-22,19.18000030517578
2019-01-17,19.239999771118164
2019-08-29,18.709999084472656
2018-11-14,18.479999542236328
2019-06-26,19.0
2018-09-11,19.399999618530273
2018-07-09,19.8799991607666
2018-08-10,20.399999618530273
2019-04-23,20.959999084472656
2019-09-30,21.139999389648438
2020-01-23,21.739999771118164
2019-11-08,21.799999237060547
2020-04-14,21.780000686645508
2019-11-11,21.709999084472656
2020-01-29,21.799999237060547
2020-04-17,21.329999923706055
2018-07-24,21.670000076293945
2018-09-26,22.149999618530273
2019-05-08,21.489999771118164
2019-03-05,20.959999084472656
2019-02-01,21.079999923706055
2018-12-31,21.239999771118164
2018-11-29,21.309999465942383
2019-08-12,21.149999618530273
2019-07-11,21.18000030517578
2019-09-13,21.600000381469727
2019-11-14,21.780000686645508
2020-04-20,22.190000534057617
2020-02-04,22.139999389648438
2020-04-23,21.65999984741211
2018-12-14,21.1200008392334
2019-08-27,20.059999465942383
2018-08-08,20.079999923706055
2018-10-11,18.809999465942383
2018-11-12,19.3799991607666
2019-07-26,19.59000015258789
2019-06-24,20.209999084472656
2019-05-23,20.31999969482422
2019-03-20,20.059999465942383
2019-01-15,21.06999969482422
2019-11-20,21.600000381469727
2020-02-07,21.540000915527344
2020-02-10,20.600000381469727
2020-04-29,20.389999389648438
2019-11-26,20.540000915527344
2020-02-13,20.649999618530273
2019-01-30,20.209999084472656
2018-08-23,19.389999389648438
2018-09-24,18.65999984741211
2018-11-27,18.6299991607666
2018-10-26,19.290000915527344
2019-07-09,19.34000015258789
2019-06-07,19.469999313354492
2019-05-06,19.639999389648438
2019-04-04,18.479999542236328
2019-09-11,17.600000381469727
2019-11-29,17.040000915527344
2020-05-05,17.65999984741211
2019-12-02,17.850000381469727
2020-02-19,17.209999084472656
2020-05-08,16.739999771118164
2019-05-21,15.859999656677246
2019-03-18,13.789999961853027
2018-09-07,13.069999694824219
2018-08-06,12.279999732971191
2018-10-09,10.739999771118164
2019-02-14,11.029999732971191
2018-12-12,10.149999618530273
2019-07-24,10.569999694824219
2019-09-26,9.0
2019-10-28,8.640000343322754
2019-12-05,9.84000015258789
2020-05-11,10.130000114440918
2019-07-03,11.130000114440918
2020-02-25,11.300000190734863
2020-05-14,11.680000305175781
2020-02-28,10.390000343322754
2019-08-08,10.199999809265137
2019-06-05,11.050000190734863
2018-07-20,10.479999542236328
2018-08-21,11.170000076293945
2018-10-24,10.279999732971191
2019-04-02,11.630000114440918
2019-03-01,12.449999809265137
2019-01-28,12.010000228881836
2018-12-27,13.40999984741211
2019-09-09,13.050000190734863
2020-03-02,12.649999618530273
2020-05-20,11.539999961853027
2019-12-17,11.430000305175781
2020-03-05,12.0
2019-02-12,11.729999542236328
2019-01-11,11.109999656677246
2018-12-10,11.470000267028809
2019-08-23,11.640000343322754
2018-11-08,11.539999961853027
2019-07-22,11.869999885559082
2019-06-20,12.199999809265137
2018-09-05,12.119999885559082
2019-04-17,11.739999771118164
2019-09-24,11.279999732971191
2019-12-20,11.0600004196167
2020-05-26,12.569999694824219
2019-04-30,12.100000381469727
2019-12-23,11.579999923706055
2020-03-11,11.970000267028809
2020-05-29,11.270000457763672
2019-12-26,11.5600004196167
2020-06-01,10.739999771118164
2019-05-02,10.630000114440918
2019-02-27,10.489999771118164
2018-11-23,11.029999732971191
2019-08-06,11.359999656677246
2018-07-18,11.779999732971191
2018-09-20,11.920000076293945
2018-10-22,11.6899995803833
2019-07-05,12.4399995803833
2019-06-03,12.989999771118164
2019-10-09,13.170000076293945
2019-10-11,12.289999961853027
2020-03-17,12.760000228881836
2020-06-04,12.9399995803833
2019-10-14,13.880000114440918
2020-03-20,13.90999984741211
2018-11-06,14.6899995803833
2019-06-18,15.079999923706055
2019-05-17,14.789999961853027
2019-04-15,14.789999961853027
2019-03-14,13.430000305175781
2019-01-09,13.649999618530273
2018-08-02,13.479999542236328
2018-10-05,14.260000228881836
2019-08-21,13.720000267028809
2019-10-17,13.510000228881836
2020-03-23,13.510000228881836
2020-06-10,13.149999618530273
2019-02-25,13.300000190734863
2020-01-07,12.680000305175781
2020-03-26,12.329999923706055
2019-10-23,12.289999961853027
