Dates,MOS
2018-08-08,19.008249282836914
2018-10-11,18.432241439819336
2018-11-12,19.2168025970459
2019-07-26,19.177078247070312
2019-06-24,20.031158447265625
2019-05-23,19.70343017578125
2019-03-20,19.822603225708008
2019-01-15,20.676685333251953
2019-11-20,21.212968826293945
2020-02-07,20.726341247558594
2020-02-10,20.11060905456543
2020-04-29,19.693498611450195
2019-11-26,19.99143409729004
2020-02-13,20.209918975830078
2019-01-30,19.345909118652344
2018-08-23,18.620933532714844
2018-09-24,18.12437629699707
2018-11-27,18.283273696899414
2018-10-26,18.342859268188477
2019-07-09,19.057905197143555
2019-06-07,19.276390075683594
2019-05-06,17.97540855407715
2019-04-04,17.329883575439453
2019-09-11,16.43607521057129
2019-11-29,16.91277313232422
2020-05-05,17.538434982299805
2019-12-02,16.89291000366211
2020-02-19,17.022396087646484
2020-05-08,16.125957489013672
2019-05-21,14.243432998657227
2019-03-18,11.872847557067871
2018-09-07,12.59000015258789
2018-08-06,11.424628257751465
2018-10-09,9.651668548583984
2019-02-14,10.966447830200195
2018-12-12,9.910640716552734
2019-07-24,9.63174819946289
2019-09-26,6.98227071762085
2019-10-28,8.187483787536621
2019-12-05,9.552064895629883
2020-05-11,9.183528900146484
2019-07-03,10.657673835754395
2020-02-25,10.827001571655273
2020-05-14,10.677595138549805
2020-02-28,9.860837936401367
2019-08-08,9.960442543029785
2019-06-05,10.777198791503906
2018-07-20,10.07000732421875
2018-08-21,9.78115463256836
2018-10-24,9.900679588317871
2019-04-02,11.285181999206543
2019-03-01,11.623836517333984
2019-01-28,11.75332260131836
2018-12-27,12.918694496154785
2019-09-09,12.151740074157715
2020-03-02,12.131819725036621
2020-05-20,11.325023651123047
2019-12-17,10.78715991973877
2020-03-05,11.404706954956055
2019-02-12,11.09593391418457
2019-01-11,10.846922874450684
2018-12-10,10.996328353881836
2019-08-23,11.185576438903809
2018-11-08,11.285181999206543
2019-07-22,11.53419303894043
2019-06-20,11.484390258789062
2018-09-05,11.952531814575195
2019-04-17,11.464469909667969
2019-09-24,11.1058931350708
2019-12-20,10.936565399169922
2020-05-26,11.73340129852295
2019-04-30,10.757278442382812
2019-12-23,11.056092262268066
2020-03-11,11.862887382507324
2020-05-29,11.175617218017578
2019-12-26,10.777198791503906
2020-06-01,10.159651756286621
2019-05-02,10.35886001586914
2019-02-27,10.040125846862793
2018-11-23,10.916645050048828
2019-08-06,10.986368179321289
2018-07-18,11.673639297485352
2018-09-20,11.504311561584473
2018-10-22,11.514272689819336
2019-07-05,12.101937294006348
2019-06-03,12.888812065124512
2019-10-09,12.151740074157715
2019-10-11,12.04217529296875
2020-03-17,12.470475196838379
2020-06-04,12.59000015258789
2019-10-14,13.720000267028809
2020-03-20,13.859999656677246
2018-11-06,14.100000381469727
2019-06-18,14.979999542236328
2019-05-17,14.75
2019-04-15,14.09000015258789
2019-03-14,12.510000228881836
2019-01-09,13.279999732971191
2018-08-02,13.369999885559082
2018-10-05,13.640000343322754
2019-08-21,13.3100004196167
2019-10-17,13.09000015258789
2020-03-23,12.899999618530273
2020-06-10,13.050000190734863
2019-02-25,12.920000076293945
2020-01-07,11.970000267028809
2020-03-26,12.3100004196167
2019-10-23,12.079999923706055
