Dates,MOS
2019-06-25,31.350000381469727
2020-03-10,31.56999969482422
2020-05-28,31.639999389648438
2019-10-07,31.3799991607666
2020-03-13,31.399999618530273
2019-10-10,31.489999771118164
2020-03-16,31.959999084472656
2020-06-03,32.20000076293945
2018-11-28,30.969999313354492
2018-09-25,31.15999984741211
2018-07-23,31.010000228881836
2018-08-24,31.889999389648438
2019-07-10,31.59000015258789
2019-05-07,31.780000686645508
2019-04-05,31.90999984741211
2019-03-04,32.279998779296875
2019-01-31,32.599998474121094
2019-09-12,31.950000762939453
2019-12-31,32.20000076293945
2020-03-19,32.459999084472656
2020-01-03,31.399999618530273
2020-06-09,31.190000534057617
2019-02-15,30.920000076293945
2019-01-14,31.889999389648438
2018-07-06,32.060001373291016
2018-08-07,31.940000534057617
2018-10-10,32.11000061035156
2018-12-13,32.279998779296875
2019-08-26,33.47999954223633
2019-07-25,33.16999816894531
2019-05-22,32.29999923706055
2019-03-19,32.77000045776367
2020-01-06,31.440000534057617
2020-03-25,32.16999816894531
2020-06-12,31.270000457763672
2019-10-22,31.0
2020-01-09,30.81999969482422
2020-06-15,29.889999389648438
2019-10-25,29.229999542236328
2020-03-31,27.920000076293945
2020-06-18,28.020000457763672
2019-04-03,28.709999084472656
2018-08-22,28.670000076293945
2018-10-25,28.75
2019-01-29,28.3799991607666
2018-12-28,28.709999084472656
2018-11-26,28.639999389648438
2019-08-09,28.549999237060547
2019-07-08,28.18000030517578
2019-06-06,28.299999237060547
2019-09-10,26.850000381469727
2020-01-15,26.93000030517578
2020-04-03,26.420000076293945
2019-10-31,26.600000381469727
2020-04-06,27.170000076293945
2020-06-24,27.309999465942383
2018-11-09,27.84000015258789
2019-07-23,27.510000228881836
2019-06-21,27.360000610351562
2019-05-20,27.719999313354492
2019-04-18,27.920000076293945
2018-09-06,27.850000381469727
2018-10-08,27.440000534057617
2019-02-13,27.360000610351562
2018-12-11,27.0
2019-09-25,26.799999237060547
2020-01-21,26.6299991607666
2020-04-09,26.84000015258789
2019-11-06,26.899999618530273
2020-01-24,27.06999969482422
2020-01-27,27.15999984741211
2020-04-15,26.829999923706055
2018-12-26,26.31999969482422
2019-08-07,26.049999237060547
2019-06-04,26.18000030517578
2018-09-21,26.1299991607666
2018-07-19,26.110000610351562
2018-08-20,25.809999465942383
2018-10-23,25.25
2019-05-03,25.6200008392334
2019-04-01,25.270000457763672
2019-02-28,23.25
2019-11-12,23.93000030517578
2020-01-30,23.649999618530273
2019-11-15,23.899999618530273
2020-04-21,22.90999984741211
2019-04-16,22.809999465942383
2019-03-15,22.81999969482422
2019-02-11,23.15999984741211
2019-01-10,22.799999237060547
2019-08-22,22.479999542236328
2018-11-07,22.850000381469727
2018-08-03,22.34000015258789
2018-09-04,21.6200008392334
2019-06-19,21.600000381469727
2019-09-23,21.31999969482422
2019-11-18,21.399999618530273
2020-02-05,21.270000457763672
2020-04-24,21.469999313354492
2019-03-29,22.030000686645508
2019-11-21,22.719999313354492
2020-04-27,22.25
2020-02-11,22.459999084472656
2020-04-30,22.149999618530273
2019-05-01,22.25
2019-02-26,22.389999389648438
2019-01-25,22.65999984741211
2018-12-24,22.84000015258789
2019-09-06,22.360000610351562
2018-07-17,23.280000686645508
2018-09-19,24.059999465942383
2019-08-05,23.469999313354492
2019-10-08,23.6299991607666
2019-12-11,23.420000076293945
2019-11-27,23.43000030517578
2020-02-14,24.15999984741211
2020-05-06,24.139999389648438
2019-01-08,24.389999389648438
2018-12-07,25.030000686645508
2019-08-20,25.270000457763672
2018-11-05,24.649999618530273
2019-07-19,24.760000228881836
2018-10-04,24.799999237060547
2019-06-17,24.049999237060547
2019-05-16,23.329999923706055
2018-08-01,23.079999923706055
2019-03-13,22.489999771118164
2019-12-03,23.0
2020-02-20,23.3700008392334
2019-12-06,23.709999084472656
2020-05-12,23.860000610351562
2019-12-09,23.829999923706055
2020-02-26,24.219999313354492
2020-05-15,24.25
2019-03-28,24.790000915527344
2018-09-17,24.829999923706055
2018-08-16,24.25
2018-10-19,24.309999465942383
2019-04-29,23.84000015258789
2019-01-23,25.25
2019-09-04,25.190000534057617
2018-11-20,25.079999923706055
2019-07-02,24.389999389648438
2019-05-31,23.600000381469727
2019-12-12,22.020000457763672
2020-05-18,22.719999313354492
2019-09-27,23.06999969482422
2020-03-03,22.600000381469727
2020-05-21,20.760000228881836
2019-05-14,20.610000610351562
2018-08-31,19.639999389648438
2018-07-30,19.290000915527344
2018-10-02,19.739999771118164
2019-04-12,19.979999542236328
2019-03-11,19.3700008392334
2019-02-07,19.06999969482422
2019-07-17,19.06999969482422
2019-09-19,18.010000228881836
2019-10-21,17.959999084472656
2019-12-18,17.65999984741211
2020-03-06,17.860000610351562
2019-10-03,18.3700008392334
2020-03-09,18.389999389648438
2020-05-27,17.920000076293945
2019-12-24,18.15999984741211
2020-03-12,19.3799991607666
2018-12-20,19.540000915527344
2019-08-01,20.18000030517578
2018-08-14,21.3799991607666
2018-07-13,21.989999771118164
2018-10-17,21.979999542236328
2019-05-29,22.649999618530273
2019-03-26,22.969999313354492
2019-02-22,21.809999465942383
2019-10-04,21.56999969482422
2019-11-05,20.989999771118164
2019-12-27,20.690000534057617
2020-06-02,20.889999389648438
2019-12-30,20.049999237060547
2020-03-18,20.549999237060547
2020-06-05,19.950000762939453
2019-07-15,20.260000228881836
2018-12-03,20.5
2019-06-13,20.209999084472656
2019-01-04,20.06999969482422
2018-08-29,19.729999542236328
2019-02-05,19.389999389648438
2018-11-01,19.200000762939453
2019-08-16,18.549999237060547
2019-04-10,18.81999969482422
2019-09-17,19.34000015258789
2019-10-15,20.719999313354492
2020-01-02,20.059999465942383
2020-06-08,20.170000076293945
2019-10-18,20.059999465942383
2020-03-24,19.639999389648438
2020-06-11,19.549999237060547
2020-01-08,19.469999313354492
2019-04-25,19.68000030517578
2019-07-30,20.170000076293945
2019-02-20,19.920000076293945
2018-07-11,20.540000915527344
2018-09-13,20.579999923706055
2018-10-15,20.610000610351562
2019-06-28,20.18000030517578
2018-12-18,19.8799991607666
2018-11-16,20.65999984741211
2019-10-02,21.34000015258789
2020-03-27,21.649999618530273
2020-01-10,20.68000030517578
2019-10-24,20.739999771118164
2020-03-30,20.809999465942383
2020-06-17,20.93000030517578
2020-01-14,20.93000030517578
2020-04-02,19.68000030517578
2019-01-02,20.290000915527344
2019-08-14,19.75
2018-10-30,18.950000762939453
2019-06-11,18.809999465942383
2019-05-10,18.1299991607666
2019-04-08,18.020000457763672
2018-08-27,18.15999984741211
2018-07-26,18.639999389648438
2018-09-28,18.75
2019-03-07,19.0
2019-10-30,19.049999237060547
2020-01-17,18.989999771118164
2020-06-23,18.43000030517578
2020-04-08,18.3700008392334
2020-06-26,18.549999237060547
2019-03-22,19.079999923706055
2019-01-17,18.739999771118164
2019-08-29,18.25
2018-11-14,18.219999313354492
2019-06-26,18.959999084472656
2018-09-11,18.6299991607666
2018-07-09,19.479999542236328
2018-08-10,20.149999618530273
2019-04-23,20.860000610351562
2019-09-30,20.600000381469727
2020-01-23,21.709999084472656
2019-11-08,21.540000915527344
2020-04-14,21.450000762939453
2019-11-11,21.65999984741211
2020-01-29,21.219999313354492
2020-04-17,21.030000686645508
2018-07-24,21.639999389648438
2018-09-26,21.43000030517578
2019-05-08,20.760000228881836
2019-03-05,20.760000228881836
2019-02-01,20.920000076293945
2018-12-31,21.110000610351562
2018-11-29,21.100000381469727
2019-08-12,20.6200008392334
2019-07-11,21.049999237060547
2019-09-13,21.34000015258789
2019-11-14,21.520000457763672
2020-04-20,22.020000457763672
2020-02-04,21.8700008392334
2020-04-23,21.149999618530273
2018-12-14,20.030000686645508
2019-08-27,19.950000762939453
2018-08-08,19.139999389648438
2018-10-11,18.559999465942383
2018-11-12,19.350000381469727
2019-07-26,19.309999465942383
2019-06-24,20.170000076293945
2019-05-23,19.84000015258789
2019-03-20,19.959999084472656
2019-01-15,20.81999969482422
2019-11-20,21.360000610351562
2020-02-07,20.8700008392334
2020-02-10,20.25
2020-04-29,19.829999923706055
2019-11-26,20.1299991607666
2020-02-13,20.350000381469727
2019-01-30,19.479999542236328
2018-08-23,18.75
2018-09-24,18.25
2018-11-27,18.40999984741211
2018-10-26,18.469999313354492
2019-07-09,19.190000534057617
2019-06-07,19.40999984741211
2019-05-06,18.100000381469727
2019-04-04,17.450000762939453
2019-09-11,16.549999237060547
2019-11-29,17.030000686645508
2020-05-05,17.65999984741211
2019-12-02,17.010000228881836
2020-02-19,17.09000015258789
2020-05-08,16.190000534057617
2019-05-21,14.300000190734863
2019-03-18,11.920000076293945
2018-09-07,12.640000343322754
2018-08-06,11.470000267028809
2018-10-09,9.6899995803833
2019-02-14,11.010000228881836
2018-12-12,9.949999809265137
2019-07-24,9.670000076293945
2019-09-26,7.010000228881836
2019-10-28,8.220000267028809
2019-12-05,9.59000015258789
2020-05-11,9.220000267028809
2019-07-03,10.699999809265137
2020-02-25,10.869999885559082
2020-05-14,10.720000267028809
2020-02-28,9.899999618530273
2019-08-08,10.0
2019-06-05,10.819999694824219
2018-07-20,10.109999656677246
2018-08-21,9.819999694824219
2018-10-24,9.9399995803833
2019-04-02,11.329999923706055
2019-03-01,11.670000076293945
2019-01-28,11.800000190734863
2018-12-27,12.970000267028809
2019-09-09,12.199999809265137
2020-03-02,12.180000305175781
2020-05-20,11.369999885559082
2019-12-17,10.829999923706055
2020-03-05,11.449999809265137
2019-02-12,11.140000343322754
2019-01-11,10.890000343322754
2018-12-10,11.039999961853027
2019-08-23,11.229999542236328
2018-11-08,11.329999923706055
2019-07-22,11.579999923706055
2019-06-20,11.529999732971191
2018-09-05,12.0
2019-04-17,11.510000228881836
2019-09-24,11.149999618530273
2019-12-20,10.979999542236328
2020-05-26,11.779999732971191
2019-04-30,10.800000190734863
2019-12-23,11.100000381469727
2020-03-11,11.90999984741211
2020-05-29,11.220000267028809
2019-12-26,10.819999694824219
2020-06-01,10.199999809265137
2019-05-02,10.399999618530273
2019-02-27,10.079999923706055
2018-11-23,10.960000038146973
2019-08-06,11.029999732971191
2018-07-18,11.720000267028809
2018-09-20,11.550000190734863
2018-10-22,11.5600004196167
2019-07-05,12.149999618530273
2019-06-03,12.9399995803833
2019-10-09,12.199999809265137
2019-10-11,12.09000015258789
2020-03-17,12.520000457763672
2020-06-04,12.640000343322754
2019-10-14,13.720000267028809
2020-03-20,13.859999656677246
2018-11-06,14.100000381469727
2019-06-18,14.979999542236328
2019-05-17,14.75
2019-04-15,14.09000015258789
2019-03-14,12.510000228881836
2019-01-09,13.279999732971191
2018-08-02,13.369999885559082
2018-10-05,13.640000343322754
2019-08-21,13.3100004196167
2019-10-17,13.09000015258789
2020-03-23,12.899999618530273
2020-06-10,13.050000190734863
2019-02-25,12.920000076293945
2020-01-07,11.970000267028809
2020-03-26,12.3100004196167
2019-10-23,12.079999923706055
